0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(128, 'RMSprop', 0.0005, 'CyclicLR')","(64, 'AdamW', 0.0005, 'StepLR')","(128, 'RMSprop', 0.001, 'StepLR')","(128, 'Adadelta', 0.001, 'StepLR')","(32, 'Adam', 0.01, 'StepLR')","(32, 'AdamW', 0.0005, 'StepLR')","(64, 'Adam', 0.01, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'AdamW', 0.01, 'CyclicLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'RMSprop', 0.0005, 'StepLR')"
fitness,0.00020823662124920002,0.0002128509808153,0.00021113065151219998,0.00024023417543080002,0.0002110390015655,0.0002201738352223,0.0002098659752381,0.00020937076902809997,0.00020916266207179999,0.000208763032442,0.0002086235126924,0.00020719104473080003
