syst,signal,nonprompt,conversion,diboson,ttX,others
Central,34.58207463817869,57.038055888136775,1.303953363257756,27.081772328470013,30.71535477282243,11.870993790636954
L1PrefireUp,34.22516132862716,-,-,26.81359418077626,30.33899465086323,11.681007922376509
L1PrefireDown,34.930641863745386,-,-,27.34770047560458,31.08764422979732,12.06026765745952
PileupReweightUp,34.36247043655339,-,-,27.213100823642474,30.541536837940434,11.73082628907218
PileupReweightDown,34.79188954839657,-,-,26.874730117219393,30.89334808914365,12.00456300094147
MuonIDSFUp,35.27422152126455,-,-,27.577402442599762,31.243788020532755,12.082405249347344
MuonIDSFDown,33.898251264159114,-,-,26.591879872716074,30.192842740653,11.662045370018932
DblMuTrigSFUp,34.58688424016902,-,-,27.086208231029804,30.72080238608706,11.872783683453745
DblMuTrigSFDown,34.57720109605492,-,-,27.07726407698706,30.709819289692312,11.869177144106473
JetResUp,34.58680161256544,-,-,27.931390098260632,30.720382374578282,11.886328090350247
JetResDown,34.55888258979735,-,-,26.950511484985075,30.72733346041579,11.878392095304566
JetEnUp,34.88748866465057,-,-,28.591337861549654,30.785334629736795,12.06778670730124
JetEnDown,34.239054249289175,-,-,25.839000121392637,30.621356483407858,11.704902020330955
MuonEnUp,34.60490649840975,-,-,26.9906262556722,30.67792687597605,11.868331664181861
MuonEnDown,34.561403445752426,-,-,27.139812566464858,30.729253009315013,11.888958675038287
ElectronEnUp,34.58207463817869,-,-,27.07127188209548,30.71535477282243,11.870993790636954
ElectronEnDown,34.58207463817869,-,-,27.081772328470013,30.714508286992338,11.870993790636954
ElectronResUp,34.58207463817869,-,-,27.081772328470013,30.71535477282243,11.870993790636954
ElectronResDown,34.58207463817869,-,-,27.081772328470013,30.71535477282243,11.870993790636954
NonpromptUp,-,112.64196001416084,-,-,-,-
NonpromptDown,-,35.84094001381823,-,-,-,-
ConversionUp,-,-,1.784391497099106,-,-,-
ConversionDown,-,-,0.8235152294164061,-,-,-
