syst,signal,nonprompt,conversion,diboson,ttX,others
Central,30.446213883024537,20.79698715678779,-0.5523981073055972,2.5296705674930076,3.6331480640591067,1.3640001047534103
L1PrefireUp,30.135661087479335,-,-,2.504732252253402,3.5895629187218163,1.3426148576416286
L1PrefireDown,30.74900410888355,-,-,2.554017899406195,3.676005277588633,1.385081784414397
PileupReweightUp,30.26836960723491,-,-,2.4994538040362873,3.621023349932311,1.3692903023795238
PileupReweightDown,30.640478432767583,-,-,2.5184121410918823,3.649379004106429,1.3603033930800195
MuonIDSFUp,31.07644215293196,-,-,2.5926175379822136,3.7098420199243596,1.3940466688624797
MuonIDSFDown,29.823285985782423,-,-,2.4676299675052373,3.557400174867563,1.3342744386251124
DblMuTrigSFUp,30.45064001850979,-,-,2.5300787821504627,3.633711489189409,1.3642112380461184
DblMuTrigSFDown,30.44172787379348,-,-,2.529255930657248,3.6325765519176265,1.3637860096686085
JetResUp,30.468127038564162,-,-,2.6773588951327194,3.630145370843164,1.3695944620048053
JetResDown,30.43674312596116,-,-,2.5410157623053657,3.6321199204690657,1.364415663647855
JetEnUp,30.685530084855284,-,-,2.669327055676041,3.6465572987239523,1.3872733659492982
JetEnDown,30.220370881440548,-,-,2.4395034693804827,3.612959739336146,1.3540582340281537
MuonEnUp,30.450349461528656,-,-,2.529685872486439,3.631537149563395,1.4718712752451155
MuonEnDown,30.42778714643679,-,-,2.5530212196415043,3.6229345932141626,1.2356664736765544
ElectronEnUp,30.446213883024537,-,-,2.5296705674930076,3.6331480640591067,1.3640001047534103
ElectronEnDown,30.446213883024537,-,-,2.5296705674930076,3.6323015782290127,1.3640001047534103
ElectronResUp,30.446213883024537,-,-,2.5296705674930076,3.6331480640591067,1.3640001047534103
ElectronResDown,30.446213883024537,-,-,2.5296705674930076,3.6331480640591067,1.3640001047534103
NonpromptUp,-,42.92174017449422,-,-,-,-
NonpromptDown,-,11.292564887506211,-,-,-,-
ConversionUp,-,-,-1.5763044016800676,-,-,-
ConversionDown,-,-,0.4715081870688732,-,-,-
