0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'Adam', 0.0005, 'CyclicLR')","(32, 'Adadelta', 0.0005, 'CyclicLR')","(64, 'RMSprop', 0.0005, 'StepLR')","(64, 'Adam', 0.0001, 'StepLR')","(32, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.0001, 'StepLR')","(128, 'RMSprop', 0.01, 'CyclicLR')","(128, 'Adam', 0.0001, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(128, 'RMSprop', 0.0001, 'CyclicLR')","(64, 'RMSprop', 0.0001, 'CyclicLR')","(128, 'RMSprop', 0.001, 'StepLR')"
fitness,0.00021149206746890001,0.00025514105086520003,0.00020709071734120003,0.00022030872372630003,0.00021191557993480002,0.00021404225556629998,0.0002124524645153,0.00021148251617939998,0.00021068665810999998,0.00020980546020309997,0.0002095906299849,0.0002071641610845
