15,0.13566279665911707,0,0.0015451971817617629
15,0.13023625127078536,0,0.001815635308399567
15,0.13233435721078862,0,0.0013172037373896303
15,0.136371271260452,0,0.0015099509596326333
40,0.4190529596189276,0,0.0029635393065370165
55,0.594842578614408,0,0.004072103639339082
60,0.6565705311632428,0,0.0047440879022243145
65,0.7389880651205478,0,0.005806909074046843
85,0.995919436926368,0,0.00925390552268416
90,1.0726438331282222,0,0.007301658707800423
95,1.1523673796939429,0,0.008225687978610582
120,1.5433470651044796,0,0.01151487437230909
125,1.614733621952876,0,0.015524197120018145
155,2.2388056094567776,0,0.019634753622782677
