0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(48, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.0005, 'StepLR')","(32, 'Adadelta', 0.002, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.0001, 'CyclicLR')","(48, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.002, 'StepLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'RMSprop', 0.0001, 'StepLR')","(128, 'RMSprop', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'AdamW', 0.01, 'StepLR')"
fitness,0.0005586212495017,0.0005555999506086001,0.0006096467125036001,0.0005411996316341001,0.0005723834260114,0.0005388468480298,0.0005448714359884,0.0005447151651457999,0.0005392784984811001,0.0005384830893977,0.0005371297486717999,0.0005358125829981001
