,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,139.66508721064582,3.9869632888936395,134.51105190548617,139.12006968298672,140.0586294230026,139.8662459023298,139.46392851896186,140.48801187200763,138.98986187301043,142.81326381063326,135.9106765926385,139.66508721064582,139.66508721064582,139.66508721064582,139.66508721064582,139.54750202345028,139.32524168568773,90.13450264164356,186.42235222209797,29.905659461378946
ptCorr_10to15_abseta_0p9to1p6,93.36317358841316,3.24498952717249,91.46566762157549,93.00877601506355,93.66999641682106,93.48668148530155,93.2396656915248,93.5847120832125,93.13415485739183,94.83983008346036,89.73586984674755,93.36317358841316,93.36317358841316,93.36317358841316,93.36317358841316,93.47617747024873,94.04891205480558,59.073780446671925,131.41201728998251,18.879353653619983
ptCorr_10to15_abseta_1p6to2p4,74.6486693631584,2.8875481880852734,72.07455017810419,74.21615218359959,75.06431177213207,74.76603289134557,74.53130583497122,74.8599547095747,74.98233670946874,77.02120701712722,73.0569800251312,74.6486693631584,74.6486693631584,74.6486693631584,74.6486693631584,74.19772791122595,74.98354060894907,47.169968428455434,104.55871741772167,15.183088058305806
ptCorr_15to20_abseta_0p0to0p9,125.02447560146445,3.7566843047439638,124.26439020017028,124.52133812857842,125.49869135008092,125.20454751809551,124.84440368483337,125.20735963704716,125.25643856511446,128.17586004317576,122.35110553799163,125.02447560146445,125.02447560146445,125.02447560146445,125.02447560146445,125.14157136591724,125.13259519839406,78.2314948103433,168.7686319158689,22.020280794318882
ptCorr_15to20_abseta_0p9to1p6,92.3360396242072,3.236737986752607,93.11717084724106,91.95934484074206,92.69728870856535,92.45681432141697,92.21526492699743,92.0230642019449,92.07690341474361,94.45720620503297,89.84412760944481,92.3360396242072,92.3360396242072,92.3360396242072,92.3360396242072,92.27997511503037,91.86091378038373,55.20722669561379,120.89161187934214,15.148226918668463
ptCorr_15to20_abseta_1p6to2p4,69.49674218297486,2.7925007869167526,67.70416171786268,69.0713009344403,69.91689847588279,69.60689363060882,69.38659073534089,69.42743006584854,69.27358303936435,72.16498905338307,67.96486546043322,69.49674218297486,69.49674218297486,69.49674218297486,69.49674218297486,69.95620129980935,69.39411535039353,46.29303874626037,99.17294733923612,10.832719446756368
ptCorr_20to30_abseta_0p0to0p9,200.75225729330742,4.742553892087187,200.16138685184856,199.768317666827,201.71904727440173,201.04139942779673,200.46311515881806,200.95985225049188,200.1677231954115,205.6153540602269,195.0986242284663,200.75225729330742,200.75225729330742,200.75225729330742,200.75225729330742,200.63282674142687,200.73832604260159,127.78500078473544,267.800614144965,32.92215918600327
ptCorr_20to30_abseta_0p9to1p6,134.49378209909776,3.899051244591977,133.79724393386482,134.00611231451018,134.97037528315602,134.67082452876326,134.31673966943228,134.5807908158109,135.10594486384596,138.76151266707942,130.22269084426634,134.49378209909776,134.49378209909776,134.49378209909776,134.49378209909776,134.26246572260013,134.60616510558705,88.09428529865976,181.32162129703832,22.264229274144903
ptCorr_20to30_abseta_1p6to2p4,115.43934903443969,3.590074549093576,112.54628218399687,114.76570838926628,116.09859327422282,115.62165487956464,115.25704318931473,115.21892013595499,114.88684543239859,117.72537543784836,112.34252103935222,115.43934903443969,115.43934903443969,115.43934903443969,115.43934903443969,115.43934903443967,115.54188655069994,70.93636755650915,156.4611911248711,15.623366452808256
ptCorr_30to50_abseta_0p0to0p9,290.2120921627172,5.696570732345986,288.9290668929561,288.69293796368254,291.71528020975927,290.6300826994808,289.79410162595343,291.5540493237334,289.8827201177826,296.17048555282474,283.9258459240447,290.2120921627172,290.2120921627172,290.2120921627172,290.2120921627172,290.107355226796,290.56933311419226,206.75953154511564,365.83414476103377,38.58014268447079
