,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,349.2562266974835,4.1572416486803965,338.055163255486,347.1780306915393,350.92790076915674,349.75925810660715,348.75319528835985,349.1259832533183,349.23195645160774,352.9624844424381,345.7442083498149,349.2562266974835,349.2562266974835,349.2562266974835,349.2562266974835,349.08987783937664,349.5152129938402,294.8301831377867,388.37334012913675,187.93145435572913
ptCorr_10to15_abseta_0p9to1p6,236.53925054984808,3.411732467505875,233.1353442181939,235.21376486901892,237.7311412982696,236.84948212656838,236.22901897312772,236.44422208265541,236.3688890281155,238.61360583080656,233.86440571193663,236.53925054984808,236.53925054984808,236.53925054984808,236.53925054984808,236.10227620915228,236.87486173813568,197.62080378911116,263.91476399608723,129.2326959480209
ptCorr_10to15_abseta_1p6to2p4,208.48165823827765,3.192876725176853,204.84930728754264,207.0309804528915,209.86983684792784,208.80980356436024,208.15351291219508,208.73791581421418,208.72657306213216,210.44855663324222,206.12472402452858,208.48165823827765,208.48165823827765,208.48165823827765,208.48165823827765,208.15499037354655,209.08407586845684,173.94485114429412,232.32337744468057,113.09627031544218
ptCorr_15to20_abseta_0p0to0p9,312.742230239035,3.9226069930199463,309.30291097172505,310.9706941766148,314.407473522616,313.192670783094,312.29178969497593,312.4447211499778,312.3332172507422,316.36443398207837,308.55870873934657,312.742230239035,312.742230239035,312.742230239035,312.742230239035,312.56424551858737,312.6109135283664,260.5011236345333,354.4633873433526,179.25638221064634
ptCorr_15to20_abseta_0p9to1p6,195.69872748371662,3.135407515069723,193.622639942112,194.64107978582558,196.7174566120504,195.95565093784646,195.44180402958676,195.58775130498566,195.8618228627925,197.43308223601926,193.48169832029217,195.69872748371662,195.69872748371662,195.69872748371662,195.69872748371662,195.77463827462356,195.45412810907516,165.1582507185249,222.15207598487714,114.37728550986505
ptCorr_15to20_abseta_1p6to2p4,159.850381550639,2.80541476595711,158.91183563393918,158.6755685712808,161.00862550993105,160.1020023597696,159.59876074150844,159.43073033986934,160.26991381329626,161.3056329139197,158.09499732238766,159.850381550639,159.850381550639,159.850381550639,159.850381550639,159.32294297439333,159.52635409891377,131.31263797150433,181.63165107019,88.7168031618619
ptCorr_20to30_abseta_0p0to0p9,552.0065235976587,5.203811248777524,545.1228317848978,548.2346840884827,555.7099272023204,552.8015749043639,551.2114722909533,551.9433716160053,552.5969701702393,557.0701910275469,545.2713421835447,552.0065235976587,552.0065235976587,551.95748179838,552.0065235976587,551.2087067686979,552.4520067267873,457.81859605481367,621.6740671389445,329.6894847979851
ptCorr_20to30_abseta_0p9to1p6,332.402556439177,4.079954047028082,329.50148603036877,330.6647487877049,334.0935352871728,332.836230057226,331.9688828211279,331.8208114565031,332.69546472512684,337.23276001062203,328.4952464372426,332.402556439177,332.402556439177,332.402556439177,332.402556439177,332.09665407260536,332.8677575001721,276.09949233243356,381.7226811411933,202.5305994007261
ptCorr_20to30_abseta_1p6to2p4,240.5480056677186,3.4251360096915313,236.83147219100027,238.70157583903818,242.36825231176013,240.92554200944295,240.17046932599422,240.2205781342933,240.37041341551998,242.95810230826433,237.38709444819276,240.5480056677186,240.5480056677186,240.5480056677186,240.5480056677186,240.8178541151754,240.78224956355285,197.09942784326697,275.7894295427645,143.7123787524587
ptCorr_30to50_abseta_0p0to0p9,904.1804382255616,6.683567655746065,895.2182197003494,898.3965230119893,909.8582728678214,905.482723267817,902.8781531833065,903.4683248365394,904.4696503766578,914.2996854629564,893.0006155522817,904.1804382255616,904.1804382255616,904.153906314945,904.1804382255616,904.0447608659965,904.7428882638675,742.9963912160356,1016.6600478427545,585.2691426906789
