,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,17538.963332141182,479.76289671902396,17270.314276176592,17472.50680405552,17578.074319314328,17564.224583810083,17513.702080472285,17642.689234325007,17292.096315697545,18678.62057630544,16371.978827952167,17538.963332141182,17538.963332141182,17538.963332141182,17538.963332141182,17538.963332141182,17538.96333214118,8190.587640293985,45737.996492945276,1084.153569178909
ptCorr_10to15_abseta_0p9to1p6,13486.11552150451,420.8380575083618,13163.109236908524,13438.493406116526,13521.782765406184,13504.088385932144,13468.142657076874,13748.068720312061,13354.893892764967,14294.625411655106,12730.888523077398,13486.11552150451,13486.11552150451,13486.11552150451,13486.11552150451,13486.11552150451,13488.296605755877,6465.25335750968,34423.816775809784,875.0748646732083
ptCorr_10to15_abseta_1p6to2p4,14264.212511030524,431.24156901569035,13833.189080055256,14192.312183183003,14328.655869249713,14286.70976130918,14241.715260751876,14515.472585025644,14045.695170253652,15050.019433323776,13310.761900335967,14264.212511030524,14264.212511030524,14264.212511030524,14264.212511030524,14251.126767470581,14289.914172337998,6883.171332332592,35614.72943587642,719.7007739338405
ptCorr_15to20_abseta_0p0to0p9,10841.692631816919,378.4099824935137,10533.468491860693,10806.170283552321,10870.568749688511,10857.3078492561,10826.077414377743,11000.079079193403,10763.695067081491,11577.654242901235,10217.710761656834,10841.692631816919,10841.692631816919,10841.692631816919,10841.692631816919,10828.47158453647,10855.063162133822,5158.097593648679,29746.86143398621,646.7104964797122
ptCorr_15to20_abseta_0p9to1p6,8500.78885917095,334.2009728102081,8378.737389970278,8476.546410838202,8520.274613856818,8512.021671820703,8489.5560465212,8671.040569261271,8350.799830127602,9002.99183278299,8005.37295514256,8500.78885917095,8500.78885917095,8500.78885917095,8500.78885917095,8487.611247143697,8498.602520206055,4183.994081616376,21392.726991364947,503.9565883315066
ptCorr_15to20_abseta_1p6to2p4,8907.802319391161,341.8129437508241,8606.95501497536,8863.76666406927,8948.760841079367,8921.875253666924,8893.729385115399,9050.979671733789,8789.297147125564,9417.481032696023,8507.981487160221,8907.802319391161,8907.802319391161,8907.802319391161,8907.802319391161,8893.866630772676,8921.717868001764,4749.61156723834,22351.630284698924,413.2642898041183
ptCorr_20to30_abseta_0p0to0p9,15126.707973212975,443.600585421814,14490.752919636858,15060.359384601394,15184.978146746213,15148.494869610273,15104.921076815685,15440.855218466164,14940.757307766273,16349.387818822615,14275.154067818852,15126.707973212975,15126.707973212975,15126.707973212975,15126.707973212975,15102.334121262753,15190.592215881225,6965.976572321529,39310.40491880727,959.2855931968613
ptCorr_20to30_abseta_0p9to1p6,10417.396013620886,368.8782520736183,10061.42315120011,10384.781677635947,10444.39061331352,10431.157116538892,10403.63491070288,10561.82878053007,10322.40496552779,11297.718485503317,9887.522371274716,10417.396013620886,10417.396013620886,10417.396013620886,10417.396013620886,10417.041319115113,10430.792226374266,5096.517271953726,28159.60681444967,473.3162516751581
ptCorr_20to30_abseta_1p6to2p4,10899.23140018511,377.7202832188261,10238.217266707614,10839.74095286714,10954.786521396863,10916.477484430032,10881.985315940185,11107.593634785193,10737.440119352845,11725.855053694504,10259.92532098916,10899.23140018511,10899.23140018511,10899.23140018511,10899.23140018511,10885.530707515018,10899.225004109923,5095.770674374081,25983.895401700043,504.8211568224911
ptCorr_30to50_abseta_0p0to0p9,15567.281374517237,450.36085507063666,15115.586303624461,15503.042124743411,15622.739943960341,15589.70282583994,15544.859923194535,15690.145386515618,15328.299105083073,16348.289939629985,14797.733839685898,15567.281374517237,15567.281374517237,15567.281374517237,15567.281374517237,15580.14372326685,15540.13526720972,7154.199476100774,28060.419046231564,904.7831154099754
