,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,2373.4205230281823,49.06263189645626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.476130015654,6886.501065524322,338.40394349195344
ptCorr_10to15_abseta_0p9to1p6,1673.5219182994947,41.28756417778103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.3100230686013,4885.846732856844,242.99320921287045
ptCorr_10to15_abseta_1p6to2p4,1384.5247823746413,37.724742448816734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.753653769781,4024.3696238719904,176.1110872598661
ptCorr_15to20_abseta_0p0to0p9,1410.7708928855184,37.947361604505055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0098717961645,3658.898979504751,195.79180798644825
ptCorr_15to20_abseta_0p9to1p6,916.1650618826254,30.612493597001112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.7988680112225,2440.017810552754,131.32779753597075
ptCorr_15to20_abseta_1p6to2p4,762.8311287214791,27.798086253630913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.7542689895007,1962.800002949843,116.83008395131296
ptCorr_20to30_abseta_0p0to0p9,1132.880495268795,33.77695842226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.3343551527172,2330.1287132666143,168.26744681100814
ptCorr_20to30_abseta_0p9to1p6,677.0762130528768,26.266956217017114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9393986263013,1495.1679924121856,107.91170977263434
ptCorr_20to30_abseta_1p6to2p4,592.7552867982154,24.5818545114432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.1742933312412,1191.8376844119216,94.74557273491435
ptCorr_30to50_abseta_0p0to0p9,8322.775360298543,91.76927038640231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5098.991983225577,12227.125009719775,1236.783965127091
ptCorr_30to50_abseta_0p9to1p6,5447.654377902497,74.25072366108311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349.922830734706,7870.095135446856,803.0646397407429
ptCorr_30to50_abseta_1p6to2p4,4207.840898338676,65.21804002254495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.7047897106095,6106.960620553803,640.0732242502692
ptCorr_50to100_abseta_0p0to0p9,1677.6514137840463,41.34032753370981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.6534335069148,1963.5807229944828,273.5336649829686
ptCorr_50to100_abseta_0p9to1p6,1071.691856584997,32.88546539352836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0995642786062,1274.5828147474049,164.6415994357421
ptCorr_50to100_abseta_1p6to2p4,771.8600944152605,28.15062891789541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.773314305838,931.3133375375456,109.09538963825482
