,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,29930.447638076705,619.5144763556495,29741.969964478412,29841.458076771305,29988.64602153184,29973.55626177528,29887.33901437814,30174.399675907975,29679.3966557644,31913.610312153243,27892.21028491678,29930.447638076705,29930.447638076705,29930.447638076705,29930.447638076705,29921.558850899302,29954.071454284614,14307.52375486159,78066.25755890815,1445.4262308769648
ptCorr_10to15_abseta_0p9to1p6,21265.038505609828,516.938611959342,21241.317572630076,21199.50285561336,21321.462107698215,21292.930269363096,21237.14674185656,21430.01107139448,21134.834844860587,22672.196389869932,20061.84938302081,21265.038505609828,21265.038505609828,21265.038505609828,21265.038505609828,21209.325109134028,21303.949521218754,10408.947582512232,56076.41056490895,796.7752265435829
ptCorr_10to15_abseta_1p6to2p4,18919.516583529636,485.2875972142099,18914.2023787131,18836.680879646134,18998.955533745986,18949.286413410533,18889.74675364874,19232.94140314456,18720.25565118303,20349.54875273456,17776.051157625083,18919.516583529636,18919.516583529636,18919.516583529636,18919.516583529636,18882.641063381816,18932.75127083795,8666.711673374171,49670.63624998483,807.2841055773222
ptCorr_15to20_abseta_0p0to0p9,32071.764558928924,632.8038126554707,32343.230935951935,31962.953371946005,32177.002372255447,32117.957307077508,32025.571810780348,32471.08090269571,31762.9783784448,33933.37662539323,30128.132494733825,32071.764558928924,32071.764558928924,32071.764558928924,32071.764558928924,32004.76749820485,32059.608689407847,14892.777297610066,84705.40958545811,1319.5362932747364
ptCorr_15to20_abseta_0p9to1p6,21921.347528426388,525.0604262016442,22062.739052994035,21853.162242059287,21988.078442537262,21950.031978383315,21892.66307846946,22487.046959668256,21792.902047922133,23500.28065521578,20971.193200074227,21921.347528426388,21921.347528426388,21921.347528426388,21921.347528426388,21967.929927798687,21945.662087389024,10251.046551046464,59418.76747196601,830.1538368024829
ptCorr_15to20_abseta_1p6to2p4,19770.615597856136,497.7004882485696,19722.775885727828,19677.390596923207,19863.156298126087,19801.71714781938,19739.514047892888,19994.455954041085,19482.708629292818,21108.634983808628,18421.588402840476,19770.615597856136,19770.615597856136,19770.615597856136,19770.615597856136,19704.96256965477,19830.87358665261,8678.41063876768,54059.933766697795,961.8109816963686
ptCorr_20to30_abseta_0p0to0p9,69907.4766257562,932.1809255420313,70123.03971468292,69612.2087638783,70200.28577825168,70008.16389712674,69806.78935438569,70684.76021285243,69008.34644066833,74690.46214557486,65436.67325883928,69907.4766257562,69907.4766257562,69907.4766257562,69907.4766257562,69796.89655455959,69987.47155793846,30599.542611197463,167294.76268903064,3179.0941058172875
ptCorr_20to30_abseta_0p9to1p6,47899.00713047535,775.3745111930882,47872.77562756757,47769.94838759376,48026.249244586754,47962.12810563855,47835.88615531216,48828.47354590867,47108.00536948443,51193.40321449431,45264.07319185944,47899.00713047535,47899.00713047535,47899.00713047535,47899.00713047535,47845.76002171925,47991.69890951741,21347.115598384604,116845.92677503549,1919.776720131671
ptCorr_20to30_abseta_1p6to2p4,42871.375327840215,729.6591986367916,43228.444832697125,42669.790555035055,43071.50825149296,42938.94049678265,42803.81015889777,43353.46579760208,42400.67148939937,45329.685813270364,40303.15981757892,42871.375327840215,42871.375327840215,42871.375327840215,42871.375327840215,42859.98570838894,42938.10822395473,20142.11285877514,105625.36860363655,2052.6403703708484
ptCorr_30to50_abseta_0p0to0p9,138241.9925435996,1310.6378276375167,138788.11832675317,137695.391332818,138784.57252454173,138441.1015615456,138042.8835256536,139488.19027944596,137301.38104586254,144352.48128779946,131916.69475249923,138241.9925435996,138241.9925435996,138241.9925435996,138241.9925435996,138236.43929808278,138437.86264174728,71228.6415430736,251954.0126413521,5635.059700899087
ptCorr_30to50_abseta_0p9to1p6,101142.54048554935,1124.2699227785324,100871.63918345765,100894.55941766872,101386.87347217194,101276.30425695857,101008.77671414017,101790.3758938888,100481.78914960641,105849.14410991967,96743.03734455665,101142.54048554935,101142.54048554935,101142.54048554935,101142.54048554935,101037.80272033473,101243.79438164232,52456.925750282564,182533.95354216004,3926.2060754259624
ptCorr_30to50_abseta_1p6to2p4,90817.01962453692,1062.5664796599735,89899.89174688933,90388.30548266286,91243.5071129797,90960.49060304182,90673.54864603198,91742.52325450041,90177.61596695564,95532.59186626069,86711.69021870836,90817.01962453692,90817.01962453692,90817.01962453692,90817.01962453692,90720.50336275055,90905.32377267182,47373.522400036,164255.21295891432,3651.1996901941266
ptCorr_50to100_abseta_0p0to0p9,152647.82460476476,1377.0086490942283,173476.25479318158,173008.9471443086,174434.49460829835,173974.37346388417,173473.94597150752,173889.93195341955,173373.7282187614,176194.50878674275,171412.4367156026,173724.15971769602,173724.15971769602,173724.15971769602,173724.15971769602,173853.38847648192,173578.04608051205,139705.03546966938,202755.10579783836,7743.181022607564
ptCorr_50to100_abseta_0p9to1p6,105715.4621233934,1149.4602609117692,119325.88605713988,120006.71296544526,120622.37122260199,120474.95734856898,120157.87217900732,120317.89754848806,120202.57908693851,121818.56941138265,118599.44254789686,120316.41476378821,120316.41476378821,120316.41476378821,120316.41476378821,120392.45822778359,120185.4753835023,96938.94685342853,141965.32900863074,5078.146132869504
ptCorr_50to100_abseta_1p6to2p4,88507.3156074445,1046.8941124500554,97552.93263663458,98238.72659706199,99286.85910197749,98919.2714881966,98608.25762509592,99006.07987570048,98529.88302514229,100000.56265354087,97397.82480169568,98763.76455664626,98763.76455664626,98763.76455664626,98763.76455664626,98854.69740479659,98669.79309126544,80137.85097283917,115877.08271114193,4006.1750432107806
