,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,20710.14700059627,521.7443667604686,20574.896930247247,20634.848719339527,20753.066265162364,20739.975686908834,20680.31831428371,20833.450884298243,20409.222315924046,21987.407223034472,19277.756632558543,20710.14700059627,20710.14700059627,20710.14700059627,20710.14700059627,20683.34353323341,20710.14700059627,9565.958438678586,53248.84000115643,1291.8056009211834
ptCorr_10to15_abseta_0p9to1p6,15937.7680122187,458.0459330056481,15787.7564765463,15879.023551591727,15981.993649295793,15958.9727258258,15916.563298611596,16253.797318251358,15792.987692308174,16890.44540995727,15066.155572907308,15937.7680122187,15937.7680122187,15937.7680122187,15937.7680122187,15937.768012218698,15939.949096470067,7788.720565844367,40503.82227984136,996.224541182456
ptCorr_10to15_abseta_1p6to2p4,16824.08937672615,468.33420232770277,16390.750614835735,16738.194525652365,16901.054888770414,16850.656841519314,16797.52191193299,17139.316667672436,16541.213400501343,17803.351580074712,15740.028003556792,16824.08937672615,16824.08937672615,16824.08937672615,16824.08937672615,16800.26970320045,16863.59905685182,8169.005090446593,41750.58366549621,1011.5815297353131
ptCorr_15to20_abseta_0p0to0p9,12942.281868742488,413.6612040578482,12756.017759744831,12901.079022393638,12975.04960006012,12960.922550820716,12923.641186664261,13092.034341763589,12836.703758790292,13796.91876219547,12170.412983712082,12942.281868742488,12942.281868742488,12942.281868742488,12942.281868742488,12942.681353749338,12955.65239905939,6227.5998997179195,34275.43199436899,843.1173066591055
ptCorr_15to20_abseta_0p9to1p6,10066.904505215954,363.8233374205271,10025.197567192987,10037.803362388046,10090.430694963346,10080.267643475241,10053.541366956666,10244.640318401887,9982.629294344899,10707.41979105347,9505.857657017576,10066.904505215954,10066.904505215954,10066.904505215954,10066.904505215954,10040.273121397933,10064.71816625106,4833.499152882557,25279.443916049597,587.7220687406062
ptCorr_15to20_abseta_1p6to2p4,10567.739458664868,372.15434927056367,10287.662577020912,10516.335965417436,10615.651575760468,10584.484469956673,10550.994447373061,10764.403923182857,10423.622202756706,11248.621302707566,10076.576361733905,10567.739458664868,10567.739458664868,10567.739458664868,10567.739458664868,10552.172719708846,10567.846988457273,5600.863348343588,26026.810457449574,507.12809371236364
ptCorr_20to30_abseta_0p0to0p9,16576.759287415713,464.45521060159183,15955.437362543276,16504.036812366692,16640.55379104919,16600.634683029704,16552.883891801717,16907.160948222885,16387.249438588125,17912.471725161657,15658.884267232255,16576.759287415713,16576.759287415713,16576.759287415713,16576.759287415713,16565.56837054105,16640.64353008396,7597.532979927504,42732.05817236104,1080.5984438514463
ptCorr_20to30_abseta_0p9to1p6,11829.598226269136,393.48042362008624,11524.016686031859,11791.946870423619,11861.151347780375,11845.271156088354,11813.925296449921,12001.123033045196,11695.223813812627,12763.282213085595,11247.33530217602,11829.598226269136,11829.598226269136,11829.598226269136,11829.598226269136,11829.523237514397,11842.994439022516,5802.474263295237,31098.199622412747,554.1853801064876
ptCorr_20to30_abseta_1p6to2p4,12306.059091060199,401.27151606411957,11723.448672142604,12237.78953210068,12369.999210752027,12325.508122328658,12286.61005979174,12563.747594695435,12157.49681506031,13249.130240643699,11616.220480741153,12306.059091060199,12306.059091060199,12306.059091060199,12306.059091060199,12304.723378693398,12306.052694985014,5909.420027565491,28832.216842217877,576.9507342075261
ptCorr_30to50_abseta_0p0to0p9,16389.995141202922,462.1954952009341,15921.024816059724,16321.747052690522,16448.94413845421,16413.601541665328,16366.38874074052,16512.85915320131,16151.01287176876,17246.13087700676,15620.447606371581,16389.995141202922,16389.995141202922,16389.995141202922,16389.995141202922,16402.857489952534,16362.849033895403,7686.077572176389,29438.28688430434,972.4266273222883
