,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,1224.5571317411532,7.294619282570363,1212.492921930162,1216.5161452491886,1231.1950746733526,1226.3208531939013,1222.7934102884053,1224.9228786746846,1224.7875176154569,1226.9276024125468,1221.5038533854456,1224.5571317411532,1224.5571317411532,1224.5571317411532,1224.5571317411532,1223.1854715789727,1225.8795467427763,1164.4862889142178,1245.995954663693,961.6439413185288
ptCorr_10to15_abseta_0p9to1p6,855.8712486766785,6.0910532687599686,839.5737281846665,851.0390554574292,860.1821971591613,856.9933290742782,854.7491682790792,855.8221354434672,855.7413851799693,857.5498929830777,853.6885776473277,855.8712486766785,855.8712486766785,855.8712486766785,855.8712486766785,854.3532007507492,856.5947476648714,818.699952339609,870.0778217949655,682.1094777965261
ptCorr_10to15_abseta_1p6to2p4,742.6787795416873,5.666002715498382,720.4656571798976,737.4046678970957,747.7195070454504,743.8478161355425,741.509742947832,742.4224976518411,743.1335437082645,743.9021597407718,741.1213853675645,742.6787795416873,742.6787795416873,742.6787795416873,742.6787795416873,740.9880390451084,744.8480153133472,709.1098809171203,753.4979060226408,599.7372716633045
ptCorr_15to20_abseta_0p0to0p9,1428.4575757193502,7.873610721337431,1418.204234092208,1419.0361245877114,1437.5426515745444,1430.5149736188296,1426.4001778198706,1427.8221003689846,1428.519641085944,1431.1361735228206,1425.2972872243217,1428.4575757193502,1428.4575757193502,1428.4575757193502,1428.495901671874,1427.3400326548526,1430.0064604430434,1361.9268928547933,1452.3257127315267,1120.0799073494247
ptCorr_15to20_abseta_0p9to1p6,915.2702587710025,6.294621629475005,902.0712880450182,909.7502201549519,920.5967072180873,916.4694509291096,914.0710666128954,915.4620564033345,915.0759457738468,916.6765938768783,913.4731366607577,915.2702587710025,915.2702587710025,915.2702587710025,915.2702587710025,913.9739661180914,917.2508089148627,872.4071955356017,930.0750749056001,729.0751244160583
ptCorr_15to20_abseta_1p6to2p4,725.4897825128422,5.592092296648909,708.9566924344398,720.1428437468425,730.7087230707205,726.6311547062285,724.3484103194559,724.8414179871502,725.7867822009949,726.7908379716839,723.9927619393211,725.4897825128422,725.4897825128422,725.4897825128422,725.4897825128422,724.7562048626252,725.0977932506473,692.8772385116549,737.2684543351004,583.8426860867373
ptCorr_20to30_abseta_0p0to0p9,3312.225635584136,11.95060102615916,3282.6030354050877,3287.769232427401,3336.094673380813,3316.9962120304267,3307.455059137845,3313.1974899452875,3312.0943037435245,3318.282072578384,3305.4091645105646,3312.225635584136,3312.225635584136,3312.225635584136,3312.1810725439414,3307.485526370712,3315.840492113863,3164.0978132636105,3365.745301146521,2602.94110765048
ptCorr_20to30_abseta_0p9to1p6,2024.6520439548592,9.365706600300944,2005.3765910846575,2012.3345692482606,2036.5791513410088,2027.2915503015101,2022.0125376082078,2024.7669030675324,2024.5681449635,2028.6494601971372,2021.1874752300066,2024.6520439548592,2024.6520439548592,2024.6520439548592,2024.6520439548592,2023.2626673553095,2026.4245606002692,1933.9178145439905,2060.5844893054805,1583.8134632586916
ptCorr_20to30_abseta_1p6to2p4,1426.9970604080827,7.889529896341312,1393.5569132216763,1415.0720421228052,1438.6866017060306,1429.2347739326358,1424.7593468835303,1427.6791412693756,1427.3785065079865,1430.1671198212812,1423.4058177058082,1426.9970604080827,1426.9970604080827,1426.9970604080827,1426.9970604080827,1424.916246280478,1428.8748790465347,1358.7211906771415,1454.533064849043,1115.0478105077086
ptCorr_30to50_abseta_0p0to0p9,6973.713379327939,17.32499546263675,6922.908879716306,6923.903457559784,7022.28834709602,6983.757572100674,6963.669186555202,6973.848479050182,6973.619211259506,6987.270402419607,6960.529752537022,6973.713379327939,6973.713379327939,6973.714994852435,6973.801318460093,6968.578000619633,6978.083435446194,6674.833741071544,7071.429055023059,5411.834144613307
ptCorr_30to50_abseta_0p9to1p6,4124.425027322061,13.370202249258691,4076.6973903574003,4099.124413549808,4148.982260805037,4129.812346655413,4119.03770798871,4123.950055694027,4125.038073045529,4132.150197116078,4114.2758870387715,4124.425027322061,4124.425027322061,4124.425027322061,4124.493549027989,4121.198784250637,4127.599840810309,3936.3489720082703,4191.559401480585,3153.8744145811506
ptCorr_30to50_abseta_1p6to2p4,2584.0583960465146,10.564067637846453,2531.3680790497447,2560.4586525477584,2607.296982485731,2588.095047472455,2580.0217446205734,2583.2283702841473,2583.689104754318,2589.6250841355322,2577.2319794392793,2584.0583960465146,2584.0583960465146,2584.0583960465146,2584.1470629471646,2581.5663786762425,2586.777646838923,2446.5931332463556,2638.906544967218,1932.8780255731733
ptCorr_50to100_abseta_0p0to0p9,9589.09493275357,20.218425523520043,11829.776502697012,11914.19109655063,12081.188583463863,12015.989251733594,11981.425935022356,11999.247732208261,11999.203752347088,12013.71056504978,11981.950586941955,11998.707593377976,11998.707593377976,11998.707593377976,11998.787263736105,12003.029743442554,11995.345900850414,11629.376920244498,12113.451108198999,8870.590348590298
ptCorr_50to100_abseta_0p9to1p6,5459.195110870398,15.333537511344472,6632.760010043249,6703.72773616527,6786.223353196602,6754.353176689097,6736.758676932386,6744.463447313806,6745.070624833092,6753.867856120119,6734.73357612024,6745.555926810743,6745.555926810743,6745.555926810743,6745.5981043282045,6748.254027422752,6743.194427385552,6513.718968942178,6822.579167834413,4872.598168879694
ptCorr_50to100_abseta_1p6to2p4,3060.3288630674324,11.462562017913141,3598.045949701247,3644.183094615385,3715.4446275347827,3685.766003128514,3674.3097996052065,3678.9976262799714,3680.565702979553,3686.382886338424,3672.188053445718,3680.0379013668635,3680.0379013668635,3680.0166712338228,3680.0379013668635,3682.5573166181307,3677.609069461017,3519.7616083459234,3746.375828654732,2558.488810703232
