,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,87.61964964835238,2.91403255584389,86.274277325757,87.12288632665769,88.01677781892386,87.74584764415135,87.4934516525534,87.37863683007023,87.42891605464416,87.91514875240938,86.52760354758578,87.61964964835238,87.61964964835238,87.61964964835238,87.61964964835238,87.41729892837611,87.53939022822716,73.94309905072969,95.16921602444235,55.38298619062449
ptCorr_10to15_abseta_0p9to1p6,58.60661023026661,2.385646251215139,57.81909933392054,58.38059097578438,58.799569907802905,58.68334821498472,58.5298722455485,58.794405510159294,58.604698452083554,59.085787333296054,58.35001220250227,58.60661023026661,58.60661023026661,58.60661023026661,58.60661023026661,58.60661023026661,58.802403065596636,49.65480142481443,64.57081561113924,36.996184278694635
ptCorr_10to15_abseta_1p6to2p4,53.4873542236642,2.2732270063165028,51.30697656441812,53.18627439010315,53.773552984048834,53.571608332320665,53.40310011500772,53.4873542236642,53.569180794579374,53.66167788456773,52.99315644660021,53.4873542236642,53.4873542236642,53.4873542236642,53.4873542236642,53.387217291451186,53.39479088867356,46.9411654413911,58.68236123415501,37.33539897213814
ptCorr_15to20_abseta_0p0to0p9,88.59194487965402,2.931082417749219,89.09008338116445,88.12307794271935,89.04301042056076,88.71954326577648,88.46434649353156,88.8860665891001,88.51523905640879,88.78578397308772,87.63035653442493,88.59194487965402,88.59194487965402,88.59194487965402,88.59194487965402,88.88693114654531,88.78920011304858,77.22120342137313,96.29957900684818,55.97370613195383
ptCorr_15to20_abseta_0p9to1p6,65.76070435219413,2.525226350348011,66.1212061274888,65.4546402240768,66.05761769894451,65.84643030368474,65.67497840070351,65.56759625451566,65.56242336328145,66.23460952579718,65.01704400909826,65.76070435219413,65.76070435219413,65.76070435219413,65.76070435219413,65.4790686465111,65.718631444735,55.939706176948114,70.00221919249884,41.59242135332426
ptCorr_15to20_abseta_1p6to2p4,47.939453506987675,2.1476958238119592,46.5699799987726,47.670075390117134,48.20227280277704,48.014494436824506,47.86441257715085,47.84102603656615,47.939453506987675,48.138712732248486,47.36045536070107,47.939453506987675,47.939453506987675,47.939453506987675,47.939453506987675,47.8573597894211,48.03570588403656,42.11676237056703,51.97971251096014,30.761623291554447
ptCorr_20to30_abseta_0p0to0p9,201.69861040656602,4.419393165193988,198.43587225083826,200.50439466545185,202.865347369545,201.98911556711957,201.40810524601238,201.54666780944555,201.02978310073848,202.53228147883632,199.8583989816305,201.69861040656602,201.69861040656602,201.69861040656602,201.69861040656602,201.44882617651518,202.49354293354057,174.23082524342834,218.321525793766,128.23770925003632
ptCorr_20to30_abseta_0p9to1p6,127.89538538829072,3.54239795404475,128.64393045793582,127.3156238702517,128.45553894494117,128.06252850196492,127.7282422746165,128.13921864955478,127.802076371436,128.77591046185827,126.6034925532377,127.89538538829072,127.89538538829072,127.99684753703079,127.89538538829072,128.08248123457292,127.83905785874457,108.91677165188182,139.53929548678306,81.91295291006521
ptCorr_20to30_abseta_1p6to2p4,88.62900785709664,2.931643995712453,86.97484593513452,88.02486104673896,89.2210621145481,88.76830191880029,88.48971379539296,88.83175306710163,88.82417202751898,89.00013286472714,87.75575652230253,88.62900785709664,88.62900785709664,88.54841397990444,88.62900785709664,88.715463760535,88.72753842282917,76.93428725146688,95.69915372199122,55.453842290016695
ptCorr_30to50_abseta_0p0to0p9,408.06136987161983,6.288725891003727,407.7312319272014,405.7072079721389,410.3580838155471,408.64909793544405,407.47364180779573,407.493112387504,407.87045161072854,410.10617389858123,405.7159531513286,408.06136987161983,408.06136987161983,408.06136987161983,408.06136987161983,407.57928056753576,408.05516880043456,362.03905738575554,433.4947452533223,259.2192330320646
