,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,925.0489984617407,30.55548553598962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.73402590982204,2726.3957202082506,130.92363700949142
ptCorr_10to15_abseta_0p9to1p6,693.7252691115407,26.676079665426744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.21266848153266,2045.2898529086006,115.85286534592063
ptCorr_10to15_abseta_1p6to2p4,618.3175416794106,25.072730014873912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2623517314182,1849.3957610594755,85.17207939410133
ptCorr_15to20_abseta_0p0to0p9,260.59815321728183,16.2415616473219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.29027415357612,705.7395421463895,41.18515224145208
ptCorr_15to20_abseta_0p9to1p6,169.46311873360972,13.348488439294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.26122794485252,535.9947731414976,25.43768091211183
ptCorr_15to20_abseta_1p6to2p4,208.68265109275816,14.500659205846004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23898260410913,549.9760058045454,34.405506274094165
ptCorr_20to30_abseta_0p0to0p9,154.64189210992026,12.493696457117721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83680808670891,351.0201201122879,23.92777371211945
ptCorr_20to30_abseta_0p9to1p6,100.86602597351427,10.106539083812473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.599350748218804,252.74715298205288,11.007633587636874
ptCorr_20to30_abseta_1p6to2p4,110.14895367477003,10.610221995675243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04217437176331,249.2312776934326,23.100115838584944
ptCorr_30to50_abseta_0p0to0p9,940.5272727148782,30.859964567535574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5798833942542,1445.9539395762254,109.34293929516576
ptCorr_30to50_abseta_0p9to1p6,819.0829879762132,28.79798635107064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.42123311906306,1252.6047900579465,100.6267973052278
ptCorr_30to50_abseta_1p6to2p4,784.1267447621494,28.130984827950797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.32377024895317,1237.4274018954873,104.04382212694387
ptCorr_50to100_abseta_0p0to0p9,429.85214178578906,21.234268307735707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.93816522155953,541.6614613472879,50.353024436440855
ptCorr_50to100_abseta_0p9to1p6,337.11405721772525,18.489235449800454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.89907409417543,431.0735283560428,29.214611659990094
ptCorr_50to100_abseta_1p6to2p4,273.39106558595654,16.624567038892387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.04118935806292,353.5078319289374,26.926267326574397
