,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,11507722.95930439,102651.56507477768,11238418.962959612,11475285.879018793,11527063.587984301,11524297.455772959,11491148.46283582,11638702.477036713,11339328.229708673,12375872.99467755,10767392.719926652,11507722.95930439,11507722.95930439,11507722.95930439,11507792.1868914,11496246.342770945,11495109.549938131,4762429.616762225,33683971.97479909,2171828.9298696155
ptCorr_10to15_abseta_0p9to1p6,8412338.82078176,87203.83838073724,8204922.96494579,8392126.58131518,8427841.4671647,8423476.960094742,8401200.681468777,8516263.830733245,8324327.274935085,9033043.775002137,7873847.804092769,8412338.82078176,8412338.82078176,8412338.82078176,8412338.82078176,8403985.335821047,8420209.67204921,3444466.9544382626,24604850.445170537,1551386.5634987836
ptCorr_10to15_abseta_1p6to2p4,8625804.325702786,93033.72531127493,8304279.310661244,8592022.278587218,8657064.741686072,8639428.82147773,8612179.829927841,8708706.89455061,8484284.769554934,9266273.494983291,7998483.97054817,8625804.325702786,8625804.325702786,8625804.325702786,8625804.325702786,8613426.448123274,8633459.092321537,3489805.8360393113,24587317.810078144,1454424.3921472393
ptCorr_15to20_abseta_0p0to0p9,3332077.1975793066,48718.85802594053,3245039.0844969633,3322412.307445751,3341204.7649128824,3336876.3660976654,3327278.0290609486,3387183.2077852366,3301619.84205329,3599796.644444098,3090801.6037827544,3332077.1975793066,3332077.1975793066,3332077.1975793066,3332077.1975793066,3335025.9787107385,3326337.4518483635,1353903.3949265664,9216339.100608923,587321.8195251947
ptCorr_15to20_abseta_0p9to1p6,2503660.7655508495,40727.438938246334,2417508.0423719725,2497910.4126771586,2509141.8539335574,2506974.0822789515,2500347.448822748,2532269.4174051047,2478940.900737552,2690571.7134292983,2334736.6628520614,2503660.7655508495,2503660.7655508495,2503660.7655508495,2503660.7655508495,2505895.6341268783,2497403.3126358925,1026679.9565897511,6876604.323832225,435548.09670923685
ptCorr_15to20_abseta_1p6to2p4,2550892.211190692,41828.403937611205,2455332.4882567893,2540515.8024259163,2561068.7205525497,2554922.943482453,2546861.4788989313,2588907.1445466685,2526856.7443560865,2750776.156986211,2377801.7244064333,2550892.211190692,2550892.211190692,2550892.211190692,2550892.211190692,2554958.4213435384,2549263.9822047595,1063216.4454656236,6890197.037945783,391754.20897391974
ptCorr_20to30_abseta_0p0to0p9,1847701.1427835154,32129.40391734386,1788682.3688625197,1840455.5079029843,1854790.2404748816,1850362.3743907018,1845039.9111763297,1863728.4336918502,1827995.3359583481,1959099.8624094601,1732554.4927149115,1847701.1427835154,1847701.1427835154,1847701.1427835154,1847701.1427835154,1852578.494240754,1844054.0204793592,793190.2064101067,4147110.712056817,301938.6837591703
ptCorr_20to30_abseta_0p9to1p6,1364414.1698973628,27277.964173598695,1320612.19487851,1360964.5729126332,1367722.7812252683,1366238.1163802873,1362590.2234144383,1372671.3322361489,1355648.8052528661,1451363.705158858,1290857.375487873,1364414.1698973628,1364414.1698973628,1364414.1698973628,1364414.1698973628,1371198.0068087913,1362276.4390198572,609900.7913379709,3091284.4549068473,218508.0042782744
ptCorr_20to30_abseta_1p6to2p4,1456798.808241611,28280.745188946825,1428905.6208501253,1450501.8285442756,1462973.2093624766,1459096.6929607445,1454500.9235224775,1461731.7475554224,1457045.418484785,1552227.3798751482,1368220.3588702835,1456798.808241611,1456798.808241611,1456798.808241611,1456798.808241611,1461121.4466067106,1452655.6623280938,632205.6304053703,3106680.754483788,232255.24503241328
ptCorr_30to50_abseta_0p0to0p9,471203.62082679325,13602.446843101548,459806.2779403046,469177.2633602105,473147.7575723926,471882.29225266876,470524.9494009178,476209.16493651073,474969.88367863884,489373.70515952026,458761.33239346754,471203.62082679325,471203.62082679325,471203.62082679325,471203.62082679325,472261.3297226005,469875.5194901594,265076.0359449689,722802.6818944187,71789.71738547467
ptCorr_30to50_abseta_0p9to1p6,391316.88961784856,12602.189430155564,390894.6033414481,390243.7072518781,392348.01022281393,391839.45288151514,390794.3263541821,393412.6999654758,392899.84465929354,407349.783645278,372697.2942987023,391316.88961784856,391316.88961784856,391316.88961784856,391316.88961784856,391523.11053412897,391753.27024872386,219599.21473785487,603811.8896920541,53421.22878112594
ptCorr_30to50_abseta_1p6to2p4,414169.8857194043,12848.88134842945,404746.1498643707,412202.4334891473,416085.5590407371,414824.99379465,413514.77764415863,415293.349750284,414708.1037539255,430471.6216927032,401805.85268710344,414169.8857194043,414169.8857194043,414169.8857194043,414169.8857194043,414488.92991824565,413395.36471033335,240170.6029280053,651890.1491434411,62477.363603222046
ptCorr_50to100_abseta_0p0to0p9,58302.21818278263,3196.9320989919324,58471.385351409306,59946.11718716414,60507.980966400144,60320.15671117315,60146.649175771585,59535.789557609416,59590.39278238724,60373.854718745,58586.49949891016,60233.40294347245,60233.40294347245,60233.40294347245,60233.40294347245,60800.981416148774,60164.80767013968,50873.45649126336,68591.36769820588,8421.909702268344
ptCorr_50to100_abseta_0p9to1p6,41716.10683010801,2760.788168410558,43432.4828550987,43034.20291365416,43321.231286056674,43237.27772685112,43122.91449665989,43232.72952666555,43176.59030397923,43858.05174349496,43180.096111755505,43180.096111755505,43180.096111755505,43180.096111755505,43180.096111755505,43800.734306405306,42927.00286109728,36775.4418544329,50233.20652917545,7122.794589851316
ptCorr_50to100_abseta_1p6to2p4,45328.13291466499,2780.435337617844,45603.98088394864,45907.66959949357,46572.93317504944,46314.78175534573,46168.973456788044,46139.58185544128,46676.503813954216,46694.73416218102,45892.4297013468,46241.877606066904,46241.877606066904,46241.877606066904,46241.877606066904,46873.99933139263,46175.55834244329,37829.57701717798,52673.32883061006,7694.675297437876
