,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,28678377.1561614,158284.78001335295,27992217.134518426,28598575.957874335,28724427.974007245,28719682.431112852,28637071.88120996,29011688.521943424,28299426.413717993,30821235.619289294,26759501.212273166,28678377.1561614,28678377.1561614,28678377.1561614,28678170.811632235,28640054.065324858,28664065.801869288,11879331.320867453,82527961.82561038,5113490.570105145
ptCorr_10to15_abseta_0p9to1p6,20248254.595130883,130547.4680090656,19789681.42646555,20201078.710829593,20283855.01319438,20274949.432867553,20221559.75739422,20483541.387585193,20027353.536748957,21761248.441962216,18886659.04976336,20248254.595130883,20248254.595130883,20248254.595130883,20248254.595130883,20218744.34741481,20285629.9899177,8381484.674550481,57910991.555518754,3484938.9073222904
ptCorr_10to15_abseta_1p6to2p4,19256126.474013656,133508.86938880468,18586500.742128845,19181632.973335423,19324597.129116286,19286488.14654209,19225764.80148522,19470870.889763404,18972868.901440598,20670366.53804009,17928208.295924924,19256126.474013656,19256126.474013656,19256126.474013656,19256126.474013656,19206929.831793495,19286916.48998323,7948725.159440732,53749270.51291361,3027107.3577623856
ptCorr_15to20_abseta_0p0to0p9,16361486.882121779,108131.12695751758,15923519.1040816,16316928.488431415,16397603.907575898,16385052.22232916,16337921.541914402,16531346.879234977,16175743.920758821,17497374.121245537,15166373.2832497,16361486.882121779,16361486.882121779,16361486.882121779,16361486.882121779,16375853.078259848,16326913.32272258,6728428.730598104,43848970.43854993,2483806.2692272104
ptCorr_15to20_abseta_0p9to1p6,11123304.501214052,89180.35403173222,10822652.248635791,11098284.911976598,11145736.57773805,11137947.6567771,11108661.345650997,11300057.040546387,11010933.798100721,11923250.567602433,10395142.236743793,11123304.501214052,11123304.501214052,11123304.501214052,11123304.501214052,11126139.053095762,11098164.401627058,4618676.887404213,29415865.14353187,1686274.941719082
ptCorr_15to20_abseta_1p6to2p4,10053165.181790054,82688.86848805616,9686475.358903741,10011590.425297784,10093861.178426296,10069027.864956375,10037302.498623727,10163323.517168539,9944882.892049713,10784715.909565689,9401085.008557945,10053165.181790054,10053165.181790054,10053165.181790054,10053165.181790054,10078202.992098287,10041065.975678422,4284154.364041036,25531399.76671035,1380808.684065179
ptCorr_20to30_abseta_0p0to0p9,13399562.125668347,85859.7840454809,12992019.363456832,13354728.128708491,13443042.926478013,13418861.42544448,13380262.825892217,13504218.165431678,13303387.721088402,14244654.614375448,12622713.536856959,13399562.125668347,13399562.125668347,13399562.125668347,13399562.125668347,13417503.873527762,13381007.977699798,5914206.446205046,29187596.15369981,2015041.6001207759
ptCorr_20to30_abseta_0p9to1p6,8856106.021345519,69741.60704714473,8542056.437351272,8836056.836344512,8875463.310483282,8867778.85163063,8844433.191060409,8892115.214179704,8788190.36765525,9416313.971988967,8359104.966576332,8856106.021345519,8856106.021345519,8856106.021345519,8856106.021345519,8878990.101415815,8841153.975788461,4015684.1259284834,18757088.63502722,1262647.5879395239
ptCorr_20to30_abseta_1p6to2p4,7575195.650304267,63797.5066323921,7307067.443557573,7542653.106033877,7607247.794352851,7587131.574802272,7563259.72580626,7613720.82578029,7541040.609262348,8014906.042891826,7162327.607785452,7575195.650304267,7575195.650304267,7575195.650304267,7575195.650304267,7594332.698072901,7555137.887318512,3445717.366376303,15506696.491979249,1005906.4112937285
ptCorr_30to50_abseta_0p0to0p9,6367903.715495014,49471.681664560296,6158622.029556558,6341881.170563325,6393464.664862575,6377075.364657749,6358732.066332283,6381685.87254373,6366417.134235703,6594249.092975441,6160203.609425015,6367903.715495014,6367903.715495014,6367903.715495014,6367903.715495014,6380916.676517709,6356907.760699832,3735173.358796319,9564298.627807578,929565.6408624246
ptCorr_30to50_abseta_0p9to1p6,4090643.982797342,39524.22046265961,3946232.132359638,4080889.4158919184,4100112.751611769,4096017.7292715684,4085270.2363231145,4094788.6076839203,4086662.9534106776,4229875.360937581,3950805.487062314,4090643.982797342,4090643.982797342,4090643.982797342,4090643.982797342,4101601.344287054,4082483.43620569,2459244.8597824047,6078818.152495897,590956.0867852167
ptCorr_30to50_abseta_1p6to2p4,3230047.1636214554,34889.96593208345,3095882.253186019,3215256.467613818,3244603.3644213085,3235123.8900622246,3224970.4371806886,3229199.283915968,3225821.749402417,3333652.7564674024,3124451.2780876886,3230047.1636214554,3230047.1636214554,3230047.1636214554,3230047.1636214554,3235395.9436552664,3218849.6266773767,1976069.6249696512,4682690.0313821435,426381.0480402305
ptCorr_50to100_abseta_0p0to0p9,1166987.3284897439,14658.191912895847,1160469.7466306358,1195395.8517217182,1207201.892542877,1203089.6013199342,1199628.981802783,1199237.8592357065,1199593.0456280569,1212882.7344878681,1186527.2531932502,1201359.2915613586,1201359.2915613586,1201359.2915613586,1201359.2915613586,1206380.9723012527,1197754.4534487529,1002613.9550851455,1373311.1570427802,184461.94072302987
ptCorr_50to100_abseta_0p9to1p6,691280.7765128133,11385.134104895871,688309.5672635384,708914.0426926386,713161.8983154708,711996.7450482144,710133.0244164056,710567.1451004837,711580.8127995065,718293.0245211594,700375.7720004827,711064.8847323093,711064.8847323093,711064.8847323093,711064.8847323093,714741.6004455353,708350.3345930738,594659.7060387555,808842.7851690315,106893.99465741216
ptCorr_50to100_abseta_1p6to2p4,470952.10094099864,9186.452154735367,463514.658322295,477777.03051061986,483113.5631731095,481217.24341292266,479712.0805049047,478380.5524967472,481485.22617133916,485497.06642283173,477090.6326590391,480464.661958914,480464.661958914,480464.661958914,480464.661958914,482877.91757772665,477716.64783230313,400346.3854468877,547932.2131913834,75481.57373613949
