,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,261.05729095349085,5.734404749928685,257.14512232996964,260.2549746505797,261.58820036860766,261.43329002492356,260.6812918820582,261.4742773115187,259.3481331384385,269.5626873932266,251.48143718699959,261.05729095349085,261.05729095349085,261.05729095349085,261.05729095349085,260.4260838699818,260.93574068372743,143.54493405195575,398.2705292283277,13.961283533381796
ptCorr_10to15_abseta_0p9to1p6,186.2177819296229,4.84253931387415,185.37186949702226,185.62490395336926,186.72522106233643,186.4616080019475,185.97395585729828,186.30852692209675,185.684422325554,193.46944596656238,179.2586157680682,186.2177819296229,186.2177819296229,186.2177819296229,186.2177819296229,185.70109982148492,186.21353024996918,100.81144783394703,285.1415844003279,9.604491958401555
ptCorr_10to15_abseta_1p6to2p4,163.32572224326586,4.560997053699052,158.14702976539175,162.53591218833725,164.08344214597025,163.58230208500083,163.06914240153083,163.8061616294755,162.80212897336463,171.60168359013815,158.13124538732973,163.32572224326586,163.32572224326586,163.32572224326586,163.32572224326586,162.83092177177818,163.95426067789919,89.76769472786664,251.4397958353349,7.434801912663644
ptCorr_15to20_abseta_0p0to0p9,266.38423357011277,5.789506913591066,263.9866212195778,265.4446742999076,267.27468950014656,266.7679050013946,266.00056213883096,267.02149430961174,266.06629826318925,275.6888679881504,258.1896531221805,266.38423357011277,266.38423357011277,266.38423357011277,266.38423357011277,266.50730397570084,266.3817737627027,149.28072216167,394.0526940140999,15.599796435106997
ptCorr_15to20_abseta_0p9to1p6,185.76035181487856,4.83561706325863,183.13123624280524,185.21247897743717,186.28680408880467,186.00397377711082,185.51672985264628,186.6821647117269,184.77545054966322,192.48113347686837,180.158885893612,185.76035181487856,185.76035181487856,185.76035181487856,185.76035181487856,185.1767173644776,186.43143010145963,104.97206580949714,279.6808388594149,9.863817723468912
ptCorr_15to20_abseta_1p6to2p4,171.22155344777505,4.636969117914633,167.71311060603463,170.34535753729062,172.08967817017106,171.49218761625633,170.95091927929371,171.9272475746193,171.1395043438795,177.0692801126773,166.39246690344845,171.22155344777505,171.22155344777505,171.22155344777505,171.22155344777505,171.08122629569624,170.9653627408342,96.9495058468216,256.07808362593187,9.643960237212855
ptCorr_20to30_abseta_0p0to0p9,495.1168913665543,7.857130139172282,490.6632794129788,492.815526291726,497.3943670858314,495.83000491616826,494.40377781694025,495.7811771298474,492.57563162488447,511.5864372145229,476.0294743774671,495.1168913665543,495.1168913665543,495.1168913665543,495.1168913665543,494.8424010553702,495.1158611767747,286.3927903341926,713.1724281391292,27.776744329198376
ptCorr_20to30_abseta_0p9to1p6,362.1943653010295,6.741825251289581,363.08468062172074,361.0056512086087,363.365248830908,362.672844539973,361.71588606208616,363.5147432546106,362.6093441393026,376.37608917536795,352.6382098113587,362.1943653010295,362.1943653010295,362.1943653010295,362.32658968413483,362.13617956391766,362.05210346838595,217.70841134057585,520.9413790140757,18.71615799289259
ptCorr_20to30_abseta_1p6to2p4,320.07158824567887,6.325492426147199,317.06778587136625,318.43347894944475,321.69856335829314,320.5747439037299,319.56843258762785,321.0586289355552,318.8508200449133,329.88903548520307,309.9828957078089,320.07158824567887,320.07158824567887,320.07158824567887,320.07158824567887,319.761659834287,321.0441095698368,189.7657427335878,459.2080322458065,16.401315792937446
ptCorr_30to50_abseta_0p0to0p9,894.8223680803387,10.583874055106596,895.7916453595619,890.6317082556177,898.9763207412796,896.1111747567068,893.5335614039707,896.798269344128,893.6079577859975,914.5961576954414,873.9248536473885,894.8223680803387,894.8223680803387,894.8223680803387,894.8223680803387,894.5028354909733,895.8856265773564,591.2037860207131,1155.57631486707,40.2762924912002
ptCorr_30to50_abseta_0p9to1p6,643.672029878471,9.010881064832578,643.9922710370424,641.6430244808736,645.6682035241749,644.5229547519943,642.8211050049478,646.0607641619099,643.281128292758,657.7922869526689,628.4668892934667,643.672029878471,643.672029878471,643.672029878471,643.672029878471,643.8099957219231,644.0787969623213,421.9074440534589,831.3679919543383,32.74922969075533
ptCorr_30to50_abseta_1p6to2p4,565.2496992331234,8.471916478530922,562.8400758083882,562.2406305953604,568.2472364048025,566.1412234113428,564.3581750549038,566.6248622595805,562.3033058599308,578.6376445805932,549.9098888686917,565.2496992331234,565.2496992331234,565.2496992331234,565.2496992331234,565.2306332527934,565.0212184918481,371.04322821464893,737.7881383454137,28.276577656167742
ptCorr_50to100_abseta_0p0to0p9,1028.5403235177137,11.334728115085705,1226.504532771312,1236.2821099199189,1248.5435151327683,1244.2259307208183,1240.646984867681,1243.595296698866,1241.7657830958344,1254.1137178728304,1229.9597007203736,1242.4364577942504,1242.4364577942504,1242.4364577942504,1242.4364577942504,1242.7578416142674,1241.4872363685465,1068.1622029819962,1357.6725842031033,58.489178891800904
ptCorr_50to100_abseta_0p9to1p6,715.9314201505777,9.779748348298023,860.6916008852777,864.3761976864644,870.5847123351673,868.6389923363053,866.3563044083177,868.449257970557,866.9931307025037,874.9081958355888,859.8827676824159,867.4976483723115,867.4976483723115,867.4976483723115,867.4976483723115,867.7521144069357,867.2257930904035,749.475363639981,957.062263599821,37.922294626939156
ptCorr_50to100_abseta_1p6to2p4,598.8410988280363,8.647210072898815,692.9172709996602,701.7353283331695,710.1515094960656,707.0631269715209,704.8448642518631,706.1679505329581,705.3041898454823,712.0787916959875,700.0959426609992,705.9539956116935,705.9539956116935,705.9539956116935,706.0767020455182,705.6935658641154,705.4662243497759,600.7893402246553,778.0780423410409,28.457411668019624
