,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,17391.976658713247,259.4514208330909,17176.01249612227,17336.985111786715,17429.215056307057,17417.02620645877,17366.92711096773,17650.086200178222,17117.799441190084,18377.976956007264,16374.901565610686,17391.976658713247,17391.976658713247,17391.976658713247,17391.837070147925,17373.301524387705,17416.785775391538,8297.390865127833,38233.727394031106,1143.8011772913446
ptCorr_10to15_abseta_0p9to1p6,10531.399563831588,198.40367228592575,10449.059550730286,10495.09746085554,10562.74536966098,10545.129222628086,10517.669905035089,10675.484844634764,10316.97752429291,11091.59149789391,9923.97868681135,10531.399563831588,10531.399563831588,10531.399563831588,10531.399563831588,10506.725072303358,10553.81560899051,4764.431098132277,22899.79366021345,596.5247589577309
ptCorr_10to15_abseta_1p6to2p4,7703.525928966697,176.58115061965654,7384.537109402094,7661.100807828911,7744.229855408374,7715.6521672841845,7691.399690649214,7821.846504699084,7638.962216591422,8180.6200763033685,7314.663580330897,7703.525928966697,7703.525928966697,7703.525928966697,7703.525928966697,7695.924521717982,7722.094063565738,3750.359550506972,17363.201698590165,394.5270452059842
ptCorr_15to20_abseta_0p0to0p9,18861.173097495128,262.03491879366044,18525.064940230954,18801.60977657408,18918.892894667573,18888.338719052324,18834.00747593793,19172.979236349907,18555.365301775113,20067.546838020782,17768.057769444145,18861.173097495128,18861.173097495128,18861.173097495128,18861.173097495128,18871.206358847834,18842.828632772344,8380.561228730021,41747.48875878913,1003.6903276579276
ptCorr_15to20_abseta_0p9to1p6,10716.592120313599,200.87005006281996,10624.91925573994,10683.781807647147,10748.715981293712,10730.608488494552,10702.575752132645,10872.433448469137,10539.998541481453,11339.837110622939,10090.72971507999,10716.592120313599,10716.592120313599,10716.592120313599,10718.59466139017,10727.154848064765,10714.400582525623,4803.733981346453,23776.510265479963,644.7947149684197
ptCorr_15to20_abseta_1p6to2p4,8146.4805586383945,173.96145162146064,7973.652509854941,8100.646770695019,8191.7872672638405,8159.289504504048,8133.671612772743,8292.740146284637,8014.125987383683,8740.415981426635,7635.681198442648,8146.4805586383945,8146.4805586383945,8146.4805586383945,8146.4805586383945,8141.094657378801,8154.804042911792,3651.337255526687,18646.64877420615,401.3963946459951
ptCorr_20to30_abseta_0p0to0p9,38961.447249008386,365.81512404353964,38747.89774135967,38793.20831765955,39127.685665774734,39017.56316108959,38905.33133692719,39595.65010548269,38289.441477056345,41239.78470809219,36634.57797351942,38961.447249008386,38961.447249008386,38961.447249008386,38961.447249008386,38911.34248763208,39019.61000838078,16597.890897014735,79833.59361960193,2147.8306254165886
ptCorr_20to30_abseta_0p9to1p6,22787.598055265098,284.6160007266961,22392.80771307935,22713.69381949101,22859.601661802488,22817.510501187942,22757.685609342254,23143.846738613673,22493.25453515314,23953.93873515823,21501.481245529227,22787.598055265098,22787.598055265098,22787.598055265098,22787.598055265098,22737.48393293702,22799.896189803658,10074.700000925146,45485.56304022264,1072.6304416728394
ptCorr_20to30_abseta_1p6to2p4,17077.37557432072,252.03968029416157,16629.17018560362,16979.30453100179,17173.79397699405,17104.21060240593,17050.540546235512,17325.477592908643,16765.18932362373,18092.73117310067,16014.478139424504,17077.37557432072,17077.37557432072,17077.37557432072,17077.37557432072,17046.908147734477,17108.35112216079,7379.379545436534,36007.203332164034,686.2203298152567
ptCorr_30to50_abseta_0p0to0p9,67327.15306381299,467.3045358787766,66698.3478419021,67007.77925258718,67639.71367556407,67424.12391240237,67230.18221522364,67880.66044849272,66854.7979864699,69603.80936082883,65124.734560748635,67327.15306381299,67327.15306381299,67327.15306381299,67327.15306381299,67310.74615163406,67308.03970789832,33950.33209029143,93813.27403950605,2511.647287808516
