,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,13.120342882590268,0.573251417501181,13.02868190545655,13.043442652849425,13.183174725184625,13.139240024756702,13.101445740423834,13.189575285933543,13.08874205729793,13.231772507802734,12.997595687299496,13.120342882590268,13.120342882590268,13.120342882590268,13.120342882590268,13.1526748761507,13.135840140458475,11.150133769527011,15.362510554300695,10.14087542189407
ptCorr_10to15_abseta_0p9to1p6,8.877341481699833,0.467041777877538,8.76183735110624,8.833542178992726,8.91592508053871,8.888846943089971,8.865836020309695,8.90997861010663,8.861758071325948,8.96709643787696,8.690684872165203,8.877341481699833,8.877341481699833,8.877341481699833,8.877341481699833,8.862505944645076,8.860838749055166,6.763293312180233,10.782457956167667,7.470436512054697
ptCorr_10to15_abseta_1p6to2p4,7.395974978145889,0.4093179172791087,7.545833887287968,7.3526370757215265,7.436912126110472,7.40764755369716,7.384302402594618,7.3771431633815405,7.376717590206642,7.471041044459048,7.344123048125828,7.395974978145889,7.395974978145889,7.395974978145889,7.395974978145889,7.378417013887253,7.3959749781458894,5.849692124557901,8.630459929955292,5.736890029775153
ptCorr_15to20_abseta_0p0to0p9,14.706554214934622,0.6025209852192369,14.72509370630727,14.632372385509013,14.77763206536695,14.727735966681886,14.68537246318736,14.612325338041833,14.639490528488412,14.91211862652261,14.581546475233742,14.706554214934622,14.706554214934622,14.706554214934622,14.706554214934622,14.707908021712308,14.690139482584371,12.332569362913269,16.97644044749741,12.02887395896611
ptCorr_15to20_abseta_0p9to1p6,9.31350990175302,0.48151330434248313,9.173145293875551,9.274172615535406,9.351023134202725,9.325623738213862,9.301396065292177,9.2811197893982,9.315089422281778,9.387962658813032,9.176440781804226,9.31350990175302,9.31350990175302,9.31350990175302,9.31350990175302,9.280005490496379,9.35706019609822,7.680596737367498,10.974144597944976,7.495736367159003
ptCorr_15to20_abseta_1p6to2p4,7.290609230796819,0.4212688881911049,7.088771011550248,7.237599137758198,7.3424842769634875,7.302078582290102,7.279139879303536,7.306256120443355,7.368318463982273,7.479011633354277,7.257592628964324,7.290609230796819,7.290609230796819,7.290609230796819,7.290609230796819,7.2812990410816925,7.318403470019302,6.169797081820208,8.564675273827026,5.483934205876207
ptCorr_20to30_abseta_0p0to0p9,33.64430167314821,0.8905778378778496,33.63176410919017,33.47699904312009,33.80539551780898,33.692759335992655,33.595844010303786,33.613416438650226,33.66853949218286,34.18155078058606,33.18664116096997,33.64430167314821,33.64430167314821,33.64430167314821,33.64430167314821,33.53153857966746,33.67471694230435,27.898587967801944,39.4701872153766,27.004905862483312
ptCorr_20to30_abseta_0p9to1p6,21.533314573829664,0.723158093904242,21.421989231029062,21.431541324157838,21.63159143697138,21.561453579159,21.505175568500324,21.548562310473383,21.642506842671274,22.026297605611195,21.4326783284017,21.533314573829664,21.533314573829664,21.533314573829664,21.533314573829664,21.533031565360112,21.554002232060206,17.901393405920306,25.638992914635583,17.30793601679698
ptCorr_20to30_abseta_1p6to2p4,14.932243873760926,0.601716233212459,14.724294029772892,14.823421237498382,15.039017588208214,14.955584775938888,14.908902971582963,14.837804854423988,14.929624715125044,15.076359446822993,14.826975864581957,14.932243873760926,14.932243873760926,14.932243873760926,14.932243873760926,14.942611853803925,14.966447784928851,11.743171664156073,17.791798922455598,11.09223189251006
ptCorr_30to50_abseta_0p0to0p9,61.89176449073737,1.2180791825199375,61.40821105652419,61.612124564107546,62.162457251358035,61.98090678549134,61.8026221959834,61.860648874667596,61.87258899787872,62.699705117941015,61.212950787831815,61.89176449073737,61.89176449073737,61.89176449073737,61.89176449073737,61.817247760228355,61.90411754830775,50.212448131666456,69.08817077113521,49.68983670791067
