0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'RMSprop', 0.001, 'StepLR')","(128, 'Adam', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.0005, 'CyclicLR')","(128, 'Adam', 0.0001, 'StepLR')","(128, 'Adam', 0.0005, 'StepLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'AdamW', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'RMSprop', 0.0001, 'StepLR')","(128, 'RMSprop', 0.0005, 'CyclicLR')","(128, 'RMSprop', 0.001, 'StepLR')","(128, 'AdamW', 0.002, 'CyclicLR')"
fitness,0.0002788645195819,0.00026517067565790003,0.00030770211063669997,0.00028781867772340004,0.0002718872804018,0.00029771407516229997,0.0002681092265107,0.00026784799744689996,0.00026547228988429994,0.00026376612786019993,0.0002634937848363,0.0002631340857062
