syst,signal,nonprompt,conversion,diboson,ttX,others
Central,61.111939494820525,22.522729401119122,1.6759636439066183,4.225279392057853,3.7950460901742553,1.3754135842676194
L1PrefireUp,60.76888855526625,-,-,4.209013546912673,3.7695077268669293,1.3599948124396695
L1PrefireDown,61.44663944893622,-,-,4.24092612289686,3.8201909410914365,1.390751779726715
PileupReweightUp,60.607312451290454,-,-,4.376799115412668,3.756606799354539,1.35683658030299
PileupReweightDown,61.649091218469785,-,-,4.046123985454482,3.8324032682319444,1.404437486316914
MuonIDSFUp,63.17251228815885,-,-,4.361848806121484,3.904204348962206,1.416780331606228
MuonIDSFDown,59.09565280731554,-,-,4.091492852055688,3.6877528362987175,1.334757565164129
DblMuTrigSFUp,61.12292172362268,-,-,4.226012808453557,3.795734273112458,1.3756719786748066
DblMuTrigSFDown,61.100851712150664,-,-,4.224538830859676,3.7943510113552774,1.3751527150079967
JetResUp,61.175954797059035,-,-,3.9677012677441885,3.8035841800914563,1.3815251122030539
JetResDown,61.075317540337664,-,-,3.7260735149635997,3.7900631365710025,1.3556126240159145
JetEnUp,61.501427287197046,-,-,4.502774443051186,3.8112180735547962,1.4065828775927658
JetEnDown,60.747127627969554,-,-,3.668115473619833,3.771266979570216,1.3450344409852626
MuonEnUp,61.15131664039343,-,-,4.196850960795611,3.796586972182744,1.389250306927482
MuonEnDown,61.06832881089581,-,-,4.147730751745621,3.7921766847449305,1.3812502033669931
ElectronEnUp,61.111939494820525,-,-,4.225279392057853,3.7950460901742553,1.3754135842676194
ElectronEnDown,61.11622055978167,-,-,4.225279392057853,3.7950460901742553,1.3754135842676194
ElectronResUp,61.111939494820525,-,-,4.225279392057853,3.7950460901742553,1.3754135842676194
ElectronResDown,61.111939494820525,-,-,4.225279392057853,3.7950460901742553,1.3754135842676194
NonpromptUp,-,43.557201874930165,-,-,-,-
NonpromptDown,-,9.40460432698167,-,-,-,-
ConversionUp,-,-,4.229810017203801,-,-,-
ConversionDown,-,-,-0.0759450510059232,-,-,-
