syst,signal,nonprompt,conversion,diboson,ttX,others
Central,23.66167190407966,4.122450943810416,0.13012882758120675,0.8513364950060676,0.6670278690990481,0.4098030157090347
L1PrefireUp,23.529557076589082,-,-,0.8481150336682765,0.6624612671830878,0.4058622999666129
L1PrefireDown,23.789396772479325,-,-,0.8543042927401312,0.6715352703510018,0.4137981785263594
PileupReweightUp,23.453560035208376,-,-,0.8992253811588293,0.653849312127504,0.39013023276598424
PileupReweightDown,23.85187741763331,-,-,0.770425810151668,0.6753034098780124,0.42113637497641804
MuonIDSFUp,24.631063979901473,-,-,0.8893217344916617,0.6892803089293391,0.4226879328216849
MuonIDSFDown,22.716178978079203,-,-,0.8143683692212469,0.6452036693794271,0.39708763279921644
DblMuTrigSFUp,23.666474856626152,-,-,0.8515161492491081,0.667160651828279,0.40988099628050634
DblMuTrigSFDown,23.65681967534718,-,-,0.8511548358906299,0.6668936994740279,0.4097242024379062
JetResUp,23.691864945588545,-,-,1.012567804248981,0.6595746824712236,0.4074729347090913
JetResDown,23.670371919174542,-,-,0.8824131227776255,0.6645219639762232,0.4039386074788046
JetEnUp,23.778332357544,-,-,0.8497607488567259,0.6710822247144346,0.41262816966276816
JetEnDown,23.55047479101203,-,-,0.8327156952760025,0.6569017939693109,0.3987728917153528
MuonEnUp,23.6731761415556,-,-,0.8856666152245636,0.6626309989798108,0.4105094182525814
MuonEnDown,23.643247039993238,-,-,0.8515945198236813,0.6744503366044513,0.4108139556779793
ElectronEnUp,23.66167190407966,-,-,0.8513364950060676,0.6670278690990481,0.4098030157090347
ElectronEnDown,23.662620372938328,-,-,0.8513364950060676,0.6670278690990481,0.4098030157090347
ElectronResUp,23.66167190407966,-,-,0.8513364950060676,0.6670278690990481,0.4098030157090347
ElectronResDown,23.66167190407966,-,-,0.8513364950060676,0.6670278690990481,0.4098030157090347
NonpromptUp,-,7.597380527734468,-,-,-,-
NonpromptDown,-,2.793138190301964,-,-,-,-
ConversionUp,-,-,0.1788614958602059,-,-,-
ConversionDown,-,-,0.08139615930220763,-,-,-
