0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adam', 0.01, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'StepLR')","(128, 'Adam', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'StepLR')","(64, 'Adadelta', 0.01, 'StepLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.01, 'CyclicLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'RMSprop', 0.005, 'CyclicLR')"
fitness,0.4507713132358731,0.8127614430018834,0.4469949304489862,0.4468386507715498,0.8127614430018834,0.44503152631577975,0.447169721240089,0.4495064615976243,0.815541185833159,0.6344812060764857,0.4474312786601838,0.44425706829343514,0.4491021923337663,0.447169721240089,0.5266149913242885,0.6355897456577846,0.447169721240089,0.5750203443254743
