0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'AdamW', 0.005, 'StepLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adadelta', 0.005, 'CyclicLR')","(64, 'RMSprop', 0.01, 'StepLR')","(64, 'RMSprop', 0.002, 'StepLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(128, 'Adam', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'CyclicLR')"
fitness,0.4493361231258937,0.6374042876107352,0.4483724258173079,0.44865399015517454,0.4509206356888724,0.7129169573102678,0.815541187967573,0.7401186534336635,0.44795300794783083,0.44742926806495303,0.447169721240089,0.447169721240089,0.447169721240089,0.4470173550560361,0.4469949304489862,0.4468386507715498,0.44503152631577975,0.44425706829343514
