0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'Adam', 0.0001, 'StepLR')","(128, 'Adam', 0.0005, 'CyclicLR')","(32, 'AdamW', 0.002, 'StepLR')","(32, 'Adam', 0.01, 'CyclicLR')","(64, 'RMSprop', 0.001, 'StepLR')","(32, 'AdamW', 0.001, 'StepLR')","(32, 'RMSprop', 0.01, 'CyclicLR')","(32, 'Adadelta', 0.001, 'StepLR')","(32, 'Adadelta', 0.0005, 'CyclicLR')","(32, 'AdamW', 0.002, 'CyclicLR')","(128, 'AdamW', 0.002, 'CyclicLR')","(64, 'AdamW', 0.0001, 'StepLR')"
fitness,0.000291047427271,0.0002630015721633,0.00027547169884749995,0.00027369116317660006,0.00026855549234,0.0002768752379785,0.0002743462490894,0.00031151709137920003,0.00031028085592240003,0.0002729492932557,0.00026312215661709995,0.000290686929155
