0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'Adadelta', 0.001, 'ExponentialLR')","(128, 'Adam', 0.005, 'CyclicLR')","(64, 'RMSprop', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'RMSprop', 0.01, 'StepLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'CyclicLR')","(64, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'RMSprop', 0.001, 'StepLR')"
fitness,0.5418749614897229,0.5428992531867254,0.5451802788689023,0.5589844779968262,0.6898639675776163,0.5448899057025002,0.5623941138131278,0.5451802788689023,0.5388892744155158,0.5366825760659717,0.7540309320177351,0.8127614430018834,0.5418749614897229,0.5471829769724891,0.5464847836948578,0.5498921732221331,0.5451802788689023,0.5623941138131278
