0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adadelta', 0.001, 'CyclicLR')","(128, 'Adadelta', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'Adadelta', 0.001, 'StepLR')","(128, 'RMSprop', 0.002, 'StepLR')","(128, 'RMSprop', 0.002, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'CyclicLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(128, 'Adam', 0.002, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')"
fitness,0.6972255646841866,0.7807822629837763,0.5403820121628898,0.7396718012491862,0.8127614430018834,0.6011623939559574,0.5369349191302345,0.5376546561604455,0.553874763852074,0.5418749614897229,0.5418749614897229,0.5416184898785182,0.5398558104605901,0.5388892744155158,0.5374986908322288,0.5369181387538002,0.5366825760659717,0.5362988544418699
