0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(48, 'Adam', 0.002, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')","(128, 'RMSprop', 0.0001, 'StepLR')","(48, 'Adam', 0.001, 'CyclicLR')","(48, 'RMSprop', 0.002, 'CyclicLR')","(64, 'Adam', 0.0001, 'CyclicLR')","(64, 'RMSprop', 0.01, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.001, 'StepLR')","(48, 'AdamW', 0.002, 'StepLR')"
fitness,0.0004196442422412,0.0004168793178266,0.0004168793178266,0.00041967375481879993,0.0004169371688649,0.0004195800709819,0.00042060569460910006,0.0004401759423671,0.000417111268947,0.0004520440820662,0.00042005643307689995,0.00041844854184550003
