0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'RMSprop', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'CyclicLR')","(48, 'RMSprop', 0.001, 'StepLR')","(48, 'Adadelta', 0.001, 'StepLR')","(48, 'Adam', 0.0005, 'StepLR')","(48, 'AdamW', 0.0005, 'StepLR')","(48, 'RMSprop', 0.002, 'CyclicLR')","(48, 'AdamW', 0.002, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(48, 'Adam', 0.001, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')"
fitness,0.00041822425358819994,0.00041779205865330005,0.0004155354684306,0.00045507249590889993,0.0004195991671747,0.0004205688631959,0.0004195800709819,0.00041844854184550003,0.000417111268947,0.0004169371688649,0.0004168793178266,0.0004168793178266
