0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(48, 'RMSprop', 0.0005, 'StepLR')","(64, 'RMSprop', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(48, 'RMSprop', 0.002, 'StepLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(64, 'RMSprop', 0.002, 'StepLR')","(128, 'AdamW', 0.0005, 'CyclicLR')","(48, 'Adam', 0.001, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')","(48, 'RMSprop', 0.0005, 'CyclicLR')","(48, 'RMSprop', 0.001, 'StepLR')","(128, 'RMSprop', 0.001, 'StepLR')"
fitness,0.00041599396497960005,0.0004182103250235,0.0004181724090187,0.0004173217221858,0.0004417355688555,0.0004169751346584,0.0004169447278928,0.0004169371688649,0.0004168793178266,0.0004168793178266,0.0004155354684306,0.00041480669225490004
