,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,14308.714260387798,439.7666946608072,13704.799600056765,14292.464564295085,14324.354134660609,15421.072932984125,14308.714260387798,14540.453876524789,14091.10775979667,15014.196585275025,13338.885694831675,14308.714260387798,14308.714260387798,14294.501194209286,14320.506137616216,14308.714260387798,14308.714260387798,6726.369002557706,30711.99006738388,974.6283721917439
ptCorr_10to15_abseta_0p8to1p479,9202.804094603278,355.6649411849371,8644.099642445288,9185.729680070122,9219.312838205744,9681.552984309395,9202.804094603278,9303.987346572781,9081.529709386521,9729.426677211244,8678.6486215734,9202.804094603278,9202.804094603278,9204.613229571998,9202.804094603278,9202.804094603278,9202.804094603278,4601.31683663498,19463.27978964444,550.1089285152223
ptCorr_10to15_abseta_1p479to2p5,10288.022432228527,366.82465988604696,9687.521518061843,10242.900017763863,10332.216400223715,10497.96238244557,10288.022432228527,10391.518969118395,10101.206056098168,10849.015949244978,9788.196820726354,10288.022432228527,10288.022432228527,10247.756979723332,10325.399909247099,10288.022432228527,10288.022432228527,5003.06941502422,20423.23933302254,493.31507968594406
ptCorr_15to20_abseta_0p0to0p8,10171.119140965777,369.77904323593543,9957.636891138305,10157.071390700821,10184.65209995368,10961.821392794596,10171.119140965777,10357.609833405442,10015.132803595252,10788.794419529493,9705.407231805239,10171.119140965777,10171.119140965777,10157.92445815762,10121.711996547332,10171.119140965777,10171.119140965777,4811.329289497638,23685.622108821248,611.111566011847
ptCorr_15to20_abseta_0p8to1p479,6744.917094220764,298.604855452172,6511.489686310768,6730.350960039575,6759.177489483925,7083.154823601164,6744.917094220764,6926.449922345697,6549.846769078319,7172.073271599313,6329.348149194189,6744.917094220764,6744.917094220764,6722.535112746955,6734.462970269109,6744.917094220764,6744.917094220764,3097.7372548709523,15814.321900212182,360.9406955672035
ptCorr_15to20_abseta_1p479to2p5,8324.206873678017,331.0342771640833,7963.885844817875,8284.649283470117,8363.13406407288,8495.411911030318,8324.206873678017,8349.76621445691,8209.667788237235,8773.590084788128,7943.52314871992,8324.206873678017,8324.206873678017,8362.754821164415,8313.680917848453,8324.206873678017,8324.206873678017,4384.901882074881,17227.390132218636,432.1848757439018
ptCorr_20to25_abseta_0p0to0p8,6697.8967243237985,295.79900037253145,6609.822764910907,6690.197312549644,6705.352614015894,6711.845698415822,6697.8967243237985,6826.286103812879,6664.239851300562,7137.901253333219,6373.708354930596,6697.8967243237985,6697.8967243237985,6711.35451273272,6711.35451273272,6697.8967243237985,6697.8967243237985,3209.2067689315068,15575.772871126903,483.5521756875837
ptCorr_20to25_abseta_0p8to1p479,5033.555219151843,258.10932213026166,4876.451104523934,5028.24972626469,5038.6673808147725,5045.692016055918,5033.555219151843,5102.21002811321,4931.165122689386,5286.455816512675,4707.050067622152,5033.555219151843,5033.555219151843,5056.922813822843,5059.218090851697,5033.555219151843,5033.555219151843,2584.334171189322,11642.579591911572,203.77664100564493
ptCorr_20to25_abseta_1p479to2p5,5978.049500349822,283.2117963401813,5780.833721842872,5928.382635732332,6025.2323342257605,5999.215861973435,5978.049500349822,6107.153925990521,5802.675930717407,6348.212553223249,5509.197726838345,5978.049500349822,5978.049500349822,5992.38877746238,5976.525070702706,5978.049500349822,5978.049500349822,2693.5970469263816,12325.287665923268,213.5523722267898
ptCorr_25to35_abseta_0p0to0p8,9373.033818256314,348.06197772363066,9099.159886283607,9364.878462354112,9380.928752631069,9392.676138693048,9373.033818256314,9595.27692487476,9385.379442898333,10089.687127796504,9002.243997118796,9373.033818256314,9373.033818256314,9360.469194908612,9385.326325430322,9373.033818256314,9373.033818256314,4290.598446965369,19884.254322393357,407.6204594379668
