,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,921.8800634051081,6.595760628236187,896.6939191134666,917.0426150214176,926.5475398479123,993.5469696666446,921.8800634051081,921.4458012288678,921.6107230602438,923.560402896948,919.1499856027458,921.9313586620779,921.8800634051081,921.0864669703303,922.883798232978,921.8800634051081,921.8800634051081,877.9387370776626,936.4272743250143,725.0816669858976
ptCorr_10to15_abseta_0p8to1p479,550.7344058821852,4.861831210268466,533.4469615914754,548.023777702801,553.3332500569337,580.1351683139453,550.7344058821852,550.7531742461366,550.9521277911773,552.1953073182258,549.2944743612825,550.6939025251153,550.7344058821852,550.137204084597,551.694784169823,550.7344058821852,550.7344058821852,523.7817803783564,559.8252057814962,438.3591094052757
ptCorr_10to15_abseta_1p479to2p5,487.958322241557,4.5898946384059505,465.1013875683698,485.6334591582856,490.1819617252469,498.04306436122135,487.958322241557,487.3722217526513,487.9083533336489,488.62165826589006,486.8811939194082,488.0773806888148,487.958322241557,486.24129054778393,489.93412565220643,487.958322241557,487.958322241557,467.35060585229866,495.13557076069486,391.44660282830745
ptCorr_15to20_abseta_0p0to0p8,1100.9457979435297,6.993435628927817,1078.549701288646,1095.486450309196,1106.1940616959541,1186.5332647218183,1100.9457979435297,1101.0281482657333,1100.9619477771876,1103.2968723423219,1098.9748210654918,1100.7730876117657,1100.9457979435297,1099.3188252356274,1102.0915441011743,1100.9457979435297,1100.9457979435297,1049.9985212506058,1119.5122549321973,864.9391828280758
ptCorr_15to20_abseta_0p8to1p479,684.332870575199,5.403720719428966,666.9682165357547,681.0938713061014,687.4363500016229,720.4666922903875,684.332870575199,684.5449940191788,684.2568665273274,685.4977487713802,682.9472730386494,684.3941755426721,684.332870575199,683.9857286557187,685.2845487420698,684.332870575199,684.332870575199,651.1009694640336,694.732481804966,543.7639558071684
ptCorr_15to20_abseta_1p479to2p5,627.5614686153276,5.201181121640911,600.9046424716715,624.5319881799788,630.4641620678858,640.5524644202336,627.5614686153276,627.9246278799128,627.6177202028791,629.2008806271917,626.2382995391866,627.564840180953,627.5614686153276,626.1534080120355,628.969119276369,627.5614686153276,627.5614686153276,598.2874431839841,638.3780218502907,501.84671563957505
ptCorr_20to25_abseta_0p0to0p8,1168.4077019367435,7.1633141835856255,1143.3374115944814,1162.8551187182306,1173.7235968876614,1170.858978064541,1168.4077019367435,1168.5261302010204,1168.8637849901797,1170.408786248788,1165.8911051144348,1168.397537049384,1168.4077019367435,1167.5004715680604,1169.3048212313329,1168.4077019367435,1168.4077019367435,1115.5300197159804,1186.2006730567223,918.2834458505645
ptCorr_20to25_abseta_0p8to1p479,753.8790770619977,5.740337553407316,738.4573768369067,750.2130432576989,757.3995185413548,755.658684741664,753.8790770619977,753.9080031644761,753.676579031044,755.7732563205204,751.8447055455078,753.9525222607516,753.8790770619977,753.0620730673321,754.908624665167,753.8790770619977,753.9567063841678,717.5882539408095,765.7628013320063,594.3361073631877
ptCorr_20to25_abseta_1p479to2p5,635.961213489174,5.279685056791376,619.2416169961904,629.907275442539,641.6827909756278,638.215157368247,635.961213489174,636.0223116378412,635.8993942073573,637.0544388162455,634.5944119246807,635.9114172965363,635.961213489174,634.2313715172022,638.0749234338388,635.961213489174,636.0018369200353,606.7892328837903,648.140309306889,498.5300198388508
ptCorr_25to35_abseta_0p0to0p8,2643.890130978185,10.794052358497824,2600.728360501387,2632.189663252343,2655.0626619112363,2649.4411621789313,2643.890130978185,2644.2083549143067,2643.7965586487494,2649.0781493133595,2638.291153864635,2643.8972722951294,2643.890130978185,2641.936919917625,2646.402976366348,2643.839289135139,2643.890130978185,2527.0590868763325,2682.225831341216,2068.351518273857
ptCorr_25to35_abseta_0p8to1p479,1632.3475274694872,8.486795096042885,1600.4423491043624,1624.3369993564654,1640.0358671012336,1636.2028243368277,1632.3475274694872,1632.8139814774404,1631.8628841496013,1635.4916015868537,1628.6080339327827,1632.305907059002,1632.3475274694872,1630.1218796909043,1633.3477872678827,1632.3475274694872,1632.3475274694872,1557.1161827627363,1657.1194694609926,1274.7047837511725
ptCorr_25to35_abseta_1p479to2p5,1267.630140300887,7.448426263134637,1234.1172031896594,1253.4681108080597,1281.342379611616,1272.122505997511,1267.630140300887,1266.9411484787443,1268.0393147256343,1269.9497702227234,1264.8156627557055,1267.722224256833,1267.630140300887,1265.1966425144458,1269.4689272596092,1267.630140300887,1267.6689533509084,1207.1001541025933,1288.6286171936829,966.507409762476
