0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'Adam', 0.0001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'Adadelta', 0.0005, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adadelta', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'CyclicLR')","(128, 'Adam', 0.0001, 'StepLR')","(64, 'AdamW', 0.0005, 'CyclicLR')","(64, 'AdamW', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.0005, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')","(128, 'RMSprop', 0.001, 'CyclicLR')"
fitness,0.0005059334699596,0.0004717944697254,0.0005369659849100999,0.0004729708487553,0.0005345425695654,0.00047232756349759996,0.0004959475717375001,0.00047570285224729996,0.00047570285224729996,0.00047525452455829994,0.00047491998710320004,0.00047393381359080004
