0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'Adam', 0.001, 'StepLR')","(64, 'RMSprop', 0.0005, 'CyclicLR')","(64, 'Adam', 0.01, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')","(32, 'AdamW', 0.001, 'StepLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(64, 'Adadelta', 0.01, 'StepLR')","(32, 'RMSprop', 0.0005, 'StepLR')","(32, 'RMSprop', 0.0005, 'CyclicLR')","(32, 'RMSprop', 0.001, 'CyclicLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(32, 'Adam', 0.0005, 'CyclicLR')"
fitness,0.0002011745902045,0.0001978404195535,0.00020102842453679996,0.00019951887375529997,0.0002010705527805,0.00021626115395190004,0.00022220426673680004,0.00019941700338600002,0.0002011167085951,0.00020031099429450002,0.0002260632585911,0.00020405099878000003
