0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'Adadelta', 0.001, 'StepLR')","(32, 'Adadelta', 0.001, 'StepLR')","(32, 'Adam', 0.0001, 'StepLR')","(64, 'Adadelta', 0.0005, 'CyclicLR')","(32, 'Adam', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')","(32, 'RMSprop', 0.0005, 'StepLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adam', 0.0005, 'StepLR')","(64, 'RMSprop', 0.0005, 'CyclicLR')"
fitness,0.00024028303899929998,0.000256848285418,0.0002119777481115,0.000238158485187,0.0002029496248633,0.00019783452383810002,0.00019951887375529997,0.00019941700338600002,0.0001986778534594,0.00019859164899999998,0.00019817459955810002,0.0001978404195535
