,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,57.92110439482248,2.7421041686192074,58.32945207375212,57.80952485458553,58.02332556916436,62.419780525012726,57.92110439482248,58.00467069441905,57.92110439482248,58.37847099707338,57.691406553267946,57.92110439482248,57.92110439482248,57.92110439482248,57.809045526691065,57.92110439482248,57.92110439482248,48.282977614241936,62.90619123110408,34.07847301429345
ptCorr_10to15_abseta_0p8to1p579,37.70159218154895,2.1588735991795542,39.08763709969921,37.6155566790755,37.780093098708726,39.642946913695134,37.70159218154895,37.58918087686769,37.70159218154895,37.855010031337024,37.34060068929963,37.70159218154895,37.70159218154895,37.810929109878465,37.70159218154895,37.70159218154895,37.70159218154895,31.69995633412553,41.23388326870532,24.614059035786866
ptCorr_10to15_abseta_1p579to2p5,29.99308146716318,1.960978898167846,28.18725284898724,29.931381968295764,30.048391048905074,30.490356859703496,29.99308146716318,29.99308146716318,29.99308146716318,30.143358566245382,29.51079887200598,29.99308146716318,29.99308146716318,29.868462582188457,30.096955911871028,29.99308146716318,29.99308146716318,25.394500872128905,31.77771573216287,20.208487561895296
ptCorr_15to20_abseta_0p0to0p8,76.08995268624528,3.12491532587426,76.75802121908362,75.91756609966062,76.25205971148262,81.99978568189368,76.08995268624528,75.9491092669522,75.4999573823514,76.72725371211568,74.60628638376602,76.08995268624528,76.08995268624528,75.93619922212773,76.20657370282865,76.08995268624528,76.08995268624528,64.90060685471025,82.92951878329663,49.16951266495203
ptCorr_15to20_abseta_0p8to1p579,51.97968128398737,2.5455691318659994,53.47725589183888,51.86373089540366,52.08687693606757,54.58783886349293,51.97968128398737,51.97968128398737,52.00958555149554,52.71455351800757,51.76691597832286,51.979681283987375,51.97968128398737,51.76559444004963,52.2315309764629,51.97968128398737,51.97968128398737,44.88444870406744,57.673089128551666,34.873912528075124
ptCorr_15to20_abseta_1p579to2p5,45.70636232181448,2.3863721059279803,44.67231686960519,45.6141521515216,45.791725424360926,46.46706398064286,45.70636232181448,45.70636232181448,45.633591534207426,45.891268157468474,45.47067368681665,45.70636232181448,45.70636232181448,45.363222791938526,45.60248787710664,45.70636232181448,45.70636232181448,39.473112564798384,49.12873458160524,30.01551015835577
ptCorr_20to25_abseta_0p0to0p8,78.27229566734079,3.2159749330923724,77.32209841559911,78.1144793914524,78.41822624122189,78.55281953998234,78.27229566734079,77.91773667021586,78.41588836658806,78.61773518896909,77.2168548047162,78.27229566734079,78.27229566734079,78.2734101225029,78.17082669765347,78.27229566734079,78.27229566734079,67.82256062897815,84.37965371833722,51.55427935728229
ptCorr_20to25_abseta_0p8to1p579,54.31596027191803,2.65594442206101,54.992018981644435,54.1974718979413,54.42353365282101,54.47948551961774,54.31596027191803,54.31596027191803,54.31596027191803,54.881668342497875,54.200168726232874,54.31596027191802,54.31596027191803,53.64273765367423,54.18508698028698,54.31596027191803,54.31596027191803,46.82975232492139,58.07007198852186,36.4542603133278
ptCorr_20to25_abseta_1p579to2p5,47.68781963600517,2.5196867740383917,46.969420938571574,47.46444678459244,47.8720760190931,47.85489847838418,47.68781963600517,47.68781963600517,47.68781963600517,47.68781963600517,47.63639662958998,47.68781963600517,47.68781963600517,47.96434099318251,47.96697467754552,47.68781963600517,47.68781963600517,41.56591132453965,50.58926914582623,31.988786543126036
ptCorr_25to35_abseta_0p0to0p8,181.71884421707557,4.841731258423418,183.34843718049015,181.34928862846888,182.05897169875126,182.19851219316124,181.71884421707557,181.79776263549155,181.4884799140242,182.6341086744985,180.88296121103238,181.63545716295397,181.71884421707557,181.50936321619807,182.0247042791978,181.71884421707557,181.71884421707557,158.9446113994889,195.66479444591852,115.11075445923078
