0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(128, 'AdamW', 0.0005, 'StepLR')","(48, 'AdamW', 0.0001, 'StepLR')","(48, 'Adadelta', 0.002, 'StepLR')","(64, 'Adadelta', 0.0001, 'StepLR')","(64, 'RMSprop', 0.001, 'StepLR')","(48, 'AdamW', 0.0005, 'StepLR')","(48, 'RMSprop', 0.0005, 'StepLR')","(128, 'RMSprop', 0.0001, 'StepLR')","(48, 'RMSprop', 0.002, 'StepLR')","(128, 'Adam', 0.01, 'StepLR')","(48, 'AdamW', 0.002, 'CyclicLR')","(48, 'AdamW', 0.002, 'CyclicLR')"
fitness,0.000525401352062,0.0005496692075615999,0.0005802942355946,0.0006258053900228999,0.0005306346272191001,0.0005286128816623,0.0005270147665388001,0.0005259087737352999,0.0005237731582351,0.0005236108770208999,0.0005210183211971,0.0005210183211971
