0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'RMSprop', 0.0001, 'CyclicLR')","(32, 'RMSprop', 0.01, 'StepLR')","(32, 'Adadelta', 0.0001, 'StepLR')","(64, 'RMSprop', 0.0005, 'CyclicLR')","(32, 'RMSprop', 0.001, 'StepLR')","(128, 'AdamW', 0.0001, 'StepLR')","(64, 'RMSprop', 0.0001, 'StepLR')","(64, 'Adam', 0.01, 'CyclicLR')","(64, 'RMSprop', 0.001, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(128, 'Adam', 0.002, 'StepLR')","(128, 'RMSprop', 0.0005, 'CyclicLR')"
fitness,0.0002941291005838,0.0003200481807191,0.00036645363767929997,0.0002671767771244,0.00028915124209140006,0.0003018920911209,0.00028583983544800003,0.0002814863615092,0.00027674215393390004,0.00027596444317279996,0.00025558369003589993,0.0002537211493722
