15,0.1351245716652646,0,0.0019927945414061066
15,0.13261030239054772,0,0.0022739893532836538
15,0.1359394928042449,0,0.0014660650379765482
15,0.14012019708831752,0,0.0013371052507059162
40,0.4116931716650553,0,0.0032303551936408246
55,0.6059464571284144,0,0.003839070271183911
60,0.6604104126740276,0,0.0048912625248563124
65,0.759890428998319,0,0.005389124134640109
85,1.0322773129663145,0,0.007882725429726328
90,1.084766129659161,0,0.0070949385864934374
95,1.1806414396469709,0,0.011781162369646546
120,1.5812348930407802,0,0.016278566806971744
125,1.676901961731248,0,0.015467344323860755
155,2.2537237516166564,0,0.02652814132348121
