0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'Adadelta', 0.001, 'StepLR')","(32, 'Adam', 0.0001, 'CyclicLR')","(32, 'AdamW', 0.0001, 'StepLR')","(64, 'RMSprop', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'Adam', 0.0005, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.01, 'StepLR')","(128, 'RMSprop', 0.0001, 'CyclicLR')","(128, 'Adam', 0.002, 'CyclicLR')","(128, 'RMSprop', 0.0005, 'CyclicLR')"
fitness,0.0003116606938697,0.0002890679414074,0.0002943125473602,0.00026934734696419996,0.0002715029705848,0.000278706746442,0.00027485833458950004,0.000269539706409,0.00026945603496970004,0.00026740375285349996,0.00026720305691870004,0.00026212328122479997
