0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.01, 'StepLR')","(64, 'RMSprop', 0.01, 'StepLR')","(128, 'Adadelta', 0.001, 'ExponentialLR')","(64, 'Adadelta', 0.001, 'StepLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(64, 'Adam', 0.01, 'CyclicLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.002, 'StepLR')","(128, 'Adam', 0.001, 'ExponentialLR')"
fitness,0.8155411814053855,0.5546581764448256,0.552949485756102,0.7223147199721562,0.5506497061593192,0.566936010587783,0.815541182540712,0.6655212528819131,0.6952179049991425,0.5749812768754505,0.5717725019909087,0.566533924011957,0.5534949694133939,0.5534949694133939,0.5512983030364627,0.5510651539393833,0.5502925629388717,0.5494683208238512
