,loss/train,loss/valid,acc/train,acc/valid
0,0.0006908220071641226,0.0007007321999186561,0.4898174603174603,0.49314285714285716
1,0.000686338344263652,0.0006963445260411217,0.5085873015873016,0.5137619047619048
2,0.0006816271633382828,0.0006913714380491347,0.530015873015873,0.5341428571428571
3,0.0006781570277516804,0.0006879512298674811,0.5446031746031746,0.551
4,0.0006732437875535753,0.00068272769734973,0.5661031746031746,0.5711428571428572
5,0.000668871030447975,0.0006788036908422198,0.5865476190476191,0.5924761904761905
6,0.0006647145639336299,0.0006744097811835153,0.6067777777777777,0.6106190476190476
7,0.0006617875605348557,0.000671476145585378,0.6270952380952381,0.6311904761904762
8,0.0006569581873833187,0.0006664649162973676,0.6443095238095238,0.6480476190476191
9,0.0006541438533200158,0.0006636357733181545,0.6568650793650793,0.662
10,0.0006507456066116455,0.0006603584544999259,0.6665873015873016,0.6709047619047619
11,0.000648349929896612,0.0006578507962680998,0.6772063492063493,0.6810952380952381
12,0.0006461688313219282,0.0006558195380937486,0.682984126984127,0.6860952380952381
13,0.0006432497799396515,0.0006529012407575335,0.6906904761904762,0.6917619047619048
14,0.0006398715920864589,0.0006494337717692058,0.6966587301587301,0.6987619047619048
15,0.0006386063784833938,0.0006481119820049831,0.6987063492063492,0.6996190476190476
16,0.0006361117571119278,0.0006456075168791271,0.701484126984127,0.7033809523809523
17,0.0006336579398503379,0.0006431751875650315,0.7069285714285715,0.7089047619047619
18,0.0006320924848791153,0.0006415565751847767,0.7058809523809524,0.7081428571428572
19,0.0006301479490976485,0.0006394623745055426,0.708952380952381,0.7115714285714285
20,0.0006294801504839034,0.0006389047617004031,0.7095952380952381,0.7116190476190476
21,0.0006268963335998474,0.0006362297393026806,0.7112857142857143,0.7136190476190476
22,0.0006250415803894164,0.0006344694920948574,0.7175079365079365,0.7185714285714285
23,0.0006242529390350221,0.0006333788917178199,0.7143968253968254,0.7168095238095238
24,0.0006213297224234021,0.0006304133733113607,0.7152698412698413,0.7186666666666667
25,0.0006215278435321082,0.0006309231718381246,0.7176587301587302,0.7195714285714285
26,0.0006203193082695915,0.0006300013945216224,0.7183492063492064,0.7199523809523809
27,0.0006181131941931588,0.0006277255728131249,0.719563492063492,0.721
28,0.0006177924322703528,0.0006268141127768017,0.7193253968253969,0.7212380952380952
29,0.0006163030053888049,0.0006256693119094485,0.7200873015873016,0.7211428571428572
30,0.0006163747154531025,0.0006261480592546009,0.7237539682539682,0.7229047619047619
31,0.0006155865618160792,0.0006249297630219233,0.7216666666666667,0.7216666666666667
32,0.000614899070963027,0.0006246864824067978,0.7231825396825396,0.7232857142857143
33,0.0006129890703965747,0.000622480897676377,0.724015873015873,0.7239523809523809
34,0.0006138842682989816,0.000623178087529682,0.723547619047619,0.7237142857142858
35,0.000613235336447519,0.0006226030304318383,0.7233492063492063,0.7236666666666667
36,0.000611596511469947,0.0006209140306427365,0.7244285714285714,0.7241428571428571
37,0.0006108208672394828,0.0006203694088118416,0.7262777777777778,0.7253333333333334
38,0.0006113515907809848,0.0006209755568277268,0.7260793650793651,0.7257142857142858
39,0.0006083509023227389,0.0006177436255273364,0.7255873015873016,0.7257619047619047
40,0.0006091673960761418,0.0006183430751164755,0.7260238095238095,0.7258571428571429
41,0.0006095222045504857,0.0006187977762449355,0.7276111111111111,0.7269523809523809
42,0.0006082242736740718,0.0006173865766752334,0.7270952380952381,0.7266666666666667
43,0.000607275309543761,0.0006166991336005075,0.728015873015873,0.7263809523809523
44,0.0006064977995933049,0.0006159870766458057,0.7282698412698413,0.7259047619047619
45,0.0006066255408620077,0.0006160538707460676,0.7298571428571429,0.7273809523809524
46,0.0006064787142806583,0.0006157612460000175,0.7289126984126985,0.7273333333333334
47,0.0006047076313268571,0.0006143614309174674,0.7306428571428571,0.7287619047619047
48,0.0006050776867639451,0.0006140206853548686,0.729452380952381,0.7276666666666667
49,0.0006045126668990605,0.0006138642543838138,0.7298492063492064,0.7278571428571429
50,0.0006030850628065685,0.0006123625749633425,0.7298968253968254,0.7286666666666667
51,0.0006030388767757114,0.0006123403793289548,0.7310238095238095,0.7292380952380952
52,0.0006044260797992585,0.0006134402127492995,0.7312380952380952,0.7296190476190476
53,0.0006017899191568768,0.0006113644185520354,0.7303333333333333,0.7283809523809524
54,0.0006015604611427065,0.0006109748113723028,0.7316269841269841,0.7300476190476191
55,0.0006009158804303124,0.0006104279160499573,0.7328333333333333,0.7305238095238096
56,0.000601456473271052,0.0006108862786065965,0.7316190476190476,0.7297142857142858
57,0.0006017257878704677,0.0006113801967530024,0.7311111111111112,0.7302857142857143
58,0.0006012018725039467,0.0006107696606999352,0.7314920634920635,0.7302380952380952
59,0.0006004817660838839,0.0006101112223806835,0.7328888888888889,0.7307619047619047
