,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,10431968.666633924,85612.5321742198,9921316.908350136,10416809.666742647,10446420.417811824,11242949.346477961,10431968.666633924,10529400.628591964,10308202.785630094,11094041.033911783,9791380.222767696,10430111.534229698,10431968.666633924,10430086.271483667,10433274.709742442,10431968.666633924,10431968.666633924,4410708.015808117,23675352.33286997,2113988.2932467074
ptCorr_10to15_abseta_0p8to1p579,6160588.318607833,64745.58914453773,5851233.947900372,6151903.804019558,6168915.856013451,6483173.591228383,6160588.318607833,6206476.134630607,6101731.239294129,6559561.676048899,5759515.086119783,6161236.683739649,6160588.318607833,6153806.504686771,6169190.049878607,6160588.318607833,6160588.318607833,2669924.298970328,13734173.729792371,1230453.5340805952
ptCorr_10to15_abseta_1p579to2p5,4678516.296374589,56460.649519307444,4321990.648644305,4671586.40206606,4685167.746339575,4775057.217350664,4678516.296374589,4723565.81025224,4647103.513969877,4973673.183577035,4381750.884906648,4678516.296374589,4678516.296374589,4670114.010829735,4689562.776872603,4678516.296374589,4678516.296374589,1999465.9726718816,10105219.699987639,853164.4145227803
ptCorr_15to20_abseta_0p0to0p8,5006412.399547195,59228.921202683785,4808170.212206438,4999693.038100406,5012870.2640318405,5395610.6286744,5006412.399547195,5059860.272633265,4976847.106785123,5363702.368415514,4674857.706222356,5006856.590773557,5006412.399547195,5002938.634240935,5003118.81496236,5006412.399547195,5006412.399547195,2072274.8144423708,11214888.126625149,936219.5430640952
ptCorr_15to20_abseta_0p8to1p579,3331595.0896622813,47382.93026969574,3217080.5532271797,3327240.6589061217,3335794.921434801,3502884.7659668834,3331595.0896622813,3351025.326757476,3299513.0399866393,3539254.217574577,3124176.2368711834,3330934.247397279,3331595.0896622813,3336085.0292971325,3317141.0072133923,3331595.0896622813,3331595.0896622813,1406089.2765103146,7323581.718316087,568616.4469607506
ptCorr_15to20_abseta_1p579to2p5,3250262.6676433464,47012.37355445134,3065000.825754352,3243660.873876895,3256635.317271974,3317580.633579875,3250262.6676433464,3275510.403720114,3208821.6367681026,3471428.646310139,3055474.4331572386,3250262.6676433464,3250262.6676433464,3256901.574722215,3248126.409560924,3250262.6676433464,3250262.6676433464,1416933.8766221346,6726067.116366021,540240.1237253661
ptCorr_20to25_abseta_0p0to0p8,2516976.456079403,41791.81165971352,2451406.6025051544,2514201.5890272106,2519571.9811539687,2579675.7522872756,2516976.456079403,2540996.350824278,2486232.6267531784,2667300.7937095715,2330073.10150227,2516992.8096836177,2516976.456079403,2522953.3325099773,2515484.708086201,2516976.456079403,2516976.456079403,1041669.5990678865,4926178.846513479,395505.8308278651
ptCorr_20to25_abseta_0p8to1p579,1848914.7606700023,35492.29110260013,1793142.898234024,1846480.007701235,1851247.1222052148,1875338.7481171272,1848914.7606700023,1852050.7104868088,1840251.8488674392,1959527.0146025107,1745123.3298074272,1849551.357148888,1848914.7606700023,1850768.732773051,1852438.7468164857,1848914.7606700023,1848914.7606700023,832912.0012092929,3592963.42876898,292063.52801953594
ptCorr_20to25_abseta_1p579to2p5,1841227.1198205284,35368.86152059576,1760943.8598871087,1832150.1093463823,1849505.0132959438,1852950.6679306566,1841227.1198205284,1854752.5934113811,1838312.0691472492,1955447.5250281002,1762015.1871584626,1841221.7274841126,1841227.1198205284,1847604.1099588159,1838142.6745238795,1841227.1198205284,1841227.1198205284,863591.0746999151,3386001.6367967846,281676.02062695223
ptCorr_25to35_abseta_0p0to0p8,2170159.2347558863,38285.951602452624,2119510.646441433,2167731.0595359793,2172447.5706441035,2175343.063528784,2170159.2347558863,2171654.4454429005,2161403.8247398827,2259247.209592025,2053154.891196501,2170812.1040316033,2170159.2347558863,2170198.239518513,2164395.842188849,2170159.2347558863,2170159.2347558863,1030318.2537287815,3568176.9326918065,319796.40081223665
ptCorr_25to35_abseta_0p8to1p579,1708614.3026472128,33725.48625162962,1679609.6562592697,1706560.2161731222,1710568.5590354363,1713029.6053708717,1708614.3026472128,1695809.637335311,1700297.0333494311,1777509.3344540095,1626465.9266983103,1708614.3026472128,1708614.3026472128,1711360.2746173707,1709254.0858333143,1708614.3026472128,1708614.3026472128,878666.1105565008,2711176.998296101,258242.24208192833
ptCorr_25to35_abseta_1p579to2p5,1697758.3485758412,33692.41254383409,1643605.856687471,1686835.8783247091,1708005.0302251854,1703848.0806447805,1697758.3485758412,1698766.035529593,1690365.7030769824,1786585.8400817167,1619047.082403769,1697763.740912257,1697758.3485758412,1703194.374456418,1687538.025088756,1697758.3485758412,1697758.3485758412,906567.4295771,2590105.919237783,228163.94918755634
