,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,268.5379028569916,3.3419850848328996,259.8459467978613,267.0793643189072,269.96331051599793,289.41402489898053,268.5379028569916,268.49121711991097,268.69670285397393,271.1793558024771,266.44371844104484,268.56072571755163,268.5379028569916,268.3630239846112,268.8365231009293,268.49917403585016,268.5379028569916,229.92564669845154,298.5716657801395,156.65255239364006
ptCorr_10to15_abseta_0p8to1p579,156.82550716454244,2.492322273890656,150.91428902736678,155.96512969325659,157.66587621758782,165.07274002070238,156.82550716454244,156.69137982324796,156.78194076003916,158.64752278780327,154.6889957356717,156.78905826971976,156.82550716454244,156.78823284240363,156.7571058427876,156.82550716454244,156.82550716454244,131.39450155905152,173.0434389798588,93.28315897332622
ptCorr_10to15_abseta_1p579to2p5,129.93031024818424,2.2847760126544756,121.64434832384448,129.237088653877,130.60754866618427,132.6012851108767,129.93031024818424,129.96223761164168,129.9803432099188,131.16493884552136,128.8330836117466,129.93031024818424,129.93031024818424,129.66807790101333,129.86473881095893,129.93031024818424,129.93031024818424,109.40795270256015,142.89784529506605,76.34920418067061
ptCorr_15to20_abseta_0p0to0p8,253.39800721005514,3.280479022953137,247.58781930743652,252.16703095673262,254.59468699473112,273.09715458341884,253.39800721005514,253.20776199649643,253.52745175919824,255.99104875303865,251.04524675015585,253.3511392712919,253.39800721005514,253.4841005896014,253.34959559299503,253.39800721005514,253.39800721005514,212.68753114989158,280.61008166114635,159.18340204986072
ptCorr_15to20_abseta_0p8to1p579,155.67299421530683,2.5478985022683327,148.92719344399592,154.8557833592454,156.47062761677998,163.74543908508065,155.67299421530683,155.51268425654592,156.03608781115977,157.42794308977426,154.0060454265243,155.63661049712954,155.67299421530683,155.52800029982822,156.15080214684244,155.67299421530683,155.67299421530683,130.03287256584088,172.74598758138396,98.67153079506706
ptCorr_15to20_abseta_1p579to2p5,145.18967327273,2.4516005586098646,137.73929309485993,144.40488579987073,145.95581635097008,148.18470856407237,145.18967327273,145.21129090022566,145.26591490064547,146.99322724557356,143.70497319180788,145.18967327273003,145.18967327273,145.01606312258104,145.9763834943364,145.18967327273,145.18967327273,122.62004682611241,162.09938803764464,91.08254662153284
ptCorr_20to25_abseta_0p0to0p8,237.61930714591236,3.1296095963486077,232.7490272581736,236.56398098893627,238.6421910903954,239.1561701544632,237.61930714591236,237.54119759475043,237.91151971032073,239.9903363254719,235.1153450653856,237.6415615268745,237.61930714591236,237.1928883036582,237.64143811896594,237.61930714591236,237.65007442872826,199.77341241066608,265.80622617795785,152.9717831171417
ptCorr_20to25_abseta_0p8to1p579,154.14169691180274,2.519307525770217,152.51066617536867,153.42429857661904,154.83471888037695,154.87246298708683,154.14169691180274,153.92908997506805,154.20530038245548,156.08747513226862,152.26492259583034,154.17769783270325,154.14169691180274,154.16522083768535,153.78320310013729,154.14169691180274,154.14169691180274,127.24005244916185,172.9502466328601,99.43806143768933
ptCorr_20to25_abseta_1p579to2p5,141.28781824813206,2.4298399973617,137.1515585115805,139.93725067437677,142.57008451976532,141.89609720352712,141.28781824813206,141.13767525864387,141.4305064013054,142.3676681246098,139.6476293499967,141.28781824813208,141.28781824813206,140.8230069097662,141.1000403413827,141.28781824813206,141.28781824813206,117.98518857979975,157.22680685273193,88.39798426128372
ptCorr_25to35_abseta_0p0to0p8,453.9919099289577,4.337002999051184,447.1057774206884,451.9758234125815,455.943287881993,454.9572365512599,453.9919099289577,454.00679371476525,454.40106965878635,458.01754455431615,449.17550083367587,454.0407584303744,453.9919099289577,453.9673454323012,454.58793777257864,453.9919099289577,453.9919099289577,378.9448367499267,505.8824956213531,305.1586605233769
ptCorr_25to35_abseta_0p8to1p579,305.5990752385216,3.5691916036614955,299.6554411162165,304.25697709253376,306.89570274940104,306.3485494503844,305.5990752385216,305.72939941808505,305.9592122427723,308.6527539235025,302.5300764666708,305.49810114349185,305.5990752385216,305.1858880128032,306.2643847776672,305.5509302472098,305.5990752385216,256.8423307250022,340.4209222626373,204.634050910223
ptCorr_25to35_abseta_1p579to2p5,252.98059408726738,3.2181045692612997,248.71106513965333,250.185027406586,255.6988207239674,253.87738696143566,252.98059408726738,252.70009755764968,253.2927328175197,255.73173551542644,249.3327662123977,253.07381554747798,252.98059408726738,252.62646331380378,254.35516367829698,252.98059408726738,252.98059408726738,208.55651457511968,284.51488254090503,159.495716079423
ptCorr_35to50_abseta_0p0to0p8,590.237472641996,4.942203430148711,577.6834708160228,588.0179757711622,592.3732990528065,591.4442025372261,590.237472641996,589.3907811555724,590.3266172390265,595.7424601992715,583.7179451149022,590.277565907032,590.237472641996,589.6069629384377,590.943224647413,590.237472641996,590.237472641996,490.83239417113543,650.3009911484785,412.25367465522913
ptCorr_35to50_abseta_0p8to1p579,392.54404155946173,4.013012565369995,385.48607832099134,390.8979443887503,394.13815266777686,393.41389549596585,392.54404155946173,392.1230188238114,392.7050699140436,396.7013930910768,388.8042497741603,392.6099357719145,392.54404155946173,392.1492896450003,392.22176556317186,392.54404155946173,392.54404155946173,327.35198802610233,434.16930747585,271.2219776308359
ptCorr_35to50_abseta_1p579to2p5,286.58493883264737,3.3956367100565603,277.9946706543874,282.62964972100025,290.522904670767,287.51446846605586,286.58493883264737,286.17898823000115,286.7202795888579,289.5485694224976,282.85237874397046,286.4937644484912,286.58493883264737,286.3511174901235,286.62772318949936,286.58493883264737,286.58493883264737,236.70720449365052,320.5063702297687,184.31433159477623
ptCorr_50to100_abseta_0p0to0p8,755.9800576711337,5.592118175711812,815.761181721863,824.9622478476374,833.0388218818384,833.525031476081,829.0545364503434,829.14485537394,828.9936953409984,835.0151257731223,822.0871651633507,829.0542125137356,829.0545364503434,829.6707564024275,828.1901575226489,829.0545364503434,829.0545364503434,710.4076562804976,899.9192227870643,584.1279580187753
ptCorr_50to100_abseta_0p8to1p579,484.8616937425474,4.470969502595769,519.1107982918473,525.9277234959503,531.5270034547624,531.3184953916409,528.7641916058163,528.7013793212582,529.22588707854,534.1701785499446,523.8924844737473,528.7994654772598,528.7641916058163,529.5112717226482,528.513749099099,528.7641916058163,528.7641916058163,452.8982101823713,576.1809797396888,362.7206812712356
ptCorr_50to100_abseta_1p579to2p5,321.2662234277069,3.6273364838862463,339.6021358151329,341.38158741243615,352.31719925190083,349.31143812703516,346.86148888543846,346.3894718560903,347.07883283711317,350.51492397878326,342.96808273969384,346.8614888854385,346.86148888543846,347.7203680914088,345.59060041116516,346.86148888543846,346.86148888543846,290.1183160327089,382.4679366382367,219.03268699138667
