,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,1572.080067234724,41.249131197194885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0942399338479,3772.668345401442,193.58596925019174
ptCorr_10to15_abseta_0p8to1p479,905.4456988963987,31.228267638880396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0722576167541,2141.0874569909206,138.07221501729282
ptCorr_10to15_abseta_1p479to2p5,847.1274168269307,29.035901684847424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.76741244887137,1882.6517819242035,79.29270872513776
ptCorr_15to20_abseta_0p0to0p8,1029.0617885714416,33.09003915093177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.3001183280346,2222.0246074192073,122.2130226719911
ptCorr_15to20_abseta_0p8to1p479,771.9852930445265,27.95342785254163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.5031360113265,1636.2666327664485,103.85906014890058
ptCorr_15to20_abseta_1p479to2p5,1013.2891972576804,33.52994514133791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.1244753904964,2186.525974016317,86.25086735706357
ptCorr_20to25_abseta_0p0to0p8,772.6755825472544,29.09050932062409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.30701874191504,1485.737186964563,83.35254159462205
ptCorr_20to25_abseta_0p8to1p479,637.3447107766465,26.236587695680313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.2967523793007,1259.3767824800466,72.19268531487403
ptCorr_20to25_abseta_1p479to2p5,1209.867088086889,35.988366416625674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.490046336262,2242.900208608254,78.73167529315393
ptCorr_25to35_abseta_0p0to0p8,879.8254057767713,30.458385408675028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.4766363678427,1431.2221603060539,77.13888594819802
ptCorr_25to35_abseta_0p8to1p479,823.0497976059662,29.790822436852004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.55816553927605,1274.6280120452968,63.31295325119764
ptCorr_25to35_abseta_1p479to2p5,1777.099669238091,43.38085500638815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.8067012819492,2831.289561053508,119.47867981487927
ptCorr_35to50_abseta_0p0to0p8,1285.2550646808697,36.61544816345174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.4916268954851,1645.7094814854856,82.90059178978125
ptCorr_35to50_abseta_0p8to1p479,1325.9269019217265,37.644320954351834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.7940035680956,1663.2729723536918,85.71775589719842
ptCorr_35to50_abseta_1p479to2p5,3130.350939580269,56.880589983249784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.454735221577,3988.3950128029137,168.10851462983766
ptCorr_50to100_abseta_0p0to0p8,621.5815075621882,25.40273049089549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.3048924344988,741.656269394859,51.31991781347043
ptCorr_50to100_abseta_0p8to1p479,692.7571769022691,27.037495422619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.6110305860875,826.4625675154559,49.916643958512225
ptCorr_50to100_abseta_1p479to2p5,1836.4705518072653,43.774560008286244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.8920858770502,2158.7122687112915,116.62567064934169
