,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,15939.48088392678,463.8481366146959,15248.334409938278,15921.228633801855,15956.933829111213,17178.615265623408,15939.48088392678,16161.618318509672,15680.87408877024,16644.152126902743,14852.15652947131,15939.48088392678,15939.48088392678,15925.26781774827,15951.272761155198,15939.48088392678,15939.48088392678,7643.875714999397,34021.30200860348,1067.5684566497357
ptCorr_10to15_abseta_0p8to1p479,9939.10747376705,368.4788738070196,9353.084831130303,9920.601832096327,9956.958090840393,10453.968572134854,9939.10747376705,9999.139963864944,9739.427103968692,10439.617284543627,9400.982574965135,9939.10747376705,9939.10747376705,9940.916608735768,9939.107473767048,9939.10747376705,9939.10747376705,4976.786576542091,20657.852065347313,537.3803241696569
ptCorr_10to15_abseta_1p479to2p5,10075.326717581644,361.71690808437506,9476.309286207392,10025.351833120838,10124.65786791491,10281.066130137518,10075.326717581644,10189.513509518118,9901.054457223578,10650.20861024135,9536.384320036763,10075.326717581644,10075.326717581644,10049.954330712337,10098.869929114919,10075.326717581644,10075.326717581644,4835.509608981425,20465.756619119788,457.26370802277347
ptCorr_15to20_abseta_0p0to0p8,11485.85968922188,392.76246945416386,11232.83115329271,11470.585095830502,11500.441223518314,12378.769800153415,11485.85968922188,11631.583405247755,11316.467169623778,12182.149253677773,10945.151688307616,11485.85968922188,11485.85968922188,11472.665006413723,11436.452544803435,11485.85968922188,11485.85968922188,5507.593333914649,26723.694870671658,712.2465780376688
ptCorr_15to20_abseta_0p8to1p479,7847.902933782198,321.970371299413,7579.375418516987,7831.723648019463,7863.66227850325,8245.27715670619,7847.902933782198,8042.252327232921,7601.665637116087,8318.336076971123,7393.342398821201,7847.902933782198,7847.902933782198,7825.520952308388,7849.858526167598,7847.902933782198,7847.902933782198,3676.17696881177,18114.460531750796,422.0921556239196
ptCorr_15to20_abseta_1p479to2p5,9388.477726432793,351.4429528880612,9061.631196780858,9340.334622590199,9435.935418794412,9581.263651001767,9388.477726432793,9414.037067211686,9260.647639238447,9886.928056042523,8912.78810955705,9388.477726432793,9388.477726432793,9412.53447028287,9377.95177060323,9388.477726432793,9388.477726432793,4947.933385015946,19366.622424416222,441.5852514765942
ptCorr_20to25_abseta_0p0to0p8,7680.93004373875,317.01025504186913,7609.179611892961,7672.827429426277,7688.7623917641,7705.678635759839,7680.93004373875,7809.700564679331,7606.812572894012,8182.556019440653,7252.884886416772,7680.93004373875,7680.93004373875,7681.8232087999695,7694.387832147671,7680.93004373875,7680.93004373875,3613.7366556081156,17704.800881124385,538.9346207771124
ptCorr_20to25_abseta_0p8to1p479,5941.135790298056,280.0984994826406,5757.286330010971,5934.474959801421,5947.595972746466,5959.178644196519,5941.135790298056,5986.417291005573,5839.597508643198,6232.421403965522,5556.773051555287,5941.135790298056,5941.135790298056,5952.186294722311,5954.844248452469,5941.135790298056,5941.135790298056,3019.1901857921184,13696.508671791624,235.44357546867516
ptCorr_20to25_abseta_1p479to2p5,7063.751674118296,308.3863814794435,6890.054343222055,7005.785813114299,7118.808088069569,7090.051967992731,7063.751674118296,7214.9894940039485,6875.2139605606335,7521.537378845731,6569.157747796896,7063.751674118296,7063.751674118296,7105.268349955555,7062.248798848285,7063.751674118296,7063.751674118296,3199.5045706644614,14379.916511286592,278.41704435830627
ptCorr_25to35_abseta_0p0to0p8,10764.858474136643,374.72963742304034,10514.934071341158,10756.007216587763,10773.40473238973,10787.46044832256,10764.858474136643,10987.101580755092,10753.586167747198,11509.899978897054,10275.305104741288,10764.858474136643,10764.858474136643,10764.858474136643,10777.15098131065,10764.858474136643,10764.858474136643,4940.282633096931,22396.42429580431,448.64394414557455
ptCorr_25to35_abseta_0p8to1p479,7623.516468564304,316.6083819680821,7376.312605159917,7612.010413813832,7634.762599314896,7641.640432375361,7623.516468564304,7665.590027487972,7550.881577733312,8047.761319867785,7107.002615545777,7623.516468564304,7623.516468564304,7633.710243434817,7585.146991745132,7623.516468564304,7623.516468564304,3435.335270628038,15937.641427267305,446.6699839591753
ptCorr_25to35_abseta_1p479to2p5,9049.541831547584,342.7415519970313,8872.706134061002,8957.264028988046,9139.452873678045,9081.593791717765,9049.541831547584,9248.62045786529,8968.145369084406,9727.048056146592,8673.308736522711,9049.541831547584,9049.541831547584,9038.356627761821,9028.156421562424,9049.541831547584,9049.541831547584,4917.584611918062,16099.40952528979,332.82027285231084
ptCorr_35to50_abseta_0p0to0p8,9392.833120759922,348.26385144559146,9126.802765989736,9385.35323789311,9399.857639954645,9412.029190623596,9392.833120759922,9482.933538692507,9377.609042491382,9760.257107347596,9120.559207628978,9392.833120759922,9392.833120759922,9405.379644872277,9394.07173829066,9392.833120759922,9392.833120759922,5150.584115728675,13404.457752594286,536.318809162927
ptCorr_35to50_abseta_0p8to1p479,6398.743243440763,286.556315523069,6119.2540324557285,6392.130270726199,6405.079593070876,6413.118445963271,6398.743243440763,6453.776509161533,6416.023322670753,6591.976308736068,6239.11765787835,6398.743243440762,6398.743243440763,6386.040708850177,6419.359303648974,6398.743243440763,6398.743243440763,3583.261975652078,8986.236927635659,302.42256563298275
ptCorr_35to50_abseta_1p479to2p5,6735.318410862422,292.90991294138496,6456.350057062101,6651.681070971392,6818.953710373609,6757.502035797727,6735.318410862422,6772.497054520433,6733.174156639314,7053.623030968512,6468.449716038036,6735.318410862421,6735.318410862422,6723.298170031618,6764.74642368169,6735.318410862422,6735.318410862422,4071.656415538768,9146.529951243007,318.4110347489875
ptCorr_50to100_abseta_0p0to0p8,4739.538549074402,248.19198495062463,4907.750422604605,5011.583980272033,5019.476071389445,5035.7626492052295,5015.619323707381,5030.198781825172,5015.619323707381,5030.198781825172,4950.421574798834,5015.619323707381,5015.619323707381,5015.61932370738,5001.943457726861,5015.619323707381,5015.619323707381,3968.741002243618,5431.297617385967,217.5696501515273
ptCorr_50to100_abseta_0p8to1p479,3734.5521328864397,224.37739650800376,3677.4503585378725,3916.8965513861212,3929.0407331333336,3937.560425111954,3923.0119191566773,3896.6680423469766,3897.2075544490167,3962.013920089088,3870.5543926356095,3923.011919156678,3923.0119191566773,3930.335324534535,3928.0271928828383,3923.0119191566773,3923.0119191566773,3209.2390441016164,4402.711996367912,123.362053049909
ptCorr_50to100_abseta_1p479to2p5,3801.6017845082174,220.01902068549367,3925.00707871707,3967.6411717142114,4090.621604021335,4053.6905654565785,4029.2016564659484,4030.8874118311946,4029.2016564659484,4078.162672533912,4029.2016564659484,4029.2016564659484,4029.2016564659484,4064.568053932272,4052.7192196941965,4029.2016564659484,4029.2016564659484,3482.370506588097,4393.091189109497,155.08552096122085
