0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'RMSprop', 0.01, 'CyclicLR')","(128, 'RMSprop', 0.002, 'StepLR')","(128, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adadelta', 0.001, 'ExponentialLR')","(128, 'Adam', 0.002, 'StepLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(64, 'Adadelta', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.005, 'StepLR')","(128, 'AdamW', 0.002, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.002, 'ExponentialLR')"
fitness,0.8155411832446144,0.8110411995479039,0.5460016418411618,0.6955141672406878,0.5365359392847333,0.6955009354863849,0.6983649982270741,0.5381873569715591,0.5334567521072568,0.5382024372645787,0.5370900639920008,0.5370531252225239,0.5369505815278915,0.5368884816850934,0.5360667908759343,0.5350549238976979,0.5345134686061314,0.5330330907276698
