15,0.13508425779804512,0,0.0017747096932422828
15,0.13595744395732223,0,0.0013407393238119517
15,0.14034415207974782,0,0.0015575101988537967
40,0.4119808091138337,0,0.0037448422087832693
55,0.6059352081510315,0,0.0038578061071781154
60,0.6608844237512286,0,0.004378821085894298
65,0.7584693924931147,0,0.006461840765351353
85,1.0329906710798222,0,0.006636455830236482
90,1.0840908881995084,0,0.008265167229666854
95,1.1803432535993044,0,0.01127425784158329
120,1.5817981782133068,0,0.011831183219968093
125,1.6786807649026607,0,0.012139673730904008
155,2.2536757295015075,0,0.026996736196114254
