,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,360.77018341629207,4.971144041232161,357.0503466145256,359.06239672556035,362.06436926160654,360.9094946519815,360.6308721806025,360.74660779268805,361.26394137784905,364.0506517214699,357.43807552415427,360.77018341629207,360.77018341629207,360.77018341629207,360.77018341629207,360.40793865913275,361.17270753851665,308.45310818856643,403.85956611812423,219.23273311121977
ptCorr_10to15_abseta_0p9to1p6,243.2636880193228,4.0853084695229755,239.30654113013142,242.08571623111618,244.29855589928857,243.33719008776666,243.19018595087894,243.19821673243828,243.35103563115672,245.39592636543196,240.76643886365142,243.2636880193228,243.2636880193228,243.2636880193228,243.2636880193228,243.06581550046317,243.33656653371386,204.99691913949962,274.09079671197577,144.58175499865757
ptCorr_10to15_abseta_1p6to2p4,223.37278091259736,3.9080925800353046,217.20563319857973,221.8039286321338,224.90512917066428,223.54719280073203,223.19836902446272,223.40958076188184,223.45678283710004,225.40227318791352,221.23615223638834,223.37278091259736,223.37278091259736,223.37278091259736,223.37278091259736,222.90645773315475,223.67331582126153,188.52238879770354,246.9998690995095,135.48560568432185
ptCorr_15to20_abseta_0p0to0p9,301.4122094457051,4.5178743921764095,296.9418907151963,300.1025968553899,302.648127353716,301.5285996278209,301.29581926358935,301.7714636681947,301.27760279713027,303.8049024288931,297.9149122921189,301.4122094457051,301.4122094457051,301.4122094457051,301.4122094457051,301.6823215917407,301.2084893386544,252.01259177351432,341.00264477300266,199.47834444938286
ptCorr_15to20_abseta_0p9to1p6,199.12781393681047,3.6708340978694447,197.26466678521308,198.2203620639881,200.00477345913774,199.1878559375501,199.0677719360708,198.77909232961477,199.1311333196465,200.9883056361688,196.48000153251272,199.12781393681047,199.12781393681047,199.12781393681047,199.12781393681047,199.14003606371284,199.48993702221608,165.98178363680674,227.23080320122386,133.41095738236686
ptCorr_15to20_abseta_1p6to2p4,164.1823835885629,3.310509202660321,162.560609902692,162.89588806967353,165.44630752918783,164.31188619055084,164.05288098657502,163.98554350916615,164.2444276034699,165.6321743619863,162.36462290295748,164.1823835885629,164.1823835885629,164.1823835885629,164.1823835885629,164.1286965031048,164.53792715826808,136.89052329026455,186.82079604473222,109.7028117199541
ptCorr_20to30_abseta_0p0to0p9,573.8805955298496,6.19783104999496,580.5930156227017,570.7852846614089,576.8846662421169,574.1021992503801,573.6589918093194,573.8296494381452,574.5194972784846,579.8576108870654,567.642891736576,573.8805955298496,573.8805955298496,573.8805955298496,573.8805955298496,572.5506177247756,574.7016076381948,484.53698436046074,651.3404730827755,408.2225971355768
ptCorr_20to30_abseta_0p9to1p6,374.48815047798826,5.005021108721905,374.00369115374735,372.7340731575303,376.1831932123038,374.60207294406723,374.3742280119093,374.3298015709712,374.70497846779364,379.2472322817827,369.91096139303863,374.48815047798826,374.48815047798826,374.48815047798826,374.48815047798826,373.9543876411378,374.9059060121717,314.01345543720424,425.85240204963975,259.2301973132131
ptCorr_20to30_abseta_1p6to2p4,277.2433987550889,4.270075928645264,278.82853599534974,274.7891532392107,279.65879712705606,277.45007220398855,277.03672530618917,276.6935394464946,277.07902575987066,280.5251231451817,274.71505909505356,277.2433987550889,277.2433987550889,277.2433987550889,277.2433987550889,276.67718730910235,277.55646956509685,227.29961154415435,320.26300007550714,193.3273497771604
ptCorr_30to50_abseta_0p0to0p9,1084.7227258966395,8.520683192805148,1094.2753846146754,1079.2462568034703,1090.0394912716056,1085.1415910641933,1084.3038607290857,1084.7779043547591,1085.1792773148113,1096.607570764869,1072.864415551522,1084.7227258966395,1084.7227258966395,1084.7227258966395,1084.7227258966395,1084.1258048530065,1085.6874424479504,908.6905663317175,1216.2521637359575,778.0508944841224
ptCorr_30to50_abseta_0p9to1p6,679.4954298074365,6.747518372034257,686.4443582436922,676.3635360163477,682.5181064400606,679.701435734028,679.2894238808451,679.5042722067479,680.1871649414884,687.3622553051806,671.7696740138862,679.4954298074365,679.4954298074365,679.4954298074365,679.4954298074365,679.0000672993145,679.863792911374,560.8605670001159,764.6594673914951,484.90494587487143
ptCorr_30to50_abseta_1p6to2p4,477.4963333422855,5.618750272170066,479.0480655955904,473.1646010224893,481.7661502763507,477.8549346670288,477.13773201754236,476.5862947298996,477.71866191080323,482.25744681428404,471.1536503543934,477.4963333422855,477.4963333422855,477.4963333422855,477.4963333422855,477.55387896249033,478.0011455579367,389.57898772517785,545.2221220225213,328.6484630210796
ptCorr_50to100_abseta_0p0to0p9,1045.646952177867,8.408209392269269,1158.5548881705395,1146.508340257595,1159.28738138537,1153.4317781380553,1152.5413277139091,1152.878917375744,1153.3391419332775,1161.2886983694282,1144.7871771029786,1152.9865529259814,1152.9865529259814,1152.9865529259814,1152.9865529259814,1154.2402772919431,1151.8748682431672,991.4060149384349,1259.826727222574,809.1848186654652
