,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,25071.098208876472,347.80072538564934,24805.64938734131,25000.9241131727,25115.236093652366,25080.779401591724,25061.41701616122,25319.971110706185,24838.53934107387,26504.721793024888,23692.088993709058,25071.098208876472,25071.098208876472,25071.098208876472,25071.098208876472,25047.300651588048,25123.151722479488,11717.540226423793,56500.642562841254,2228.560679632765
ptCorr_10to15_abseta_0p9to1p6,15894.52330319374,273.9892155389797,15718.308561983182,15847.600437139205,15934.02702755434,15899.363638418929,15889.682967968554,16040.793501226828,15737.950181336979,16821.899195985734,15070.050609097418,15894.52330319374,15894.52330319374,15894.52330319374,15894.52330319374,15875.295936265635,15895.288541950813,7576.838503736158,35439.94906673496,1446.611760182477
ptCorr_10to15_abseta_1p6to2p4,11945.021005699009,242.37113882799326,11869.167996663955,11876.61811036682,12012.271912773205,11954.435493915502,11935.606517482516,12067.91753195268,11813.089272726098,12708.129668488831,11180.292716125565,11945.021005699009,11945.021005699009,11945.021005699009,11945.021005699009,11904.106240241705,11972.143020004656,5633.75789885947,26737.983157297567,1062.7025357895607
ptCorr_15to20_abseta_0p0to0p9,26291.970218639937,342.86495572896916,25989.19785776043,26214.08719215293,26366.155542765053,26302.122850504322,26281.81758677557,26760.38009209868,25990.39001853255,28081.329133227533,24696.231753191223,26291.970218639937,26291.970218639937,26291.970218639937,26291.970218639937,26272.117850934028,26293.933765916037,11442.08879332052,59604.73838698411,2134.9258777681507
ptCorr_15to20_abseta_0p9to1p6,16047.451231216968,270.1030882626685,15722.013467967361,15997.464334191745,16096.207187852055,16052.325931537986,16042.576530895947,16255.915458802021,15873.69616802868,17049.858076720546,15027.505213462302,16047.451231216968,16047.451231216968,16047.451231216968,16047.451231216968,16034.476462665332,16072.76073709346,7390.670171967616,35900.138724739634,1262.0699605670266
ptCorr_15to20_abseta_1p6to2p4,12583.178133902962,237.1620152694403,12354.670426123455,12501.53342546152,12663.932881690787,12592.842065432196,12573.514202373728,12762.051281019625,12450.98582887094,13314.996392303736,11836.897526188544,12583.178133902962,12583.178133902962,12583.178133902962,12585.959858676099,12598.407275663278,12585.266989821113,5842.45182363228,27539.429960929818,999.6896930770095
ptCorr_20to30_abseta_0p0to0p9,53242.79775280241,468.4018583400084,52769.18625067799,53020.65664372781,53462.25985292634,53263.35743397193,53222.238071632906,53977.82982158464,52431.77513112063,56649.00083030206,49819.69785459363,53242.79775280241,53242.79775280241,53242.79775280241,53242.79775280241,53159.90245745591,53287.54840844704,22196.29700026808,107578.11437096131,3957.575608600936
ptCorr_20to30_abseta_0p9to1p6,31640.230881292984,366.5028935207192,31116.194378456876,31523.46934468695,31754.419645225276,31649.83227132193,31630.629491264037,32035.824310331704,31381.07177317712,33445.82787157924,29973.254498455204,31640.230881292984,31640.230881292984,31640.230881292984,31640.230881292984,31625.55615107868,31651.601448392288,13988.05075851785,63692.086958768465,1976.2562063254554
ptCorr_20to30_abseta_1p6to2p4,24650.92738471045,326.3973475816728,24348.750580983444,24456.79197418327,24842.374308543724,24670.122490867772,24631.732278553114,24948.606353826577,24315.85907417644,26144.40375347599,23264.088119490174,24650.92738471045,24650.92738471045,24650.92738471045,24647.792986741755,24605.499052727842,24695.698723999558,10748.587489154645,51361.869641091595,1395.9273775919257
ptCorr_30to50_abseta_0p0to0p9,92819.07576010413,594.0550826880285,93218.14497391696,92385.22804472082,93244.09822550463,92854.91780230743,92783.23371790086,93342.91149032013,92406.991899599,95539.38575248457,89949.31669169675,92819.07576010413,92819.07576010413,92819.07576010413,92819.07576010413,92858.68682420648,92847.47673721143,47168.59308909533,127371.18641973454,4148.3193335782935
ptCorr_30to50_abseta_0p9to1p6,67800.33509785587,510.06305843922496,68346.85656179386,67469.30886347652,68123.02665579035,67820.75228190492,67779.91791380677,68112.33572026466,67478.42682820359,69828.06148502501,65784.50082282987,67800.33509785587,67800.33509785587,67800.33509785587,67800.33509785587,67795.13689870732,67826.80810109591,38943.62044809203,92896.89539087411,2804.3529044705133
ptCorr_30to50_abseta_1p6to2p4,56063.24150015591,467.19271270106185,56636.50352976758,55529.83580818768,56590.799389483625,56108.720320953755,56017.76267935809,56278.183129897385,55735.70031637254,57808.47990540107,54371.99178932023,56063.24150015591,56063.24150015591,56061.85991622819,56063.24150015591,56022.2160659721,56107.020979134126,35068.38283839286,78774.78509602595,2384.2966174614726
ptCorr_50to100_abseta_0p0to0p9,30543.08173838781,398.3542779408485,32646.41210168892,33894.9893214452,34206.32122108236,34067.648807456426,34041.3485503408,34107.1031820493,34022.467424304436,34463.56114489665,33574.38153341425,34054.49867889863,34054.49867889863,34050.21131523286,34054.49867889863,34080.06168873136,34008.0125230502,26714.330753776252,38796.268905584715,1874.1949299581963
ptCorr_50to100_abseta_0p9to1p6,26214.16678014723,371.35529138320595,28423.33770485875,29092.180928528014,29350.049685201455,29232.995415339832,29215.62078704544,29262.550201109076,29186.748693716905,29512.91199048514,28775.908177739628,29224.308101192633,29224.308101192633,29224.308101192633,29224.308101192633,29230.006931386935,29194.942579398932,22921.89542289027,33245.041362039025,1591.668978180389
ptCorr_50to100_abseta_1p6to2p4,25113.607728241925,364.6478973274683,27826.035310789393,28000.689873060383,28515.672152617222,28284.068263352514,28237.234142919264,28268.367889355122,28189.178828950367,28636.1732985531,27914.78346191521,28260.65120313588,28260.65120313588,28260.65120313588,28260.65120313588,28309.37367696124,28178.388400913405,22332.988841658847,32549.871788086875,1635.1591980507553
