,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,28592.92706415912,761.5931881993771,28717.961315664183,28522.932662691906,28633.517417093415,28603.96820942109,28581.885918897155,28614.2982366276,28494.403628830372,30274.23199814534,26894.42907738673,28592.92706415912,28592.92706415912,28592.92706415912,28592.92706415912,28543.15439519548,28581.917798193528,13186.20492492486,74418.94607636052,1651.1254618327632
ptCorr_10to15_abseta_0p9to1p6,20187.730110359113,639.2193063930453,20210.24330727807,20129.942116000297,20236.765992147313,20193.87550188871,20181.584718829512,20268.62093406139,19980.115091941214,21372.915500071533,18880.219951055435,20187.730110359113,20187.730110359113,20187.730110359113,20187.730110359113,20154.589113707112,20201.405148777194,9085.313516149241,51228.824228018246,1043.0899101084997
ptCorr_10to15_abseta_1p6to2p4,17241.250229441874,591.4646530001269,17156.244781415233,17147.424501588226,17334.16384642934,17254.78355448536,17227.716904398392,17471.629791296527,17012.19719358615,18484.28086379368,16071.97276794485,17241.250229441874,17241.250229441874,17241.250229441874,17241.250229441874,17191.889258447714,17279.949437426403,7993.499415206945,46115.39595286689,841.422169459251
ptCorr_15to20_abseta_0p0to0p9,29677.820652806528,770.1105514414305,30308.5409647971,29596.62626570799,29755.885896280754,29689.280729214624,29666.360576398438,29729.438563917312,29358.344918644223,31943.631035689603,27812.7673220287,29677.820652806528,29677.820652806528,29677.820652806528,29677.820652806528,29656.15019216568,29688.16392380325,13803.476411834516,82343.56266845984,1624.5643639946188
ptCorr_15to20_abseta_0p9to1p6,22366.057853345486,672.9902443385001,22509.267100821922,22299.97720982806,22431.142080728376,22372.791142157123,22359.324564533847,22588.125522096758,22055.667309357996,23859.380474332793,20825.818758082693,22366.057853345486,22366.057853345486,22366.057853345486,22366.057853345486,22384.491970877967,22376.67029632417,10541.954148971097,58968.673724491215,1276.3515833892627
ptCorr_15to20_abseta_1p6to2p4,18915.58037928556,617.9897785127448,18855.56072963753,18805.709770163492,19024.404299666705,18931.041441760106,18900.11931681101,18999.053379828874,18793.49763781246,20031.808804604647,17907.39365580438,18915.58037928556,18915.58037928556,18915.58037928556,18915.58037928556,18792.21658269609,18993.99123050545,8335.50205740231,51356.66376173989,1061.534774105523
ptCorr_20to30_abseta_0p0to0p9,70536.24888790674,1188.1325378610893,71365.81628292409,70291.40325609472,70778.04884754145,70563.48642705265,70509.01134876085,71236.8085139115,69976.97379778452,75092.70210583782,66455.43532633492,70536.24888790674,70536.24888790674,70536.24888790674,70536.24888790674,70423.06986090432,70708.74544004873,31766.106954814582,171351.8820785346,3240.404515867566
ptCorr_20to30_abseta_0p9to1p6,49905.11386717413,1008.0262792134102,50049.85365929858,49759.88976133679,50048.56916951956,49920.24121560641,49889.986518741855,50096.10468645329,49482.351837317336,53123.49978674244,46710.614542699295,49905.11386717413,49905.11386717413,49905.11386717413,49905.11386717413,49844.389446734574,49987.9542577169,21646.485019006483,121007.21178406029,2243.522227726168
ptCorr_20to30_abseta_1p6to2p4,44593.53588840519,939.1107287846473,44890.771952678246,44283.90694525697,44901.48586809207,44629.728649596764,44557.34312721363,45023.57536852369,44176.51904567824,47141.181957842644,41720.36499142382,44593.53588840519,44593.53588840519,44593.53588840519,44593.53588840519,44686.359344131604,44701.789778156424,20125.550834138463,106852.56359828149,2166.8596271442025
ptCorr_30to50_abseta_0p0to0p9,158514.79846842412,1797.3441656214366,157102.62837081077,157978.93405421963,159045.88071219722,158576.00888287852,158453.58805396967,159448.657212877,157850.02460070667,166139.12726623678,151189.5431216578,158514.79846842412,158514.79846842412,158514.79846842412,158514.79846842412,158340.84178953056,158680.29593392301,79979.34040051488,283511.04104582086,6798.855205192758
