,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,1413.3669257189538,9.936936835096786,1415.1558022802963,1406.3339436984393,1418.695409883081,1413.9126966888273,1412.8211547490805,1413.3274743569527,1413.2256024230983,1417.3098273667783,1409.2966353339225,1413.3669257189538,1413.3669257189538,1413.3669257189538,1413.3669257189538,1410.94834417523,1414.3707600261,1351.339062678855,1439.8218053347885,1107.7902618334047
ptCorr_10to15_abseta_0p9to1p6,989.977650401154,8.337962843682003,984.6588628214705,985.2086844188905,994.1353173861735,990.2762434247085,989.6790573775996,989.8206067321559,990.3348805263327,992.7594708386141,987.1546923277886,989.977650401154,989.977650401154,989.977650401154,989.977650401154,987.4046228689969,992.0616362821745,947.518723468225,1006.9896404878293,796.7668357412542
ptCorr_10to15_abseta_1p6to2p4,861.5203775329455,7.790320673969715,852.7928966015339,855.6066910608635,867.2403947599018,862.2055626764148,860.8351923894761,861.2997593125565,861.7146589945206,862.4269476685834,859.6647162861398,861.5203775329455,861.5203775329455,861.5203775329455,861.5203775329455,859.5345596233318,862.7108913316517,821.7987316163728,875.075350596368,691.6901971549788
ptCorr_15to20_abseta_0p0to0p9,1643.311554750192,10.69697472102372,1647.3488141454109,1634.9922117732624,1651.162738156433,1643.9461187298066,1642.676990770577,1643.637125522938,1643.4496580526686,1646.7788166894063,1639.4537383679094,1643.311554750192,1643.311554750192,1643.2801357679443,1643.311554750192,1642.0485152329895,1645.021542484264,1569.8183320712667,1668.675645678,1291.92634069514
ptCorr_15to20_abseta_0p9to1p6,1066.912728410508,8.60844210478473,1074.1548729277492,1061.5940788777211,1071.9904503753296,1067.236281877591,1066.5891749434247,1067.1652777585598,1067.1785549323504,1069.5636273809303,1064.6825916875443,1066.912728410508,1066.912728410508,1066.813362067806,1066.912728410508,1066.3547123324802,1066.425624280296,1020.6115681831412,1084.4871805727835,841.0514558016994
ptCorr_15to20_abseta_1p6to2p4,851.6526786048466,7.68280982531729,847.2167809929923,844.975819942936,858.1562544705571,852.3128058127616,850.9925513969316,851.3080469486165,851.5575507683428,853.147887673691,849.5535297493108,851.6526786048466,851.6526786048466,851.6526786048466,851.6526786048466,850.7079653904204,852.9655244432398,811.4995932643121,866.1129291940864,678.5774629228913
ptCorr_20to30_abseta_0p0to0p9,3794.0816222656845,16.14589636623581,3842.7759460953293,3772.639684540415,3814.6904627317917,3795.546705089601,3792.6165394417685,3794.667936581675,3793.779903867817,3801.0707615761553,3784.454843682831,3794.0816222656845,3794.0816222656845,3794.0816222656845,3794.0816222656845,3789.1939724569047,3797.165890582533,3622.9857800662307,3854.5294101533436,2974.3746345311565
ptCorr_20to30_abseta_0p9to1p6,2308.281835747959,12.658778335533558,2319.5208582690225,2296.3963695926045,2319.644561750105,2308.9856389831093,2307.5780325128094,2308.65680327273,2307.748561794424,2313.663395258489,2304.1018425991037,2308.281835747959,2308.281835747959,2308.281835747959,2308.281835747959,2305.6531324267785,2311.464799488203,2201.6945110207903,2350.358501572051,1799.8218183479667
ptCorr_20to30_abseta_1p6to2p4,1630.6441954775373,10.581143092967727,1632.8218608458287,1615.75896456299,1645.220991579577,1631.8725354423314,1629.4158555127428,1630.3616559441766,1630.8709943244107,1633.9756213565915,1626.0135939871886,1630.6441954775373,1630.6441954775373,1630.6441954775373,1630.6763591339848,1628.811925904225,1632.6535896321866,1551.5785822489706,1662.3391846607103,1269.4742875648913
ptCorr_30to50_abseta_0p0to0p9,7939.642165281558,23.32950760099708,8053.241475304947,7895.370945396384,7982.175442643808,7942.708054348396,7936.576276214721,7940.257231304479,7939.597848165657,7955.156160126329,7925.435610132945,7939.642165281558,7939.642165281558,7939.589179784852,7939.642165281558,7933.48206439508,7947.921635075606,7606.708509227134,8051.880576467997,6151.067057597194
