,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,20078.376277465286,609.8764554081805,19238.072459730094,20015.99461880139,20108.025370482537,20086.12953296818,20070.623021962398,20352.707256397287,19815.409296383,21453.85936792688,18916.964483696145,20078.376277465286,20078.376277465286,20078.376277465286,20078.376277465286,20069.27888185543,20084.160262334262,9869.907506218058,52453.84419571181,1454.5775044885202
ptCorr_10to15_abseta_0p9to1p6,16015.628870735361,542.895925502578,15265.362971790168,15960.497293712568,16055.45347564364,16020.397211190844,16010.860530279879,16144.54943296666,15828.429882056022,16876.41657019996,15071.620655557776,16015.628870735361,16015.628870735361,16015.628870735361,16015.628870735361,15987.239185125225,16023.148253437288,7884.929389684959,40144.91779351019,1020.4978454730733
ptCorr_10to15_abseta_1p6to2p4,17043.124230527326,563.6852792273211,15891.72172219091,16941.513209690318,17138.121093202233,17057.32873932467,17028.91972172998,17223.30447266552,16876.911566746763,18136.318187481218,16136.580587332628,17043.124230527326,17043.124230527326,17043.124230527326,17043.124230527326,17019.587775730295,17059.033727007445,8334.189510565066,41221.572125102444,1141.3849155038524
ptCorr_15to20_abseta_0p0to0p9,13461.135250070587,501.54686779243895,12828.590221622417,13417.603399666952,13495.875862573535,13466.333261080566,13455.937239060611,13610.478335654265,13403.686200640303,14548.355149157522,12848.283642527103,13461.135250070587,13461.135250070587,13461.135250070587,13461.135250070587,13429.769621955536,13431.650832171046,6324.907028164596,35547.776819166276,1119.846788951502
ptCorr_15to20_abseta_0p9to1p6,9835.486645210596,424.46485330531334,9331.441807767997,9800.619710215762,9864.919988065602,9838.430861777239,9832.542428643954,9984.650636058002,9776.284333430338,10441.904127475298,9259.218116238264,9835.486645210596,9835.486645210596,9835.486645210596,9835.486645210596,9863.876330820734,9825.078407896306,4695.090677150938,25911.69060657885,631.7396270053789
ptCorr_15to20_abseta_1p6to2p4,10501.649230205225,441.79738822436224,9822.623374814075,10429.848249562747,10569.596330125649,10510.220189941396,10493.078270469052,10611.864694561582,10421.859612153741,11028.368104300587,9826.236263164154,10501.649230205225,10501.649230205225,10501.649230205225,10501.649230205225,10495.640620813509,10513.387941801693,5273.718907251941,25508.49943060759,584.5587766337223
ptCorr_20to30_abseta_0p0to0p9,17151.77842914522,555.6629425195938,16669.25583901168,17084.25990430798,17209.094803946216,17158.4015802732,17145.155278017235,17460.283833769918,16915.413710951274,18310.238153813374,16056.967155723718,17151.77842914522,17151.77842914522,17151.77842914522,17151.77842914522,17192.24145287013,17163.58901079388,7887.6171257750475,46335.96001879062,1048.8103734582314
ptCorr_20to30_abseta_0p9to1p6,13075.331498201635,487.65279629361055,12840.956611489812,13029.186840821922,13113.352997598658,13079.265223835575,13071.397772567694,13316.732137197574,12924.474356095976,13894.712669209684,12292.120070815497,13075.331498201635,13075.331498201635,13075.331498201635,13075.331498201635,13063.47746897742,13092.117254834666,5589.797408540937,33587.99590844741,618.9881606296458
ptCorr_20to30_abseta_1p6to2p4,11998.42082796353,467.43893354158996,11436.959581281732,11902.400475912014,12089.605234694422,12009.17613466514,11987.66552126192,12226.000096376483,11900.171385147753,12912.603139882385,11290.044246044898,11998.42082796353,11998.42082796353,11998.42082796353,11998.42082796353,12008.335278298495,11958.735187598199,5306.785164922014,29577.001597809387,580.8260887774886
ptCorr_30to50_abseta_0p0to0p9,18646.4243343905,590.5462251525366,17300.126783475793,18575.15008159422,18706.246379015724,18653.624642327857,18639.224026453143,18880.75768137345,18613.192659890967,19382.02062071208,17808.026567337885,18646.4243343905,18646.4243343905,18646.4243343905,18646.4243343905,18646.424334390496,18641.04894587038,9103.460875776478,33677.4177236412,800.8659458463129
