,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,227.70559149693898,4.044738756242464,225.0392625696726,226.7109322058448,228.43696414655972,227.79351990339555,227.6176630904824,227.81167524929555,228.1872152522746,229.9208536615834,225.02797367698054,227.70559149693898,227.70559149693898,227.70559149693898,227.70559149693898,227.4988314684568,227.77592847199264,188.79319123674017,257.818673167395,140.92683813328676
ptCorr_10to15_abseta_0p9to1p6,155.1844272810101,3.36932753863686,152.60807884103468,154.51168089591366,155.7624496961247,155.23127786624022,155.13757669577993,155.1253396040978,155.12222547186119,156.3654283272848,153.77392529792613,155.1844272810101,155.1844272810101,155.1844272810101,155.1844272810101,155.0230433034295,155.16200579289603,130.45575571595333,175.09493182680654,96.39338273260276
ptCorr_10to15_abseta_1p6to2p4,130.49041376378491,3.080090649729907,129.00289727239795,129.56464750529835,131.39483629672367,130.5942196256641,130.38660790190573,130.4200290858729,130.67061452181804,132.0011713728649,129.3504656958773,130.49041376378491,130.49041376378491,130.49041376378491,130.49041376378491,130.25100119324063,130.9028016679697,111.625228091482,148.05488142559568,79.71009253281576
ptCorr_15to20_abseta_0p0to0p9,203.10297164377704,3.8120673031109895,202.24890788281206,202.26142097707606,203.8961657570174,203.18139976021388,203.0245435273403,202.79080653176436,203.49337753177383,204.91408103356085,201.15957408114775,203.10297164377704,203.10297164377704,203.10297164377704,203.10297164377704,202.88115745494486,203.27077232005908,170.15120297481906,230.90313088561555,138.4395037587118
ptCorr_15to20_abseta_0p9to1p6,128.2790413862984,3.0313829464037587,126.48680475820683,127.72290545105862,128.811464356462,128.3177212104732,128.2403615621236,128.17627780661337,128.6199566026197,129.73295497581708,126.93582220801393,128.2790413862984,128.2790413862984,128.2790413862984,128.2790413862984,128.26603694943373,128.46149365862686,106.65333989479888,145.94394612641375,85.95190563084364
ptCorr_15to20_abseta_1p6to2p4,105.54879689119679,2.7627819505360347,104.26483728051299,104.74824346976257,106.3339119654068,105.6321702241654,105.46542355822815,105.25183904901562,105.64257562592127,106.48885783196286,104.20844319402072,105.54879689119679,105.54879689119679,105.54879689119679,105.54879689119679,105.07889678843918,105.312803220218,86.71913806994448,119.74242618913559,69.45472278171107
ptCorr_20to30_abseta_0p0to0p9,413.2820998347292,5.420981733170288,412.6793125670482,411.26691114474943,415.2279561852394,413.4416885221066,413.12251114735176,413.30837537909616,414.01035817025473,417.93957128218784,408.44059316960363,413.2820998347292,413.2820998347292,413.2820998347292,413.2820998347292,412.9800867362654,413.7057031103765,340.6380188188093,473.8999849760883,287.8044203228311
ptCorr_20to30_abseta_0p9to1p6,250.67381678801783,4.242172498856055,250.8233218007061,249.54213001148565,251.76222862211773,250.75023888587523,250.5973946901604,250.2653868404522,251.08668356341744,254.16737248626114,247.45869712852345,250.67381678801783,250.67381678801783,250.67381678801783,250.67381678801783,250.3996262777477,250.83722470275768,206.903387939715,287.63085320398477,176.834133850921
ptCorr_20to30_abseta_1p6to2p4,175.6482857097061,3.5062122417613657,175.2243558974324,174.1609210058523,177.10986395023588,175.78360899398632,175.51296242542588,175.17590476352368,175.7212730376877,177.59206955521148,173.854462860814,175.6482857097061,175.6482857097061,175.6482857097061,175.6482857097061,175.398462921328,176.1367129215069,142.96195146837823,200.89021405735983,121.02213462066919
ptCorr_30to50_abseta_0p0to0p9,806.5582286448961,7.54946554107681,814.0146068578136,802.6414689296279,810.3547392359687,806.8696807234019,806.2467765663897,806.6251790522151,807.4124155951882,815.7290234394628,797.7440689811879,806.5582286448961,806.5582286448961,806.5582286448961,806.5582286448961,805.8409099783926,807.3316449072161,661.503612961581,910.8851806101782,579.7082933365133
ptCorr_30to50_abseta_0p9to1p6,477.39751503572563,5.844128547919228,477.88787117100793,475.31968709720263,479.39863697105557,477.54289827824374,477.2521317932075,476.94508909902476,477.75117203511934,481.71807585972465,472.81058697367433,477.39751503572563,477.39751503572563,477.39751503572563,477.39751503572563,476.4732095434104,477.96484714537456,388.85530867842044,539.9485146960211,336.0489446911631
ptCorr_30to50_abseta_1p6to2p4,280.29347203069017,4.421709603091523,283.2256623147752,277.75336025107305,282.792734558944,280.4936367538122,280.0933073075681,280.0519810310032,280.50497917872406,283.21270565023246,276.9397428616793,280.29347203069017,280.29347203069017,280.29347203069017,280.29347203069017,280.1162267477922,280.2808529256715,227.20183334438994,321.00459038054737,188.854806454138
ptCorr_50to100_abseta_0p0to0p9,788.4185649481557,7.544819667495963,852.1158279935188,849.1955774726243,858.1098727553469,854.046491413738,853.3871667142331,853.5424286495668,854.280018326391,860.9398963286528,845.2942634406764,853.7168290639853,853.7168290639853,853.7168290639853,853.7168290639853,854.7130919351639,852.9436832800695,728.9589828104066,933.5261124137224,598.4785992656786
ptCorr_50to100_abseta_0p9to1p6,438.95858555744775,5.629830208028872,476.6079113400322,471.41303236938865,475.9503742336825,473.86472909186057,473.57450628718675,473.7733837995201,473.87821894373184,477.6874924876551,468.97634988165146,473.71961768952383,473.71961768952383,473.71961768952383,473.71961768952383,474.6014826083867,473.1894994706365,395.01593429879284,523.7172009537505,316.6469373157519
ptCorr_50to100_abseta_1p6to2p4,229.11317068984485,4.037848546845308,246.0797045761052,241.91468500594252,246.3878543643893,244.32152768793225,244.00931867926283,244.26297959818285,244.45560454804573,247.15532076783308,240.76008739184363,244.1654231835977,244.1654231835977,244.1654231835977,244.1654231835977,244.81658826699564,243.83650397066657,203.27107404343658,276.71546376216776,155.43884524790533
