,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,1873.6647155553942,11.397210284096941,1894.188801013363,1864.3644420988144,1880.673561072965,1874.3882302991017,1872.9412008116867,1873.4942504118285,1873.6254004712357,1878.6107370990303,1868.8203900310946,1873.6647155553942,1873.6647155553942,1873.6647155553942,1873.6647155553942,1871.0262294671297,1875.0851726510398,1789.202725143368,1907.6389437283156,1461.8401953611656
ptCorr_10to15_abseta_0p9to1p6,1297.0787506101206,9.509359207729306,1302.0972639018626,1290.7116613381277,1302.6250619860446,1297.47055265605,1296.686948564191,1296.8747865649252,1297.0983635246946,1300.434231819021,1293.422524881507,1297.0787506101206,1297.0787506101206,1297.0787506101206,1297.0787506101206,1294.0574768651875,1299.6510190254085,1240.3234163855248,1319.2499518678353,1029.6929062208476
ptCorr_10to15_abseta_1p6to2p4,1095.901547066285,8.746025672406555,1095.7633637746412,1088.1977245368232,1103.3556701983966,1096.7649382932777,1095.0381558392917,1095.6063783231791,1096.125096851698,1097.3424359648907,1093.7581592854426,1095.901547066285,1095.901547066285,1095.901547066285,1095.901547066285,1093.7151110886198,1097.828104608397,1043.7658055596257,1114.7511629625455,869.3847732019497
ptCorr_15to20_abseta_0p0to0p9,2080.3371444252325,12.006850141526932,2096.959331857089,2069.879457295739,2090.11170802198,2081.1404656295963,2079.5338232208687,2080.6010030729167,2080.7547953851076,2085.38131581177,2075.376184815572,2080.3371444252325,2080.3371444252325,2080.305725442985,2080.3371444252325,2078.821283574584,2081.9777183835668,1983.9956754072896,2113.710871098525,1619.985119419055
ptCorr_15to20_abseta_0p9to1p6,1360.16218099979,9.683733543084513,1383.4190384849094,1353.3057934389972,1366.6890290681524,1360.5744913201215,1359.7498706794581,1360.5373876485646,1360.693424295861,1363.4351310805544,1357.5735506929632,1360.16218099979,1360.16218099979,1360.0628146570884,1360.16218099979,1359.6711007632557,1359.6537377167174,1298.2999101609287,1383.5435017453322,1059.8976356495286
ptCorr_15to20_abseta_1p6to2p4,1060.6469200591946,8.537863560616989,1068.1030913003842,1052.2251679666315,1068.8598705295854,1061.4692269327938,1059.8246131855956,1060.4015975160464,1060.5633491813494,1062.4844119756272,1058.3212774052722,1060.6469200591946,1060.6469200591946,1060.6469200591946,1060.6469200591946,1059.5903891184942,1061.6934434111633,1011.4729498787694,1079.9840084333882,834.0845902537577
ptCorr_20to30_abseta_0p0to0p9,4434.455407488746,17.424923701273844,4509.385258789081,4409.607751765324,4458.333243248893,4436.167770346943,4432.743044630549,4435.09755204792,4434.386360513936,4442.263489595265,4422.983350391658,4434.455407488746,4434.455407488746,4434.455407488746,4434.455407488746,4428.872824434724,4438.0039235595605,4232.206851772639,4505.7719457660605,3453.7764255468064
ptCorr_20to30_abseta_0p9to1p6,2732.544010390647,13.730156123634554,2766.194189017635,2718.376029834325,2746.10239308861,2733.376137964956,2731.711882816337,2733.1107488103526,2731.924213533156,2738.627689834339,2726.9204903484283,2732.544010390647,2732.544010390647,2732.544010390647,2732.544010390647,2729.421708944332,2735.680346079138,2601.8262595581555,2782.646392120878,2111.623345615258
ptCorr_20to30_abseta_1p6to2p4,1914.2569174914483,11.431396598526783,1931.2243040502215,1896.6633258288928,1931.4886292105703,1915.6964306867633,1912.8174042961336,1913.7719631059872,1914.3816558375945,1918.1986855137307,1908.9929120916966,1914.2569174914483,1914.2569174914483,1914.2569174914483,1914.289081147896,1912.5153236016913,1916.8123568734948,1818.707920403594,1952.4888551965366,1475.6002110730526
ptCorr_30to50_abseta_0p0to0p9,8692.106603828026,24.372504763403068,8845.403778873542,8643.736220454699,8738.574784773562,8695.46305668191,8688.750150974145,8692.924654339757,8692.385762517984,8708.99450462158,8675.625449288043,8692.106603828026,8692.106603828026,8692.05361833132,8692.106603828026,8686.010481835781,8700.263355856421,8324.621505387118,8814.888248295685,6701.782537141764
ptCorr_30to50_abseta_0p9to1p6,5225.171072572062,18.96318045604608,5303.687142577754,5197.198652550457,5252.029315370492,5226.758241925285,5223.58390321884,5226.195447557872,5225.706312610794,5233.698070114765,5214.932040315625,5225.171072572062,5225.171072572062,5225.171072572062,5225.171072572062,5221.709291033169,5230.61799964085,4990.316957597798,5312.289676001494,3982.1708530605674
