0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(128, 'AdamW', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.0005, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(32, 'Adam', 0.01, 'CyclicLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.0005, 'CyclicLR')","(64, 'RMSprop', 0.0001, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'RMSprop', 0.0001, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'CyclicLR')"
fitness,0.0002457420801123,0.0002480740497509,0.0002440169109475,0.000262020662427,0.0002509494189705,0.0003316194950824,0.0002508264629258,0.0002506018217121,0.00025033123720250006,0.0002471245261175,0.00023856231286410002,0.00023578996441899998
