0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'RMSprop', 0.0001, 'CyclicLR')","(32, 'RMSprop', 0.001, 'StepLR')","(32, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.002, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(32, 'AdamW', 0.002, 'CyclicLR')","(64, 'RMSprop', 0.001, 'CyclicLR')","(64, 'Adam', 0.01, 'CyclicLR')","(64, 'RMSprop', 0.0001, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')"
fitness,0.0002508264629258,0.0002605272187364,0.00026226047302279997,0.000328096582776,0.0002506018217121,0.00023856231286410002,0.000260240905519,0.00025435877502659996,0.0002517692233834,0.00025033123720250006,0.0002471245261175,0.00023578996441899998
