15,0.13371820787911654,0,0.0027744822952817947
15,0.13086677254189377,0,0.003530498744166707
15,0.13636188457878923,0,0.006742195706253962
15,0.14341172760895915,0,0.0034621668673796013
40,0.4275243880357293,0,0.0049331737946125736
55,0.6011151814431253,0,0.007652449938682789
60,0.6795878022140964,0,0.006060821144223931
65,0.749778169541623,0,0.008698477363452344
85,1.0059876865309272,0,0.012149971299328866
90,1.1057865098938293,0,0.013499765489300418
95,1.1994951203048747,0,0.015827025836141397
120,1.538111518518519,0,0.024996487839159833
125,1.6958076562185451,0,0.0226599958555984
155,2.257165946555978,0,0.03608598403123917
