,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,615.8812558401671,13.991295909672772,618.4533470536509,614.8011055916135,616.7564359637119,616.2853832529025,615.4771284274317,617.2157121355356,612.7910746641077,639.2725245486679,593.864466156843,615.8812558401671,615.8812558401671,615.8812558401671,615.8812558401671,615.0118085605034,616.8151869434478,342.9585543532671,914.4556406296515,39.275759979508834
ptCorr_10to15_abseta_0p9to1p6,428.8496051324342,11.668826799281467,428.7352509654364,427.7093504042223,429.92632174383766,429.1890957253869,428.5101145394815,432.7851647394863,426.15915102148915,448.1857279458504,411.03715781721246,428.8496051324342,428.8496051324342,428.8496051324342,428.8496051324342,428.2849803838417,430.0840598024266,238.94783901899396,630.6503044838823,23.542036959311723
ptCorr_10to15_abseta_1p6to2p4,351.05665863742774,10.530177518948465,352.7266260299119,349.92070579383414,352.14445187649136,351.4477834340325,350.66553384082323,351.3884471065644,349.41533997449096,363.57074625762596,340.1085770368521,351.05665863742774,351.05665863742774,351.05665863742774,351.05665863742774,348.8768825843466,351.9903580263147,201.2857897322323,531.2576808950977,27.131590359026504
ptCorr_15to20_abseta_0p0to0p9,630.3412157286432,14.136612733512981,633.4334376646607,629.1507091607402,631.4617969367255,630.7548314414731,629.9276000158131,633.710599879747,627.4510201289572,652.4135797358553,607.8875204181462,630.3412157286432,630.3412157286432,630.3412157286432,630.3412157286432,630.0715683808505,630.6481026902895,351.64520047464697,923.8968587178443,35.50268521749111
ptCorr_15to20_abseta_0p9to1p6,437.5222378985341,11.893742177232104,437.0556522159307,436.47342157600474,438.54632340323394,437.87948574124255,437.16499005582557,441.72953305497174,435.44138029349597,452.0057168317415,423.71731312466426,437.5222378985341,437.5222378985341,437.5222378985341,437.5222378985341,437.46108864621107,437.6952743323598,252.09645169287893,646.9488198464369,27.25749599086141
ptCorr_15to20_abseta_1p6to2p4,364.14505683735183,10.734786004809107,365.6007294912541,363.14340463470387,365.1167111556889,364.5490091277561,363.74110454694744,366.9710277996842,361.8870342015831,379.5582753188491,349.23270810900254,364.14505683735183,364.14505683735183,364.14505683735183,364.14505683735183,363.93668624583,364.4113764231966,199.29147208695883,552.0497259527068,20.693078588529097
ptCorr_20to30_abseta_0p0to0p9,1220.096475751415,19.72723214579959,1222.8060800068326,1217.3918629171294,1222.7140537097566,1220.8970755867847,1219.295875916045,1220.8795434957285,1207.8462728839513,1259.7231120912422,1178.5423919098487,1220.096475751415,1220.096475751415,1220.096475751415,1220.096475751415,1219.143280025921,1222.39078893026,712.4165137590878,1743.2808188764977,80.57404126244172
ptCorr_20to30_abseta_0p9to1p6,802.4132382849427,15.939038031520788,807.1029878452101,800.6965500460419,804.0692647205171,803.0610857092943,801.7653908605913,807.7329839909673,798.6445406519844,832.7065639379431,774.8473803730087,802.4132382849427,802.4132382849427,802.4132382849427,802.4132382849427,801.83511500827,803.1281266284559,469.41385684383755,1170.0432182092757,51.989373314360435
ptCorr_20to30_abseta_1p6to2p4,748.3617965210578,15.650476178522913,744.6430491636814,746.1103956502981,750.5546781827262,749.193111966574,747.5304810755415,753.5731258613464,739.4060996689562,776.2336931228967,722.7562214840759,748.3617965210578,748.3617965210578,748.3617965210578,748.3617965210578,748.8031098330516,748.3758450019757,439.07026878753487,1074.298764550677,42.618803751793465
ptCorr_30to50_abseta_0p0to0p9,2199.964387595569,26.45812782319701,2208.833391898935,2194.310571205189,2205.4718540153854,2201.4079546917224,2198.5208204994146,2215.224122977495,2188.4509302272886,2257.5011365802116,2147.1418855898273,2199.964387595569,2199.964387595569,2199.964387595569,2199.964387595569,2198.366072001311,2200.953454774508,1463.4378896462981,2844.263018879385,103.6699237091983
