,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p0,56095.73161767978,1364.6730969370183,56097.29755645699,55976.67214109448,56196.67589718595,56132.54037370082,56058.92286165874,57450.087516215026,54343.458987372804,59488.325313208385,51644.0041805543,56095.73161767978,56095.73161767978,56095.73161767978,56095.73161767978,55964.16977405717,56162.66116634758,11911.14967669018,152743.5952988195,3062.452652946907
ptCorr_10to15_abseta_0p9to0p9,38694.876465522175,1125.6493814633138,38628.24177288483,38620.37714069962,38763.66901251403,38726.10589528236,38663.647035762006,39679.0298780797,37341.47068835758,40783.15747931006,35888.710550088006,38694.876465522175,38694.876465522175,38694.876465522175,38694.876465522175,38665.16410195543,38821.34336317459,9606.592033495457,104421.4277494166,1685.0077248229954
ptCorr_10to15_abseta_1p6to1p6,32066.270095829568,1021.7356810848929,32104.817060623966,32001.623413208687,32127.639076356398,32101.8918893752,32030.648302283946,32927.61944172598,31457.378208531467,34487.10465431919,29908.232817522206,32066.270095829568,32066.270095829568,32066.270095829568,32066.270095829568,32098.587546046943,32098.544247412472,6963.460280669947,90168.65226087195,1831.0197806115234
ptCorr_15to20_abseta_0p0to0p0,63672.216688311186,1441.4119178873318,64017.0551639818,63577.1944796006,63761.26760849325,63713.996963241414,63630.43641338094,65670.97989859908,61816.56347821281,68556.77915570835,58870.07485776128,63672.216688311186,63672.216688311186,63672.216688311186,63672.216688311186,63803.7785319338,63752.17109555684,13658.265078791877,180763.25618481275,2549.162549826656
ptCorr_15to20_abseta_0p9to0p9,45823.06373399005,1224.6412115699663,45891.386657655166,45738.85486036749,45903.57945495734,45859.60647749401,45786.52099048609,46845.70730322965,44708.05378638151,48907.22542696656,42863.8426276857,45823.06373399005,45823.06373399005,45823.06373399005,45823.06373399005,45718.356530959616,45887.25077331134,9858.63523594032,124298.3436999562,1955.4495709540931
ptCorr_15to20_abseta_1p6to1p6,38578.315583852396,1137.0454373086575,38289.329182954374,38470.13474960663,38684.02796363149,38621.212675825256,38535.41849187955,39863.44038224931,38017.023832799576,41102.88027459843,35934.524512082644,38578.315583852396,38578.315583852396,38578.315583852396,38578.315583852396,38479.57896192963,38737.545557258214,9057.601451026276,107016.03094309065,1924.0605540127874
ptCorr_20to30_abseta_0p0to0p0,151169.19860269525,2237.1992635546408,151761.3299653435,150897.64316719503,151431.22129909677,151268.39242705225,151070.00477833825,154036.14009615817,148240.8389056782,161222.2801202466,141910.2159107665,151169.19860269525,151169.19860269525,151169.19860269525,151169.19860269525,150845.1124159999,151148.38069762735,32431.268121286128,381729.74413885875,7815.977869375303
ptCorr_20to30_abseta_0p9to0p9,104808.77297712209,1880.3890437618127,104816.67480252277,104603.24320472505,105012.11069730071,104891.24770972862,104726.29824451556,108299.92087403344,102428.20495186342,112005.14484633505,98468.24717186979,104808.77297712209,104808.77297712209,104808.77297712209,104808.77297712209,104847.06751539998,104905.35602240739,23906.46799784994,269756.95490977034,4817.942575552534
ptCorr_20to30_abseta_1p6to1p6,90777.87813812231,1730.4094260137076,90844.49667437018,90552.39182089333,90998.0757735965,90878.8623594072,90676.89391683743,94617.57156679042,89502.1355523709,98142.7960845801,85120.85242114167,90777.87813812231,90777.87813812231,90777.87813812231,90777.87813812231,90433.98644593864,90781.58266734457,20838.88631761995,233863.28112705852,4946.101528775771
ptCorr_30to50_abseta_0p0to0p0,329433.3644880856,3286.3695578251945,330831.3181551017,328876.46495902544,329972.434218568,329649.53124425304,329217.19773191813,334884.1637510742,325547.0432279906,345371.86315224285,313859.49919834186,329433.3644880856,329433.3644880856,329433.3644880856,329433.3644880856,329046.78566937795,329899.5020230336,86195.00641562848,615350.2408831769,15530.486955270695
ptCorr_30to50_abseta_0p9to0p9,221866.32344338426,2710.795442218627,221410.71402527197,221499.3764511593,222220.73796015562,222042.2364364174,221690.41045035102,226376.15653885732,218943.33361427483,232754.13285315162,211340.56695734235,221866.32344338426,221866.32344338426,221866.32344338426,221866.32344338426,221761.99327683757,222113.489029556,57821.1939904488,418329.78352574515,9377.192221814956
ptCorr_30to50_abseta_1p6to1p6,200419.04181676728,2566.6756349187253,200500.25077613004,199937.76334428164,200887.31699801696,200641.99165904213,200196.09197449248,204759.35656168553,197323.98275441458,210922.53699353756,190459.16032658098,200419.04181676728,200419.04181676728,200419.04181676728,200419.04181676728,200399.54811933203,200694.52915408826,53443.91850910399,386475.7110638176,8547.986006457537
