,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,132.6251002282625,3.5853150315501825,132.4090800435216,132.13646140738894,133.06901266610393,132.71212583281007,132.5380746237149,133.12039660370434,133.52324104050325,133.43145154774783,131.86279625804264,132.6251002282625,132.6251002282625,132.6251002282625,132.6251002282625,132.52602949380176,132.6995188007096,114.03817727847775,145.02464481540704,84.87690019676322
ptCorr_10to15_abseta_0p9to1p6,86.21925264023628,2.8849220331447825,86.30367880637132,85.91137616544233,86.51577278453368,86.28779589341589,86.15070938705665,86.13401243410173,86.13290913012628,86.49763218460689,85.28781131133594,86.21925264023628,86.21925264023628,86.21925264023628,86.21925264023628,86.21925264023628,86.51440018014546,72.54234238446142,93.08021633672138,57.87050631562695
ptCorr_10to15_abseta_1p6to2p4,89.19033327239995,2.931980506787451,88.75598983104356,88.85972431122829,89.51350718607672,89.28959508824252,89.09107145655742,89.07804864341799,89.20479090411277,90.3020496866946,88.36427649994057,89.19033327239995,89.19033327239995,89.19033327239995,89.19033327239995,89.0025994000534,89.29073467359981,75.30274144663827,96.48786087820943,59.70548175574021
ptCorr_15to20_abseta_0p0to0p9,169.9505313624152,4.135749714086337,169.2212077681623,169.41316088471476,170.46771507691136,170.06204907444362,169.83901365038673,170.4217757702453,169.6658323250963,171.526299984636,168.45033225522812,169.9505313624152,169.9505313624152,169.9505313624152,169.9505313624152,169.86337548854635,169.97689162221943,143.0663339225262,187.44835189060916,108.62771340315442
ptCorr_15to20_abseta_0p9to1p6,103.67382187613732,3.151939990563594,103.74888564611891,103.37092432446875,103.9675205179095,103.75587371441853,103.59177003785611,102.73953092904084,103.65345748823744,104.49367803320223,102.29632018189669,103.67382187613732,103.67382187613732,103.67382187613732,103.67382187613732,103.20502930841998,103.77465382082303,88.9914127077939,113.03528779823198,70.03857214892878
ptCorr_15to20_abseta_1p6to2p4,82.18476809729967,2.8763325011536685,81.73575131118399,81.96310707598988,82.39768497000239,82.27600285401726,82.09353334058206,82.26139771554168,82.08596856510728,82.7468322470531,81.59495423675511,82.18476809729967,82.18476809729967,82.18476809729967,82.18476809729967,82.00819275325667,82.45826467227454,71.63154851407154,89.00793125308032,55.98710755754999
ptCorr_20to30_abseta_0p0to0p9,404.328901181736,6.247979729780666,405.405792488011,402.8609217001532,405.76033744783376,404.59421270271383,404.06358966075805,404.68534154538276,404.17608177747314,408.3299092107667,400.216715293033,404.328901181736,404.328901181736,404.328901181736,404.328901181736,403.6742565943846,404.8586349383639,346.38920886632206,438.2971790370093,255.75207600675662
ptCorr_20to30_abseta_0p9to1p6,242.01255133215153,4.821471159428087,241.8911132388306,241.31327858786656,242.69063596872468,242.20166052947386,241.82344213482924,241.60453209965974,241.78829627220458,243.57452394444786,240.12877617354013,242.01255133215153,242.01255133215153,242.01255133215153,242.01255133215153,242.0313089422833,241.96421174519855,209.73251666783486,261.3107509889513,150.64088431048185
ptCorr_20to30_abseta_1p6to2p4,170.8247712075579,4.042233397624948,170.59509393014784,170.10821598501246,171.53110473050032,171.01378359740193,170.63575881771385,170.5816610288516,170.62592461986725,171.80635323518214,168.73319387277166,170.8247712075579,170.8247712075579,170.8247712075579,170.8247712075579,171.0130127463562,170.90729859310466,148.7283183521764,186.0359903859763,111.252819949588
ptCorr_30to50_abseta_0p0to0p9,852.3244620632908,9.117343509631347,849.8302889739833,849.408479814111,855.1653633170531,852.8837381841313,851.7651859424501,852.1603165672362,853.1044682482891,858.3319018837706,847.6260627559509,852.3244620632908,852.3244620632908,852.3244620632908,852.3244620632908,852.1536137277651,852.9177072546507,753.560527244329,906.0731524778025,537.3377549717051
ptCorr_30to50_abseta_0p9to1p6,490.8217904945782,6.930091396018421,489.7696315691289,489.12037106439453,492.47737181786607,491.19820870537376,490.44537228378255,491.9470366191533,491.49316647926884,494.33439549679883,487.9705766585081,490.8217904945782,490.8217904945782,490.8217904945782,490.8217904945782,490.1073107366875,491.7455687054868,433.42047217545695,526.7361881583912,304.34434331287383
ptCorr_30to50_abseta_1p6to2p4,323.96156000232173,5.6947912151257905,320.876372382441,322.3947966118626,325.5024618151369,324.32014944807145,323.60297055657196,324.68738942030427,324.42272283409244,326.4645243311468,321.8956505033227,323.96156000232173,323.96156000232173,323.96156000232173,323.96156000232173,322.94176092114355,324.3509090885838,282.36222979061625,348.8738858311591,196.0599548067502
ptCorr_50to100_abseta_0p0to0p9,1272.8010007133275,11.10161733419325,1698.250051333869,1693.835353263727,1705.265851642447,1700.7281077009745,1698.4976123213703,1699.6292216113347,1700.0089616095488,1704.4986330211857,1694.6290594168395,1699.612860011174,1699.612860011174,1699.612860011174,1699.7070322976278,1699.4313072030595,1698.9745987912625,1601.718835097117,1740.8791952998463,1009.7814872375405
ptCorr_50to100_abseta_0p9to1p6,688.3234403025775,8.159580086884251,903.1936291747775,902.1457178613798,909.1271371390727,906.3724916120844,904.9707720726789,904.9698560981888,904.9883761364453,908.1378850148255,901.9370441972587,905.671631842382,905.671631842382,905.671631842382,905.671631842382,906.0203540643901,904.9366587508086,846.1910262602154,931.2634235383117,520.9857891633513
ptCorr_50to100_abseta_1p6to2p4,385.52124599791296,6.086074452091215,477.5091486921097,475.53360558584905,480.93993181528054,478.77684779631636,477.72318702365624,477.5484231617587,478.28969493243164,480.0820980476677,475.1875373313003,478.25001740998624,478.25001740998624,478.25001740998624,478.25001740998624,478.7343163221292,477.93772235526524,441.8052250729688,496.29279011384784,272.0919305431872
