,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,191.42922227904077,4.363259670534507,190.64464103529667,190.73665653169297,192.05747118146544,191.55483382442875,191.3036107336528,191.1357104477994,191.66211326193084,192.9401381429672,189.97354726760742,191.42922227904077,191.42922227904077,191.42922227904077,191.42922227904077,191.52563089716278,191.6105984765998,164.1544382734497,209.39186589622352,122.46549505027465
ptCorr_10to15_abseta_0p9to1p6,127.51061592077735,3.5118394481160764,127.06411483751089,127.05770057118067,127.94508683850422,127.61247004961541,127.40876179193924,127.96587890439507,127.62343474988991,128.90599769783293,126.6771114587184,127.51061592077735,127.51061592077735,127.51061592077735,127.51061592077735,127.23808911843201,127.8719793059754,108.65744793151276,136.9181430099353,80.59809906383329
ptCorr_10to15_abseta_1p6to2p4,110.31576640160498,3.311971331442682,109.48925323619504,109.93827442264208,110.68122725444724,110.43845372173637,110.1930790814736,110.5149539031866,110.22807443124293,110.7061644126677,109.45777450950605,110.31576640160498,110.31576640160498,110.31576640160498,110.31576640160498,109.95832248293793,110.2503142861784,97.42111705463837,121.94612763659437,74.97274444941704
ptCorr_15to20_abseta_0p0to0p9,211.07780642496724,4.572656873269898,210.44579587298867,210.34444123851333,211.78440986708296,211.216310928859,210.9393019210754,210.72256685147127,211.23587360875788,212.44334031082477,208.219493692458,211.07780642496724,211.07780642496724,211.07780642496724,211.07780642496724,210.36126281164016,211.15702638354205,180.7115260995933,229.57505635853173,135.81899997028924
ptCorr_15to20_abseta_0p9to1p6,138.4647755151244,3.67367565829334,138.0583634393162,138.0129926702321,138.90386837008901,138.57166137013934,138.3578896601095,138.4468869988135,138.71085424018025,139.36222697617254,137.02575226357905,138.4647755151244,138.4647755151244,138.4647755151244,138.4647755151244,138.64309890564795,138.56059076083267,118.95364877397631,151.2962218100276,90.8959249996206
ptCorr_15to20_abseta_1p6to2p4,107.02260061755841,3.1909925864624302,108.04682013735007,106.63051154707276,107.40509720939825,107.14139923645106,106.90380199866576,106.88416726382769,106.89332646238402,107.99668598928042,105.97360601398655,107.02260061755841,107.02260061755841,107.02260061755841,107.11260617847503,107.02318607341634,107.40593105564244,92.20660166012794,116.07153614262053,70.09748964440398
ptCorr_20to30_abseta_0p0to0p9,478.3483535188732,6.839897250651842,478.6449578641844,476.66428493139864,479.9902835636233,478.66223493783286,478.0344720999134,479.26015990455835,478.6243128585796,482.14684038421296,473.7228187836751,478.3483535188732,478.3483535188732,478.3483535188732,478.3483535188732,478.32171076628,479.25285634082326,409.82273073346664,520.7792754716297,304.0105690971269
ptCorr_20to30_abseta_0p9to1p6,288.8418456213246,5.3438276089076835,287.02459658459526,287.84872294828324,289.808301437915,289.0702177026037,288.61347354004545,288.5599661233348,289.22829657002,291.32165126716313,286.56250565605393,288.8418456213246,288.8418456213246,288.8418456213246,288.8418456213246,288.477299609242,289.03950382728107,249.46697595052012,310.78411623933846,187.47793574484268
ptCorr_20to30_abseta_1p6to2p4,208.6981553005474,4.482156567106581,208.20573704443837,207.8355958037554,209.54136123542276,208.92941916542344,208.46689143567147,208.97141880732494,208.9410071088852,210.53919020461322,207.36908799733283,208.6981553005474,208.6981553005474,208.6981553005474,208.6981553005474,208.58089884528582,208.94720483030335,180.25051872775163,226.19387745334836,132.63541053426982
ptCorr_30to50_abseta_0p0to0p9,952.6318163998105,9.60059793516194,955.5097533226104,949.5109343700992,955.6822910764265,953.2569119480198,952.0067208516014,952.5494398567888,953.7845580971612,958.3698179109603,947.113791724031,952.5306801956995,952.6318163998105,952.5306801956995,952.6318163998105,952.1793289100491,953.621664014964,847.9437486298918,1008.3162253805249,593.9989947320615
ptCorr_30to50_abseta_0p9to1p6,549.1162757281879,7.342070880503445,548.5921835864052,547.2443956218443,550.9467499107743,549.5398241951456,548.6927272612302,549.6089483157557,549.214093235438,552.1134228985085,544.6822212913196,549.1162757281879,549.1162757281879,549.1162757281879,549.1162757281879,548.7440048123666,549.9389938321829,484.5088280744651,583.1600914007134,337.58638454128493
ptCorr_30to50_abseta_1p6to2p4,362.96947751118,5.99042451998034,361.58198104139336,361.3591606467315,364.5472919860705,363.3700823356283,362.5688726867318,363.00460023616125,362.5031633126277,364.9519321170516,360.46039265823606,362.96947751118,362.96947751118,362.96947751118,362.96947751118,362.77632568654974,363.26354383327663,315.33913629892163,388.760910726122,221.0097399789381
ptCorr_50to100_abseta_0p0to0p9,1327.7792877578795,11.40388054493435,1765.3052350155317,1760.1196166262923,1771.6046283502153,1767.090682761924,1764.7731532371322,1765.1713811966708,1766.233751583403,1769.869086864093,1760.5685072388922,1765.9319179995298,1765.9319179995298,1765.9319179995298,1765.9319179995298,1766.3812346810525,1765.1888468867598,1669.9138763652597,1806.637833899158,1054.908288698833
ptCorr_50to100_abseta_0p9to1p6,742.7295574007594,8.434564995679066,965.5460537645494,959.2297027251059,966.4246890859599,963.6057297653111,962.1338236733858,962.0888281197525,963.343669065765,965.7650776458379,959.2612465318552,962.8697767193482,962.8697767193482,962.8697767193482,962.8697767193482,962.7807910101288,962.0408168721743,905.2407287122253,992.2021556178803,567.5262294156234
ptCorr_50to100_abseta_1p6to2p4,396.93106166757275,6.143726857249868,493.37914016564764,489.99171101398014,495.49589659920525,493.3081581710057,492.2217376134124,493.0848375031607,493.33637217425326,495.0613887460039,490.86195743187943,492.76494789220885,492.76494789220885,492.76494789220885,492.76494789220885,492.88771467658165,492.78752984121127,455.78157473514545,513.7495217526618,275.2286727212137
