,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,43.231841876801006,1.019228263021751,43.130501700633616,43.100483693142884,43.34953937955748,43.260209638020854,43.203474115581145,43.13323866296572,43.2324047556904,43.5206515962777,42.70537763439647,43.231841876801006,43.231841876801006,43.231841876801006,43.231841876801006,43.23077606469565,43.232493191541906,35.73330125070959,49.95773741223282,35.74305390727979
ptCorr_10to15_abseta_0p9to1p6,26.59785004612918,0.7945050611988548,26.73612748073642,26.499985784400533,26.691781826185306,26.61882431337485,26.576875778883505,26.53311695816953,26.60193611323606,26.928377295273627,26.212257755271786,26.59785004612918,26.59785004612918,26.59785004612918,26.59785004612918,26.5662186612075,26.674126671809983,21.24727437233506,30.878063614997636,21.69079608175898
ptCorr_10to15_abseta_1p6to2p4,22.020862743886656,0.7085584482997583,21.93231516676167,21.93015908298457,22.10931385588828,22.045322230888875,21.996403256884435,21.958534090349744,21.99904217190705,22.198847128013824,21.753383397057757,22.020862743886656,22.020862743886656,22.020862743886656,22.020862743886656,21.934841515404703,22.06780823005621,18.14208428871183,25.462803158881343,17.58456510720603
ptCorr_15to20_abseta_0p0to0p9,47.19902933835638,1.072834353042199,46.9292232173729,47.051462696700135,47.34207745703859,47.23000027866226,47.168058398050505,47.18881154040181,47.29019177302198,47.91799419448753,46.66845678169143,47.19902933835638,47.19902933835638,47.19902933835638,47.19902933835638,47.135885303327086,47.26936645174679,38.91221329933676,54.78988077523873,39.412518631130766
ptCorr_15to20_abseta_0p9to1p6,30.913290137345573,0.8467945490851726,30.814147514563025,30.806393120953246,31.01734695671469,30.937439809400942,30.8891404652902,31.01619011998696,30.935500608074396,31.33336756827086,30.40899928496185,30.913290137345573,30.913290137345573,30.913290137345573,30.913290137345573,30.882453638403465,30.948366581245235,24.95013884836037,35.871800361546256,25.269229269477535
ptCorr_15to20_abseta_1p6to2p4,21.32747675896642,0.704721505389721,21.43146124040758,21.237280281799443,21.41605007683954,21.35117952258193,21.3037739953509,21.295154242445484,21.391510883098697,21.757901195751057,20.91744158374805,21.32747675896642,21.32747675896642,21.32747675896642,21.32747675896642,21.337281765052815,21.357643577884506,17.116653455314687,25.668155202018436,16.831181695197035
ptCorr_20to30_abseta_0p0to0p9,94.87262013966392,1.5042664369990706,94.97800511834053,94.63377153221779,95.10330782113111,94.93487341682231,94.81036686250555,94.89052233469309,94.97005675247568,95.81107825905482,93.88265109789174,94.87262013966392,94.87262013966392,94.87262013966392,94.87262013966392,94.77368223438913,94.94387745079537,78.23609097062594,108.61432817907229,78.52321533260216
ptCorr_20to30_abseta_0p9to1p6,62.09675393521372,1.2164798498051064,62.34559384098237,61.88206018210438,62.304952586696196,62.145203426852476,62.04830444357494,62.30533001035619,61.911975635512924,63.01694053268288,61.35330113578342,62.09675393521372,62.09675393521372,62.09675393521372,62.09675393521372,62.02197288987639,62.15232273376163,50.59893416633862,72.36841439050184,49.09227280105785
ptCorr_20to30_abseta_1p6to2p4,45.82878412661775,1.034156845739877,45.792809618039215,45.58824337802052,46.06517046769916,45.879665295649936,45.77790295758555,45.66657272796653,45.87205060664011,46.61725553541348,45.11037137928483,45.82878412661775,45.82878412661775,45.82878412661775,45.82878412661775,45.817782905184714,45.915308264673726,36.25601549396931,54.41066830067077,36.13186924540255
ptCorr_30to50_abseta_0p0to0p9,168.94724939373177,2.0120556758623565,169.1945062804451,168.60235975157985,169.27773197248905,169.0581087747225,168.83639001274096,168.47966135845786,169.01508748036974,170.54276135509846,167.14748655813025,168.94724939373177,168.94724939373177,168.94724939373177,168.94724939373177,168.95093960531307,169.0383086931844,141.48982310077196,187.99828034968778,138.52700812563336
ptCorr_30to50_abseta_0p9to1p6,113.01904422880926,1.6584492721442943,112.55331141960013,112.56163772148525,113.4659916152048,113.1081058833296,112.92998257428889,112.85461703963422,113.27538195655762,114.31848441866852,111.78156624391406,113.01904422880926,113.01904422880926,113.01904422880926,113.01904422880926,112.97677613383053,113.06706209088088,93.71402328061377,127.34097206371484,90.66686460539324
ptCorr_30to50_abseta_1p6to2p4,87.63531956755865,1.431552721297161,87.82399301508386,87.15029282807828,88.1122229845508,87.7325389534914,87.53810018162595,87.36492442955515,87.38109599069227,88.74398330232323,86.30632820377801,87.63531956755865,87.63531956755865,87.63531956755865,87.63531956755865,87.40061480993764,87.70086003447638,70.59920177857944,101.6264287407618,66.1990206128713
ptCorr_50to100_abseta_0p0to0p9,142.18364084388304,1.8552597218907676,155.3438341349229,155.0983615749121,155.7280254947102,155.52063361004335,155.31666917085437,155.48583806923472,155.50629972915172,156.44606007766893,154.59084226824257,155.4186513904485,155.4186513904485,155.4186513904485,155.4186513904485,155.51433623871745,155.3553736848559,138.64609015868461,165.00345803012823,126.51538961196869
ptCorr_50to100_abseta_0p9to1p6,99.6638456460201,1.5300711440349364,110.19187400048877,109.30166281019005,110.08620607357321,109.78478028998272,109.61064288461706,109.6191079643391,109.81870127205086,110.58329402522004,108.77370844645641,109.69771158729984,109.69771158729984,109.69771158729984,109.69771158729984,109.77185430379852,109.54392574403057,96.86037324507393,116.77603728095573,87.28327858493853
ptCorr_50to100_abseta_1p6to2p4,76.95304902167996,1.3565946070630173,83.97596857418688,83.2743840908966,84.4467499917594,83.9564790042538,83.77086282401736,83.70279966448196,83.80521054794468,84.48577505993757,82.84113135682335,83.86367091413558,83.86367091413558,83.86367091413558,83.86367091413558,84.0833527789674,83.76421603831734,72.19735075978042,91.4279631987856,62.8786256151008
